time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1722362877.3254,neutral,frown,0.563917,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.3568,neutral,frown,0.563917,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.3881,neutral,frown,0.563917,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.4194,neutral,frown,0.393085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.4507,neutral,frown,0.393085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.4823,neutral,frown,0.393085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.514,neutral,frown,0.393085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.5459,neutral,frown,0.725631,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722362877.5537,1,28,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.577,neutral,frown,0.725631,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.6085,neutral,frown,0.725631,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.6401,neutral,frown,0.725631,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.6716,neutral,frown,0.758998,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.7027,neutral,frown,0.758998,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.734,neutral,frown,0.758998,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.7653,neutral,frown,0.758998,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.7969,neutral,frown,0.68031,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.8286,neutral,frown,0.68031,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.8603,neutral,frown,0.68031,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.892,neutral,frown,0.68031,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.9236,neutral,frown,0.891234,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.9555,neutral,frown,0.891234,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362877.9866,neutral,frown,0.891234,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.0183,neutral,frown,0.891234,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1722362878.0496,0.566147,0.31664,0.0,0.347408,0.372664,0.645854,0.422773,true,true,true,true,true,true,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1722362878.0496,0.97,0.21,0.10,,,,,
,,,,,1722362878.0496,neutral,frown,0.657781,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722362878.0496,1,28,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.0812,neutral,frown,0.657781,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.1129,neutral,frown,0.657781,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.1446,neutral,frown,0.657781,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.1761,neutral,frown,0.533446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.2074,neutral,frown,0.533446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.2392,neutral,frown,0.533446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.2707,neutral,frown,0.533446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.302,neutral,frown,0.488877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.3331,neutral,frown,0.488877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.3648,neutral,frown,0.488877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.396,neutral,frown,0.488877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.4279,neutral,frown,0.393236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.4596,neutral,frown,0.393236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.4907,neutral,frown,0.393236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.5219,neutral,frown,0.393236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.5538,neutral,frown,0.812091,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722362878.5697,1,28,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.5853,neutral,frown,0.812091,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.617,neutral,frown,0.812091,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.6489,neutral,frown,0.812091,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.6809,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.7124,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.7439,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.7752,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.8064,neutral,frown,0.813735,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.8375,neutral,frown,0.813735,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.869,neutral,frown,0.813735,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.9003,neutral,frown,0.813735,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.932,neutral,frown,0.607224,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.9634,neutral,frown,0.607224,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362878.9949,neutral,frown,0.607224,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362879.0268,neutral,frown,0.607224,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722362879.0583,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
