time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1720809561.7493,neutral,frown,0.121803,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809561.781,neutral,frown,0.121803,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809561.8129,neutral,frown,0.121803,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809561.8446,neutral,frown,0.123987,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809561.8762,neutral,frown,0.123987,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809561.9081,neutral,frown,0.123987,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809561.9397,neutral,frown,0.123987,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809561.9712,neutral,frown,0.095668,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1720809561.987,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.0027,neutral,frown,0.095668,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.034,neutral,frown,0.095668,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.0652,neutral,frown,0.095668,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.0965,neutral,frown,0.101029,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.1279,neutral,frown,0.101029,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.1593,neutral,frown,0.101029,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.1906,neutral,frown,0.101029,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.2221,neutral,frown,0.109047,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.254,neutral,frown,0.109047,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.2857,neutral,frown,0.109047,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.3175,neutral,frown,0.109047,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.3492,neutral,frown,0.103562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.3807,neutral,frown,0.103562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.4121,neutral,frown,0.103562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.4434,neutral,frown,0.103562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.4747,neutral,frown,0.096193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1720809562.4747,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.5061,neutral,frown,0.096193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.5374,neutral,frown,0.096193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.5686,neutral,frown,0.096193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.5999,neutral,frown,0.112996,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.6313,neutral,frown,0.112996,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.6627,neutral,frown,0.112996,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.6943,neutral,frown,0.112996,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.7261,neutral,frown,0.089694,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.7579,neutral,frown,0.089694,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.7896,neutral,frown,0.089694,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.8213,neutral,frown,0.089694,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.8532,neutral,frown,0.079278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.8847,neutral,frown,0.079278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.9162,neutral,frown,0.079278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809562.9475,neutral,frown,0.079278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1720809562.9788,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,false,false,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1720809562.9788,0,0,0,,,,,
,,,,,1720809562.9788,neutral,neutral,0.0,laugh,0.307812,,,,,,,,,,,,,,,,,,,,,,,
1720809562.9867,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.0101,neutral,neutral,0.0,laugh,0.307812,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.0414,neutral,neutral,0.0,laugh,0.307812,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.0727,neutral,neutral,0.0,laugh,0.307812,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.1043,neutral,frown,0.093686,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.1361,neutral,frown,0.093686,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.1678,neutral,frown,0.093686,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.1995,neutral,frown,0.093686,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.2313,neutral,frown,0.067094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.263,neutral,frown,0.067094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.2946,neutral,frown,0.067094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.326,neutral,frown,0.067094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.3574,neutral,frown,0.049426,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.3887,neutral,frown,0.049426,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.4201,neutral,frown,0.049426,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.4514,neutral,frown,0.049426,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.4826,neutral,surprise,0.023639,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1720809563.4905,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.5139,neutral,surprise,0.023639,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.5452,neutral,surprise,0.023639,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.5766,neutral,surprise,0.023639,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.6079,neutral,surprise,0.024635,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.6392,neutral,surprise,0.024635,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.6705,neutral,surprise,0.024635,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.7019,neutral,surprise,0.024635,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.7337,neutral,frown,0.030217,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.7654,neutral,frown,0.030217,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.7971,neutral,frown,0.030217,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.8289,neutral,frown,0.030217,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.8606,neutral,surprise,0.023673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.8922,neutral,surprise,0.023673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.924,neutral,surprise,0.023673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.9557,neutral,surprise,0.023673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809563.9874,neutral,surprise,0.022465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1720809563.9874,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.0192,neutral,surprise,0.022465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.051,neutral,surprise,0.022465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.0828,neutral,surprise,0.022465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.1145,neutral,surprise,0.02192,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.1462,neutral,surprise,0.02192,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.178,neutral,surprise,0.02192,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.2096,neutral,surprise,0.02192,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.2413,neutral,surprise,0.063325,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.2731,neutral,surprise,0.063325,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.3047,neutral,surprise,0.063325,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.3362,neutral,surprise,0.063325,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.3677,neutral,frown,0.107571,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.399,neutral,frown,0.107571,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.4303,neutral,frown,0.107571,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.4616,neutral,frown,0.107571,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.4929,neutral,frown,0.096547,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1720809564.4929,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.5245,neutral,frown,0.096547,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.5558,neutral,frown,0.096547,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.5871,neutral,frown,0.096547,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.6185,neutral,frown,0.086532,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.6502,neutral,frown,0.086532,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.6819,neutral,frown,0.086532,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.7137,neutral,frown,0.086532,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.7454,neutral,frown,0.093669,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.7772,neutral,frown,0.093669,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.8089,neutral,frown,0.093669,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.8406,neutral,frown,0.093669,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.8724,neutral,neutral,0.0,laugh,0.320258,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.9041,neutral,neutral,0.0,laugh,0.320258,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.9358,neutral,neutral,0.0,laugh,0.320258,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.9676,neutral,neutral,0.0,laugh,0.320258,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809564.9993,neutral,neutral,0.0,laugh,0.257511,,,,,,,,,,,,,,,,,,,,,,,
1720809564.9993,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809565.0311,neutral,neutral,0.0,laugh,0.257511,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809565.0628,neutral,neutral,0.0,laugh,0.257511,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720809565.0946,neutral,neutral,0.0,laugh,0.257511,,,,,,,,,,,,,,,,,,,,,,,
