time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1720806726.4186,neutral,frown,0.017676,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.4501,neutral,frown,0.020894,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.4818,neutral,frown,0.020894,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.5135,neutral,frown,0.020894,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.5451,neutral,frown,0.020894,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.5764,neutral,frown,0.035237,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1720806726.5843,2,35,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.6077,neutral,frown,0.035237,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.6394,neutral,frown,0.035237,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.6712,neutral,frown,0.035237,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.7025,neutral,frown,0.042292,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.7338,neutral,frown,0.042292,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.7652,neutral,frown,0.042292,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.797,neutral,frown,0.042292,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.8287,neutral,frown,0.044984,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.86,neutral,frown,0.044984,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.8913,neutral,frown,0.044984,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.9229,neutral,frown,0.044984,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.9546,neutral,frown,0.058285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806726.9863,neutral,frown,0.058285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806727.0178,neutral,frown,0.058285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1720806727.0493,neutral,frown,0.058285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
