time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1722276939.1699,neutral,frown,0.891263,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.2013,neutral,frown,0.891263,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.2325,neutral,frown,0.837757,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722276939.2482,3,55,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.2638,neutral,frown,0.837757,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.2952,neutral,frown,0.837757,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.3265,neutral,frown,0.837757,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.3579,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.3894,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.421,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.4525,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.4838,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.5151,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.5463,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.5778,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.6094,neutral,frown,0.642654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.6408,neutral,frown,0.642654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.6721,neutral,frown,0.642654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.7034,neutral,frown,0.642654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.7348,neutral,frown,0.240462,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722276939.7426,3,55,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.7661,neutral,frown,0.240462,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.7974,neutral,frown,0.240462,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.8287,neutral,frown,0.240462,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.86,neutral,frown,0.360658,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.8913,neutral,frown,0.360658,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.9228,neutral,frown,0.360658,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.954,neutral,frown,0.360658,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276939.9853,neutral,frown,0.472009,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.0167,neutral,frown,0.472009,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.048,neutral,frown,0.472009,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.0793,neutral,frown,0.472009,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.1106,neutral,frown,0.304932,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.1419,neutral,frown,0.304932,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.1733,neutral,frown,0.304932,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.2048,neutral,frown,0.304932,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1722276940.2365,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,false,false,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1722276940.2365,0,0,0,,,,,
,,,,,1722276940.2365,neutral,frown,0.477524,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722276940.2365,3,55,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.2681,neutral,frown,0.477524,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.2997,neutral,frown,0.477524,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.3311,neutral,frown,0.477524,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.3624,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.3936,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.425,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.4563,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.4876,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.5189,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.5503,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.5816,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.6129,neutral,frown,0.619085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.6442,neutral,frown,0.619085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.6755,neutral,frown,0.619085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.7068,neutral,frown,0.619085,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.7381,blink,frown,0.669278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722276940.746,3,55,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.7694,blink,frown,0.669278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.8007,blink,frown,0.669278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.8321,blink,frown,0.669278,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.8634,blink,frown,0.668166,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.8947,neutral,frown,0.668166,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.9261,neutral,frown,0.668166,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.9579,neutral,frown,0.668166,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276940.9896,neutral,frown,0.724324,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.0213,neutral,frown,0.724324,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.053,neutral,frown,0.724324,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.0848,blink,frown,0.724324,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.1165,blink,frown,0.902638,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.1482,blink,frown,0.902638,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.1799,blink,frown,0.902638,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.2117,blink,frown,0.902638,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722276941.2434,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
