time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1721930496.4915,neutral,frown,0.411179,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.5229,neutral,frown,0.411179,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.5542,neutral,frown,0.335993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.5855,neutral,frown,0.335993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.6168,neutral,frown,0.335993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.6482,neutral,frown,0.335993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.6795,neutral,frown,0.257528,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.7107,neutral,frown,0.257528,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.742,neutral,frown,0.257528,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.7733,neutral,frown,0.257528,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.8047,neutral,frown,0.248955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.836,neutral,frown,0.248955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.8673,neutral,frown,0.248955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.8986,neutral,frown,0.248955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.93,neutral,neutral,0.0,laugh,0.478655,,,,,,,,,,,,,,,,,,,,,,,
1721930496.93,2,41,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.9613,neutral,neutral,0.0,laugh,0.478655,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721930496.9926,neutral,neutral,0.0,laugh,0.478655,,,,,,,,,,,,,,,,,,,,,,,
