time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1721931038.5703,neutral,neutral,0.0,smile,0.24493,,,,,,,,,,,,,,,,,,,,,,,
1721931038.5703,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.602,neutral,neutral,0.0,smile,0.24493,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.6338,neutral,neutral,0.0,smile,0.24493,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.6656,neutral,neutral,0.0,smile,0.24493,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.6973,neutral,neutral,0.0,smile,0.259298,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.729,neutral,neutral,0.0,smile,0.259298,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.7607,neutral,neutral,0.0,smile,0.259298,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.7925,neutral,neutral,0.0,smile,0.259298,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.8243,neutral,neutral,0.0,smile,0.516503,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.856,neutral,neutral,0.0,smile,0.516503,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.8877,neutral,neutral,0.0,smile,0.516503,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.9192,neutral,neutral,0.0,smile,0.516503,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.9508,neutral,neutral,0.0,smile,0.978998,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931038.9821,neutral,neutral,0.0,smile,0.978998,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.0134,neutral,neutral,0.0,smile,0.978998,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.0446,neutral,neutral,0.0,smile,0.978998,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1721931039.0759,0.36853,0.343753,0.0,0.34132,0.24907,0.364515,0.346432,true,true,true,true,true,true,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1721931039.0759,0.93,0.36,-0.03,,,,,
,,,,,1721931039.0759,neutral,frown,0.443232,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1721931039.0838,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.1073,neutral,frown,0.443232,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.1389,neutral,frown,0.443232,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.1702,neutral,frown,0.443232,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.2014,neutral,frown,0.305617,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.2327,neutral,frown,0.305617,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.2641,neutral,frown,0.305617,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.2954,neutral,frown,0.305617,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.3267,neutral,frown,0.11111,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.358,neutral,frown,0.11111,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.3894,neutral,frown,0.11111,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.421,neutral,frown,0.11111,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.4524,neutral,frown,0.167353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.4841,neutral,frown,0.167353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.5159,neutral,frown,0.167353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.5475,neutral,frown,0.167353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.5793,neutral,frown,0.082828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1721931039.5793,2,35,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.6109,neutral,frown,0.082828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.6424,neutral,frown,0.082828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.6737,neutral,frown,0.082828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.705,neutral,neutral,0.0,smile,0.305304,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.7364,neutral,neutral,0.0,smile,0.305304,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.7677,neutral,neutral,0.0,smile,0.305304,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.799,neutral,neutral,0.0,smile,0.305304,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.8304,neutral,neutral,0.0,smile,0.526826,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1721931039.862,neutral,neutral,0.0,smile,0.526826,,,,,,,,,,,,,,,,,,,,,,,
