time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1722278764.3776,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.4094,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722278764.4094,3,55,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.4411,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.4728,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.5046,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.5361,neutral,frown,0.395169,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.5677,neutral,frown,0.395169,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.599,neutral,frown,0.395169,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.6303,neutral,frown,0.395169,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.6616,neutral,frown,0.464246,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.6928,neutral,frown,0.464246,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.7242,neutral,frown,0.464246,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.7554,neutral,frown,0.464246,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.7867,neutral,frown,0.369861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.818,neutral,frown,0.369861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.8495,neutral,frown,0.369861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.8811,neutral,frown,0.369861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.9125,neutral,frown,0.465604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722278764.9125,3,55,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.9438,neutral,frown,0.465604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278764.9751,neutral,frown,0.465604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.0063,neutral,frown,0.465604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.0377,neutral,frown,0.366847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.0694,neutral,frown,0.366847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.1011,neutral,frown,0.366847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.1329,neutral,frown,0.366847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.1646,neutral,frown,0.074068,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.1964,neutral,frown,0.074068,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.2281,neutral,frown,0.074068,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.2596,neutral,frown,0.074068,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.291,neutral,frown,0.192993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.3223,neutral,frown,0.192993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.3539,neutral,frown,0.192993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.3855,neutral,frown,0.192993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.417,neutral,frown,0.171973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.4485,neutral,frown,0.171973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722278765.4485,3,55,0.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.4802,neutral,frown,0.171973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722278765.512,neutral,frown,0.171973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
