time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1722360696.433,neutral,frown,0.059959,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.4643,neutral,frown,0.059959,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.4958,neutral,frown,0.032079,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.5274,neutral,frown,0.032079,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.5591,neutral,frown,0.032079,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.5904,neutral,frown,0.032079,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.6219,neutral,frown,0.026307,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.6537,neutral,frown,0.026307,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.685,neutral,frown,0.026307,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.7165,neutral,frown,0.026307,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.748,neutral,frown,0.031643,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722360696.756,0,9,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.7797,neutral,frown,0.031643,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.8113,neutral,frown,0.031643,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.843,neutral,frown,0.031643,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.8741,neutral,frown,0.105194,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.9056,neutral,frown,0.105194,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.9374,neutral,frown,0.105194,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360696.9693,neutral,frown,0.105194,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.0006,neutral,frown,0.215286,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.0321,neutral,frown,0.215286,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.0636,neutral,frown,0.215286,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.0952,neutral,frown,0.215286,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.1267,neutral,frown,0.092391,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.1584,neutral,frown,0.092391,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.1895,neutral,frown,0.092391,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.2212,neutral,frown,0.092391,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.253,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722360697.253,0,9,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.2848,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.3159,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.3474,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.3788,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.4103,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.4418,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.4733,neutral,neutral,0.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.5046,neutral,frown,0.844981,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.5364,neutral,frown,0.844981,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.5679,neutral,frown,0.844981,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.5998,neutral,frown,0.844981,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.6312,neutral,frown,0.71353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.663,neutral,frown,0.71353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.6943,neutral,frown,0.71353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722360697.726,neutral,frown,0.71353,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
