Time,Timestamp,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1722051822.8471,2024-07-26 20:43:42.847,31,false,0.445982,-0.300598,0.585632,0.606445,0.881849,-0.436774,-0.122927,-0.045969,0.00185,0.055053
1722051822.8784,2024-07-26 20:43:42.878,0,false,0.445982,-0.300598,0.585632,0.606445,0.876967,-0.430426,-0.122438,-0.045913,0.001945,0.055066
1722051822.9096,2024-07-26 20:43:42.909,1,false,0.446227,-0.300476,0.585571,0.606384,0.889174,-0.440192,-0.135622,-0.045973,0.001897,0.055052
1722051822.9409,2024-07-26 20:43:42.940,2,false,0.445982,-0.300598,0.585632,0.606445,0.885756,-0.443122,-0.128786,-0.045855,0.001866,0.055089
1722051822.9721,2024-07-26 20:43:42.972,3,false,0.446347,-0.300659,0.585449,0.606323,0.879408,-0.444099,-0.129274,-0.04575,0.001838,0.055122
1722051823.0034,2024-07-26 20:43:43.003,4,false,0.44635,-0.300781,0.58551,0.606201,0.87013,-0.436286,-0.132204,-0.045863,0.001825,0.055079
1722051823.0346,2024-07-26 20:43:43.034,5,false,0.446229,-0.300842,0.585571,0.606201,0.888197,-0.433356,-0.132692,-0.045866,0.001814,0.05504
1722051823.0659,2024-07-26 20:43:43.065,6,false,0.446065,-0.30072,0.585632,0.606323,0.888197,-0.433356,-0.132692,-0.045918,0.001852,0.055139
1722051823.0971,2024-07-26 20:43:43.097,7,false,0.445902,-0.30072,0.585693,0.606384,0.890639,-0.419684,-0.128298,-0.045916,0.001899,0.055118
1722051823.1284,2024-07-26 20:43:43.128,8,false,0.44586,-0.300659,0.585693,0.606445,0.877455,-0.450446,-0.132692,-0.045854,0.001917,0.0551
1722051823.1596,2024-07-26 20:43:43.159,9,false,0.445862,-0.300537,0.585754,0.606445,0.877455,-0.450446,-0.132692,-0.045907,0.001945,0.055132
1722051823.1909,2024-07-26 20:43:43.190,10,false,0.445823,-0.300476,0.585815,0.606445,0.881849,-0.434821,-0.122927,-0.045894,0.001945,0.055039
1722051823.2221,2024-07-26 20:43:43.222,11,false,0.445821,-0.300476,0.585754,0.606506,0.879408,-0.449958,-0.128298,-0.045809,0.002093,0.055114
1722051823.2534,2024-07-26 20:43:43.253,12,false,0.446017,-0.300537,0.58551,0.606567,0.879408,-0.449958,-0.128298,-0.045733,0.002225,0.055181
1722051823.2846,2024-07-26 20:43:43.284,13,false,0.446104,-0.300659,0.585571,0.606384,0.879408,-0.449958,-0.128298,-0.045664,0.002345,0.055241
1722051823.3159,2024-07-26 20:43:43.315,14,false,0.446267,-0.300659,0.58551,0.606323,0.883803,-0.434821,-0.12488,-0.0457,0.002269,0.055296
1722051823.3471,2024-07-26 20:43:43.347,15,false,0.446306,-0.300842,0.585449,0.606262,0.888685,-0.436774,-0.123415,-0.04572,0.002213,0.055418
1722051823.3784,2024-07-26 20:43:43.378,16,false,0.44623,-0.300964,0.585571,0.60614,0.888685,-0.436774,-0.123415,-0.045737,0.002162,0.055528
1722051823.4096,2024-07-26 20:43:43.409,17,false,0.446393,-0.300964,0.58551,0.606079,0.878431,-0.436774,-0.133181,-0.045754,0.002178,0.05542
1722051823.4409,2024-07-26 20:43:43.440,18,false,0.446266,-0.301147,0.585449,0.60614,0.883803,-0.431891,-0.124392,-0.045756,0.00218,0.055237
1722051823.4721,2024-07-26 20:43:43.472,19,false,0.446181,-0.30127,0.585388,0.606201,0.883803,-0.431891,-0.124392,-0.045868,0.002109,0.055207
1722051823.5034,2024-07-26 20:43:43.503,20,false,0.4461,-0.301147,0.585449,0.606262,0.877943,-0.436774,-0.133669,-0.045761,0.002154,0.055289
1722051823.5346,2024-07-26 20:43:43.534,21,false,0.445979,-0.301208,0.58551,0.606262,0.879896,-0.430426,-0.125856,-0.045787,0.002158,0.055388
1722051823.5659,2024-07-26 20:43:43.565,22,false,0.445937,-0.301025,0.58551,0.606384,0.879896,-0.430426,-0.125856,-0.045811,0.002162,0.055476
1722051823.5971,2024-07-26 20:43:43.597,23,false,0.445937,-0.301025,0.58551,0.606384,0.871595,-0.448981,-0.137575,-0.045844,0.002117,0.05552
1722051823.6284,2024-07-26 20:43:43.628,24,false,0.446056,-0.301086,0.585388,0.606384,0.893568,-0.436286,-0.132692,-0.045837,0.00204,0.055449
1722051823.6596,2024-07-26 20:43:43.659,25,false,0.446177,-0.301025,0.585327,0.606384,0.893568,-0.436286,-0.132692,-0.045831,0.00197,0.055385
1722051823.6909,2024-07-26 20:43:43.690,26,false,0.445937,-0.301025,0.58551,0.606384,0.87599,-0.428962,-0.122438,-0.045862,0.00198,0.05534
1722051823.7221,2024-07-26 20:43:43.722,27,false,0.446296,-0.301086,0.585205,0.606384,0.87599,-0.428962,-0.122438,-0.04589,0.00199,0.055299
1722051823.7534,2024-07-26 20:43:43.753,28,false,0.446545,-0.301086,0.585205,0.606201,0.885756,-0.434333,-0.133181,-0.045843,0.001986,0.055189
1722051823.7846,2024-07-26 20:43:43.784,29,false,0.446504,-0.30127,0.585205,0.60614,0.888197,-0.419196,-0.133181,-0.045946,0.002056,0.0552
1722051823.8159,2024-07-26 20:43:43.815,30,false,0.446631,-0.301208,0.585266,0.606018,0.888197,-0.419196,-0.133181,-0.046039,0.002119,0.05521
1722051823.8471,2024-07-26 20:43:43.847,31,false,0.446549,-0.301331,0.585266,0.606018,0.897963,-0.448981,-0.12781,-0.045976,0.002102,0.055109
1722051823.8784,2024-07-26 20:43:43.878,0,false,0.446422,-0.301392,0.585205,0.60614,0.87892,-0.434333,-0.127321,-0.045883,0.002112,0.05514
1722051823.9096,2024-07-26 20:43:43.909,1,false,0.446258,-0.30127,0.585266,0.606262,0.87892,-0.434333,-0.127321,-0.045872,0.002035,0.055229
1722051823.9409,2024-07-26 20:43:43.940,2,false,0.446344,-0.30127,0.585327,0.60614,0.877455,-0.434821,-0.130251,-0.045924,0.00199,0.055224
1722051823.9721,2024-07-26 20:43:43.972,3,false,0.446504,-0.301392,0.585205,0.606079,0.87599,-0.44361,-0.126345,-0.045995,0.001925,0.055305
1722051824.0034,2024-07-26 20:43:44.003,4,false,0.44659,-0.301392,0.585266,0.605957,0.87599,-0.44361,-0.126345,-0.045887,0.001904,0.05539
1722051824.0346,2024-07-26 20:43:44.034,5,false,0.446588,-0.301514,0.585205,0.605957,0.886732,-0.421149,-0.12781,-0.045901,0.00197,0.055332
1722051824.0659,2024-07-26 20:43:44.065,6,false,0.446792,-0.301697,0.585144,0.605774,0.888685,-0.440192,-0.125856,-0.045913,0.002054,0.055426
1722051824.0971,2024-07-26 20:43:44.097,7,false,0.446873,-0.301819,0.585083,0.605713,0.882338,-0.428473,-0.12781,-0.046058,0.001946,0.055401
1722051824.1284,2024-07-26 20:43:44.128,8,false,0.446834,-0.30188,0.585144,0.605652,0.884291,-0.429938,-0.130739,-0.04603,0.002008,0.055379
1722051824.1596,2024-07-26 20:43:44.159,9,false,0.446958,-0.301941,0.585144,0.60553,0.888197,-0.424567,-0.131716,-0.04598,0.001978,0.055371
1722051824.1909,2024-07-26 20:43:44.190,10,false,0.446793,-0.302063,0.585144,0.605591,0.888197,-0.424567,-0.131716,-0.045935,0.001951,0.055363
1722051824.2221,2024-07-26 20:43:44.222,11,false,0.446912,-0.302246,0.585022,0.60553,0.875013,-0.430426,-0.125368,-0.045981,0.001951,0.055247
1722051824.2534,2024-07-26 20:43:44.253,12,false,0.447033,-0.302307,0.584961,0.605469,0.883803,-0.422614,-0.128786,-0.045936,0.001988,0.055216
1722051824.2846,2024-07-26 20:43:44.284,13,false,0.446791,-0.302307,0.585083,0.60553,0.883803,-0.422614,-0.128786,-0.04581,0.002021,0.055224
1722051824.3159,2024-07-26 20:43:44.315,14,false,0.446752,-0.302246,0.585144,0.60553,0.876478,-0.443122,-0.128786,-0.045868,0.001917,0.055244
1722051824.3471,2024-07-26 20:43:44.347,15,false,0.446835,-0.302368,0.585144,0.605408,0.876478,-0.435798,-0.116091,-0.045859,0.002006,0.055261
1722051824.3784,2024-07-26 20:43:44.378,16,false,0.446796,-0.302429,0.585205,0.605347,0.876478,-0.435798,-0.116091,-0.045851,0.002086,0.055277
1722051824.4096,2024-07-26 20:43:44.409,17,false,0.446714,-0.302551,0.585205,0.605347,0.881361,-0.431891,-0.128786,-0.045929,0.002036,0.055292
1722051824.4409,2024-07-26 20:43:44.440,18,false,0.446876,-0.302551,0.585144,0.605286,0.874037,-0.443122,-0.128786,-0.045877,0.001991,0.05528
1722051824.4721,2024-07-26 20:43:44.472,19,false,0.446796,-0.302429,0.585205,0.605347,0.876478,-0.443122,-0.128786,-0.045879,0.001963,0.055282
1722051824.5034,2024-07-26 20:43:44.503,20,false,0.446959,-0.302673,0.585144,0.605164,0.880385,-0.430426,-0.123903,-0.045881,0.001938,0.055284
1722051824.5346,2024-07-26 20:43:44.534,21,false,0.446964,-0.302673,0.585266,0.605042,0.897475,-0.439216,-0.123415,-0.045993,0.001902,0.055358
1722051824.5659,2024-07-26 20:43:44.565,22,false,0.446964,-0.302795,0.585266,0.60498,0.888685,-0.42652,-0.137575,-0.046008,0.00192,0.055413
1722051824.5971,2024-07-26 20:43:44.597,23,false,0.446964,-0.302795,0.585266,0.60498,0.888685,-0.42652,-0.137575,-0.046021,0.001935,0.055463
1722051824.6284,2024-07-26 20:43:44.628,24,false,0.446918,-0.302734,0.585144,0.605164,0.891615,-0.433356,-0.125368,-0.046009,0.002035,0.055471
1722051824.6596,2024-07-26 20:43:44.659,25,false,0.446714,-0.302795,0.585205,0.605225,0.885267,-0.443122,-0.13611,-0.046096,0.001917,0.0556
1722051824.6909,2024-07-26 20:43:44.690,26,false,0.446879,-0.302673,0.585205,0.605164,0.885267,-0.443122,-0.13611,-0.046174,0.00181,0.055717
1722051824.7221,2024-07-26 20:43:44.722,27,false,0.446998,-0.302612,0.585083,0.605225,0.889662,-0.434333,-0.12488,-0.046146,0.001739,0.055699
1722051824.7534,2024-07-26 20:43:44.753,28,false,0.447122,-0.302673,0.585083,0.605103,0.891615,-0.431403,-0.135134,-0.046341,0.001614,0.055684
1722051824.7846,2024-07-26 20:43:44.784,29,false,0.447237,-0.302734,0.5849,0.605164,0.891615,-0.431403,-0.135134,-0.046517,0.001502,0.05567
1722051824.8159,2024-07-26 20:43:44.815,30,false,0.447154,-0.302856,0.5849,0.605164,0.881361,-0.433845,-0.121462,-0.046443,0.001547,0.05573
1722051824.8471,2024-07-26 20:43:44.847,31,false,0.447231,-0.303223,0.584778,0.605042,0.892103,-0.43238,-0.126345,-0.046486,0.001624,0.055687
1722051824.8784,2024-07-26 20:43:44.878,0,false,0.447314,-0.303223,0.584778,0.60498,0.875502,-0.427497,-0.134646,-0.046342,0.001681,0.055746
1722051824.9096,2024-07-26 20:43:44.909,1,false,0.447231,-0.303467,0.584778,0.604919,0.883803,-0.427497,-0.124392,-0.046212,0.001831,0.055713
1722051824.9409,2024-07-26 20:43:44.940,2,false,0.447272,-0.303406,0.584778,0.604919,0.887709,-0.432868,-0.131228,-0.046205,0.001879,0.055733
1722051824.9721,2024-07-26 20:43:44.972,3,false,0.447269,-0.30365,0.584717,0.604858,0.887709,-0.432868,-0.131228,-0.046199,0.001923,0.05575
1722051825.0034,2024-07-26 20:43:45.003,4,false,0.447145,-0.303589,0.584717,0.60498,0.889174,-0.434333,-0.129763,-0.046157,0.001865,0.055754
1722051825.0346,2024-07-26 20:43:45.034,5,false,0.447104,-0.303528,0.584717,0.605042,0.876478,-0.424079,-0.126345,-0.046046,0.00196,0.05566
1722051825.0659,2024-07-26 20:43:45.065,6,false,0.446988,-0.303467,0.5849,0.60498,0.876478,-0.424079,-0.126345,-0.046104,0.001959,0.055611
1722051825.0971,2024-07-26 20:43:45.097,7,false,0.447112,-0.303528,0.5849,0.604858,0.886732,-0.42945,-0.119509,-0.045962,0.001934,0.055641
1722051825.1284,2024-07-26 20:43:45.128,8,false,0.446988,-0.303467,0.5849,0.60498,0.889174,-0.434333,-0.129763,-0.04598,0.002034,0.055668
1722051825.1596,2024-07-26 20:43:45.159,9,false,0.447109,-0.303772,0.584839,0.604797,0.880873,-0.430915,-0.133669,-0.045923,0.001964,0.055643
1722051825.1909,2024-07-26 20:43:45.190,10,false,0.447191,-0.303772,0.584839,0.604736,0.888197,-0.436774,-0.125856,-0.045823,0.002,0.055548
1722051825.2221,2024-07-26 20:43:45.222,11,false,0.447153,-0.303589,0.5849,0.604797,0.888197,-0.436774,-0.125856,-0.045879,0.001898,0.055572
1722051825.2534,2024-07-26 20:43:45.253,12,false,0.447191,-0.303894,0.584839,0.604675,0.881849,-0.439704,-0.11902,-0.045894,0.001903,0.055496
1722051825.2846,2024-07-26 20:43:45.284,13,false,0.447194,-0.303894,0.5849,0.604614,0.891127,-0.419196,-0.124392,-0.046004,0.001969,0.055427
1722051825.3159,2024-07-26 20:43:45.315,14,false,0.446992,-0.303955,0.585022,0.604614,0.891127,-0.419196,-0.124392,-0.046103,0.002029,0.055365
1722051825.3471,2024-07-26 20:43:45.347,15,false,0.446992,-0.303955,0.585022,0.604614,0.877455,-0.440681,-0.130739,-0.046022,0.002058,0.055359
1722051825.3784,2024-07-26 20:43:45.378,16,false,0.446703,-0.304016,0.585022,0.604797,0.885756,-0.441657,-0.130251,-0.045973,0.002059,0.055414
1722051825.4096,2024-07-26 20:43:45.409,17,false,0.446582,-0.303955,0.585083,0.604858,0.885756,-0.441657,-0.130251,-0.045929,0.002061,0.055463
1722051825.4409,2024-07-26 20:43:45.440,18,false,0.446582,-0.303955,0.585083,0.604858,0.884779,-0.436286,-0.119997,-0.045938,0.002111,0.055581
1722051825.4721,2024-07-26 20:43:45.472,19,false,0.446626,-0.303894,0.585144,0.604797,0.891127,-0.427985,-0.132692,-0.045922,0.002218,0.055626
1722051825.5034,2024-07-26 20:43:45.503,20,false,0.446626,-0.303894,0.585144,0.604797,0.891127,-0.427985,-0.132692,-0.045908,0.002313,0.055667
1722051825.5346,2024-07-26 20:43:45.534,21,false,0.446665,-0.303955,0.585083,0.604797,0.876967,-0.441169,-0.118044,-0.045821,0.002302,0.055703
1722051825.5659,2024-07-26 20:43:45.565,22,false,0.446585,-0.303955,0.585144,0.604797,0.881361,-0.437751,-0.131716,-0.04589,0.002303,0.055687
1722051825.5971,2024-07-26 20:43:45.597,23,false,0.446747,-0.304077,0.585083,0.604675,0.881361,-0.437751,-0.131716,-0.04583,0.002305,0.055734
1722051825.6284,2024-07-26 20:43:45.628,24,false,0.446788,-0.304016,0.585083,0.604675,0.881361,-0.437751,-0.131716,-0.045776,0.002306,0.055776
1722051825.6596,2024-07-26 20:43:45.659,25,false,0.446791,-0.304138,0.585144,0.604553,0.89015,-0.425055,-0.130739,-0.045691,0.002283,0.055789
1722051825.6909,2024-07-26 20:43:45.690,26,false,0.446625,-0.304138,0.585144,0.604675,0.886244,-0.439216,-0.122927,-0.04565,0.002226,0.055703
1722051825.7221,2024-07-26 20:43:45.722,27,false,0.446584,-0.304199,0.585144,0.604675,0.886244,-0.439216,-0.122927,-0.045614,0.002174,0.055626
1722051825.7534,2024-07-26 20:43:45.753,28,false,0.446496,-0.304077,0.585022,0.604919,0.891615,-0.43238,-0.121462,-0.045582,0.002103,0.055593
1722051825.7846,2024-07-26 20:43:45.784,29,false,0.446497,-0.303833,0.585022,0.605042,0.883803,-0.42652,-0.117067,-0.045601,0.002027,0.055613
1722051825.8159,2024-07-26 20:43:45.815,30,false,0.446421,-0.303467,0.585144,0.605164,0.883803,-0.42652,-0.117067,-0.045619,0.001959,0.05563
1722051825.8471,2024-07-26 20:43:45.847,31,false,0.446379,-0.303406,0.585144,0.605225,0.883803,-0.43238,-0.136599,-0.045635,0.001958,0.055695
1722051825.8784,2024-07-26 20:43:45.878,0,false,0.446586,-0.303345,0.585144,0.605103,0.879408,-0.444587,-0.129274,-0.045502,0.001909,0.05568
1722051825.9096,2024-07-26 20:43:45.909,1,false,0.446625,-0.303284,0.585083,0.605164,0.879408,-0.444587,-0.129274,-0.045603,0.00195,0.055641
1722051825.9409,2024-07-26 20:43:45.940,2,false,0.446622,-0.303162,0.585022,0.605286,0.897475,-0.439216,-0.132204,-0.045633,0.001987,0.055607
1722051825.9721,2024-07-26 20:43:45.972,3,false,0.446625,-0.303162,0.585083,0.605225,0.881849,-0.427497,-0.130739,-0.045623,0.001959,0.055601
1722051826.0034,2024-07-26 20:43:46.003,4,false,0.446625,-0.303284,0.585083,0.605164,0.883803,-0.43238,-0.136599,-0.045663,0.001922,0.055619
1722051826.0346,2024-07-26 20:43:46.034,5,false,0.446587,-0.303101,0.585144,0.605225,0.876967,-0.430915,-0.136599,-0.045589,0.001876,0.055612
1722051826.0659,2024-07-26 20:43:46.065,6,false,0.446543,-0.30304,0.585083,0.605347,0.877943,-0.430426,-0.124392,-0.04562,0.001957,0.055544
1722051826.0971,2024-07-26 20:43:46.097,7,false,0.446383,-0.302795,0.585205,0.605469,0.89601,-0.440681,-0.130251,-0.045648,0.001908,0.055519
1722051826.1284,2024-07-26 20:43:46.128,8,false,0.446214,-0.302673,0.585144,0.605713,0.89601,-0.440681,-0.130251,-0.045673,0.001864,0.055497
1722051826.1596,2024-07-26 20:43:46.159,9,false,0.446051,-0.302551,0.585205,0.605835,0.889662,-0.433845,-0.129274,-0.045695,0.001885,0.055502
1722051826.1909,2024-07-26 20:43:46.190,10,false,0.445849,-0.302368,0.585327,0.605957,0.887709,-0.439216,-0.125856,-0.045789,0.001916,0.05553
1722051826.2221,2024-07-26 20:43:46.222,11,false,0.445855,-0.302124,0.585449,0.605957,0.887709,-0.439216,-0.125856,-0.045861,0.001895,0.055532
1722051826.2534,2024-07-26 20:43:46.253,12,false,0.44581,-0.302063,0.585388,0.606079,0.89015,-0.448005,-0.119997,-0.045865,0.001913,0.055569
1722051826.2846,2024-07-26 20:43:46.284,13,false,0.44573,-0.301941,0.585449,0.60614,0.895033,-0.433845,-0.123903,-0.04588,0.001942,0.055591
1722051826.3159,2024-07-26 20:43:46.315,14,false,0.44581,-0.301819,0.585388,0.606201,0.895033,-0.433845,-0.123903,-0.045895,0.001967,0.055611
1722051826.3471,2024-07-26 20:43:46.347,15,false,0.445727,-0.301941,0.585388,0.606201,0.884291,-0.431403,-0.134646,-0.045895,0.002064,0.055702
1722051826.3784,2024-07-26 20:43:46.378,16,false,0.445809,-0.301697,0.585388,0.606262,0.888685,-0.433356,-0.133669,-0.045859,0.002065,0.0556
1722051826.4096,2024-07-26 20:43:46.409,17,false,0.445853,-0.301514,0.585449,0.606262,0.877455,-0.438239,-0.129274,-0.045851,0.002054,0.055521
1722051826.4409,2024-07-26 20:43:46.440,18,false,0.445648,-0.301453,0.58551,0.606384,0.881849,-0.430426,-0.136599,-0.045819,0.00208,0.055499
1722051826.4721,2024-07-26 20:43:46.472,19,false,0.445565,-0.301453,0.58551,0.606445,0.892592,-0.427008,-0.128786,-0.045827,0.002043,0.055442
1722051826.5034,2024-07-26 20:43:46.503,20,false,0.445484,-0.301331,0.585571,0.606506,0.892592,-0.427008,-0.128786,-0.045785,0.002058,0.055477
1722051826.5346,2024-07-26 20:43:46.534,21,false,0.445445,-0.301147,0.585632,0.606567,0.881849,-0.433845,-0.141482,-0.04576,0.001938,0.055459
1722051826.5659,2024-07-26 20:43:46.565,22,false,0.445325,-0.300964,0.585754,0.606628,0.87892,-0.444587,-0.134157,-0.045774,0.001915,0.055467
1722051826.5971,2024-07-26 20:43:46.597,23,false,0.445366,-0.300903,0.585754,0.606628,0.87892,-0.444587,-0.134157,-0.045896,0.002004,0.055548
1722051826.6284,2024-07-26 20:43:46.628,24,false,0.445324,-0.300842,0.585754,0.606689,0.875502,-0.439704,-0.134646,-0.045921,0.002011,0.055487
1722051826.6596,2024-07-26 20:43:46.659,25,false,0.445363,-0.300781,0.585693,0.60675,0.887709,-0.44361,-0.12488,-0.045919,0.002103,0.055492
1722051826.6909,2024-07-26 20:43:46.690,26,false,0.445362,-0.300659,0.585693,0.606812,0.887709,-0.44361,-0.12488,-0.045917,0.002186,0.055497
1722051826.7221,2024-07-26 20:43:46.722,27,false,0.44532,-0.300598,0.585693,0.606873,0.881849,-0.445563,-0.128786,-0.045964,0.002126,0.055526
1722051826.7534,2024-07-26 20:43:46.753,28,false,0.445406,-0.300598,0.585754,0.60675,0.885267,-0.441169,-0.130739,-0.045811,0.002109,0.055552
1722051826.7846,2024-07-26 20:43:46.784,29,false,0.445362,-0.300659,0.585693,0.606812,0.875502,-0.439704,-0.134646,-0.045759,0.002166,0.055551
1722051826.8159,2024-07-26 20:43:46.815,30,false,0.445286,-0.300415,0.585876,0.606812,0.891127,-0.429938,-0.130739,-0.045785,0.00217,0.055538
1722051826.8471,2024-07-26 20:43:46.847,31,false,0.44516,-0.300354,0.585876,0.606934,0.882826,-0.439216,-0.13904,-0.045748,0.002172,0.055527
1722051826.8784,2024-07-26 20:43:46.878,0,false,0.445034,-0.300171,0.585876,0.607117,0.885267,-0.449958,-0.139528,-0.045836,0.002114,0.055516
1722051826.9096,2024-07-26 20:43:46.909,1,false,0.444871,-0.300171,0.585938,0.607178,0.885267,-0.449958,-0.139528,-0.045696,0.002183,0.055445
1722051826.9409,2024-07-26 20:43:46.940,2,false,0.445037,-0.300171,0.585938,0.607056,0.892103,-0.447028,-0.134646,-0.045667,0.002221,0.055443
1722051826.9721,2024-07-26 20:43:46.972,3,false,0.444995,-0.30011,0.585938,0.607117,0.868666,-0.439216,-0.133669,-0.045629,0.002085,0.055514
1722051827.0034,2024-07-26 20:43:47.003,4,false,0.445036,-0.300049,0.585938,0.607117,0.868666,-0.439216,-0.133669,-0.045559,0.002047,0.055456
1722051827.0346,2024-07-26 20:43:47.034,5,false,0.445203,-0.300049,0.585938,0.606995,0.874037,-0.445563,-0.126833,-0.045654,0.002013,0.05544
1722051827.0659,2024-07-26 20:43:47.065,6,false,0.445242,-0.30011,0.585876,0.606995,0.886244,-0.44654,-0.124392,-0.045739,0.001958,0.055511
1722051827.0971,2024-07-26 20:43:47.097,7,false,0.445405,-0.30011,0.585815,0.606934,0.886244,-0.44654,-0.124392,-0.045816,0.001909,0.055576
1722051827.1284,2024-07-26 20:43:47.128,8,false,0.445609,-0.300293,0.585693,0.606812,0.886244,-0.44654,-0.124392,-0.045886,0.001865,0.055633
1722051827.1596,2024-07-26 20:43:47.159,9,false,0.445565,-0.300354,0.585632,0.606873,0.888197,-0.432868,-0.130251,-0.045826,0.001849,0.055539
1722051827.1909,2024-07-26 20:43:47.190,10,false,0.445645,-0.300354,0.585571,0.606873,0.875502,-0.443122,-0.137575,-0.045772,0.001896,0.055539
1722051827.2221,2024-07-26 20:43:47.222,11,false,0.445601,-0.300415,0.58551,0.606934,0.875502,-0.443122,-0.137575,-0.045724,0.001938,0.05554
