time,timestamp,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace
1722054298.1637,2024-07-26 21:24:58.163,neutral,frown,0.95,clench,0.8
1722054298.1949,2024-07-26 21:24:58.194,neutral,frown,0.95,clench,0.8
1722054298.2262,2024-07-26 21:24:58.226,neutral,frown,0.95,clench,0.8
1722054298.2574,2024-07-26 21:24:58.257,neutral,frown,0.95,clench,0.8
1722054298.2887,2024-07-26 21:24:58.288,neutral,frown,0.95,clench,0.8
1722054298.3199,2024-07-26 21:24:58.319,neutral,frown,0.95,clench,0.8
1722054298.3512,2024-07-26 21:24:58.351,neutral,frown,0.95,clench,0.8
1722054298.3824,2024-07-26 21:24:58.382,neutral,frown,0.95,clench,0.8
1722054298.4137,2024-07-26 21:24:58.413,neutral,frown,0.95,clench,0.8
1722054298.4449,2024-07-26 21:24:58.444,neutral,frown,0.95,clench,0.8
1722054298.4762,2024-07-26 21:24:58.476,neutral,frown,0.95,clench,0.8
1722054298.5074,2024-07-26 21:24:58.507,neutral,frown,0.95,clench,0.8
1722054298.5387,2024-07-26 21:24:58.538,neutral,frown,0.95,clench,0.8
1722054298.5699,2024-07-26 21:24:58.569,neutral,frown,0.95,clench,0.8
1722054298.6012,2024-07-26 21:24:58.601,neutral,frown,0.95,clench,0.8
1722054298.6324,2024-07-26 21:24:58.632,neutral,frown,0.95,clench,0.8
1722054298.6637,2024-07-26 21:24:58.663,neutral,frown,0.95,clench,0.8
1722054298.6949,2024-07-26 21:24:58.694,neutral,frown,0.95,clench,0.8
1722054298.7262,2024-07-26 21:24:58.726,neutral,frown,0.95,clench,0.8
1722054298.7574,2024-07-26 21:24:58.757,neutral,frown,0.95,clench,0.8
1722054298.7887,2024-07-26 21:24:58.788,neutral,frown,0.95,clench,0.8
1722054298.8199,2024-07-26 21:24:58.819,neutral,frown,0.95,clench,0.8
1722054298.8512,2024-07-26 21:24:58.851,neutral,frown,0.95,clench,0.8
1722054298.8824,2024-07-26 21:24:58.882,neutral,frown,0.95,clench,0.8
1722054298.9137,2024-07-26 21:24:58.913,neutral,frown,0.95,clench,0.8
1722054298.9449,2024-07-26 21:24:58.944,neutral,frown,0.95,clench,0.8
1722054298.9762,2024-07-26 21:24:58.976,neutral,frown,0.95,clench,0.8
1722054299.0074,2024-07-26 21:24:59.007,neutral,frown,0.95,clench,0.8
1722054299.0387,2024-07-26 21:24:59.038,neutral,frown,0.95,clench,0.8
1722054299.0699,2024-07-26 21:24:59.069,neutral,frown,0.95,clench,0.8
1722054299.1012,2024-07-26 21:24:59.101,neutral,frown,0.95,clench,0.8
1722054299.1324,2024-07-26 21:24:59.132,neutral,frown,0.95,clench,0.8
1722054299.1637,2024-07-26 21:24:59.163,neutral,frown,0.95,clench,0.8
1722054299.1949,2024-07-26 21:24:59.194,neutral,frown,0.95,clench,0.8
1722054299.2262,2024-07-26 21:24:59.226,neutral,frown,0.95,clench,0.8
1722054299.2574,2024-07-26 21:24:59.257,neutral,frown,0.95,clench,0.8
1722054299.2887,2024-07-26 21:24:59.288,neutral,frown,0.95,clench,0.8
1722054299.3199,2024-07-26 21:24:59.319,neutral,frown,0.95,clench,0.8
1722054299.3512,2024-07-26 21:24:59.351,neutral,frown,0.95,clench,0.8
1722054299.3824,2024-07-26 21:24:59.382,neutral,frown,0.95,clench,0.8
1722054299.4137,2024-07-26 21:24:59.413,neutral,frown,0.95,clench,0.8
1722054299.4449,2024-07-26 21:24:59.444,neutral,frown,0.95,clench,0.8
1722054299.4762,2024-07-26 21:24:59.476,neutral,frown,0.95,clench,0.8
1722054299.5074,2024-07-26 21:24:59.507,neutral,frown,0.95,clench,0.8
1722054299.5387,2024-07-26 21:24:59.538,neutral,frown,0.95,clench,0.8
1722054299.5699,2024-07-26 21:24:59.569,neutral,frown,0.95,clench,0.8
1722054299.6012,2024-07-26 21:24:59.601,neutral,frown,0.95,clench,0.8
1722054299.6324,2024-07-26 21:24:59.632,neutral,frown,0.95,clench,0.8
1722054299.6637,2024-07-26 21:24:59.663,neutral,frown,0.95,clench,0.8
1722054299.6949,2024-07-26 21:24:59.694,neutral,frown,0.95,clench,0.8
1722054299.7262,2024-07-26 21:24:59.726,neutral,frown,0.95,clench,0.8
1722054299.7574,2024-07-26 21:24:59.757,neutral,frown,0.95,clench,0.8
1722054299.7887,2024-07-26 21:24:59.788,neutral,frown,0.95,clench,0.8
1722054299.8199,2024-07-26 21:24:59.819,neutral,frown,0.95,clench,0.8
1722054299.8512,2024-07-26 21:24:59.851,neutral,frown,0.95,clench,0.8
1722054299.8824,2024-07-26 21:24:59.882,neutral,frown,0.95,clench,0.8
1722054299.9137,2024-07-26 21:24:59.913,neutral,frown,0.95,clench,0.8
1722054299.9449,2024-07-26 21:24:59.944,neutral,frown,0.95,clench,0.8
1722054299.9762,2024-07-26 21:24:59.976,neutral,frown,0.95,clench,0.8
1722054300.0074,2024-07-26 21:25:00.007,neutral,frown,0.95,clench,0.8
1722054300.0387,2024-07-26 21:25:00.038,neutral,frown,0.95,clench,0.8
1722054300.0699,2024-07-26 21:25:00.069,neutral,frown,0.95,clench,0.8
1722054300.1012,2024-07-26 21:25:00.101,neutral,frown,0.95,clench,0.8
1722054300.1324,2024-07-26 21:25:00.132,neutral,frown,0.95,clench,0.8
1722054300.1637,2024-07-26 21:25:00.163,neutral,frown,0.95,clench,0.8
1722054300.1949,2024-07-26 21:25:00.194,neutral,frown,0.95,clench,0.8
1722054300.2262,2024-07-26 21:25:00.226,neutral,frown,0.95,clench,0.8
1722054300.2574,2024-07-26 21:25:00.257,neutral,frown,0.95,clench,0.8
1722054300.2887,2024-07-26 21:25:00.288,neutral,frown,0.95,clench,0.8
1722054300.3199,2024-07-26 21:25:00.319,neutral,frown,0.95,clench,0.8
1722054300.3512,2024-07-26 21:25:00.351,neutral,frown,0.95,clench,0.8
1722054300.3824,2024-07-26 21:25:00.382,neutral,frown,0.95,clench,0.8
1722054300.4137,2024-07-26 21:25:00.413,neutral,frown,0.95,clench,0.8
1722054300.4449,2024-07-26 21:25:00.444,neutral,frown,0.95,clench,0.8
1722054300.4762,2024-07-26 21:25:00.476,neutral,frown,0.95,clench,0.8
1722054300.5074,2024-07-26 21:25:00.507,neutral,frown,0.95,clench,0.8
1722054300.5387,2024-07-26 21:25:00.538,neutral,frown,0.95,clench,0.8
1722054300.5699,2024-07-26 21:25:00.569,neutral,frown,0.95,clench,0.8
1722054300.6012,2024-07-26 21:25:00.601,neutral,frown,0.95,clench,0.8
1722054300.6324,2024-07-26 21:25:00.632,neutral,frown,0.95,clench,0.8
1722054300.6637,2024-07-26 21:25:00.663,neutral,frown,0.95,clench,0.8
1722054300.6949,2024-07-26 21:25:00.694,neutral,frown,0.95,clench,0.8
1722054300.7262,2024-07-26 21:25:00.726,neutral,frown,0.95,clench,0.8
1722054300.7574,2024-07-26 21:25:00.757,neutral,frown,0.95,clench,0.8
1722054300.7887,2024-07-26 21:25:00.788,neutral,frown,0.95,clench,0.8
1722054300.8199,2024-07-26 21:25:00.819,neutral,frown,0.95,clench,0.8
1722054300.8512,2024-07-26 21:25:00.851,neutral,frown,0.95,clench,0.8
1722054300.8824,2024-07-26 21:25:00.882,neutral,frown,0.95,clench,0.8
1722054300.9137,2024-07-26 21:25:00.913,neutral,frown,0.95,clench,0.8
1722054300.9449,2024-07-26 21:25:00.944,neutral,frown,0.95,clench,0.8
1722054300.9762,2024-07-26 21:25:00.976,neutral,frown,0.95,clench,0.8
1722054301.0074,2024-07-26 21:25:01.007,neutral,frown,0.95,clench,0.8
1722054301.0387,2024-07-26 21:25:01.038,neutral,frown,0.95,clench,0.8
1722054301.0699,2024-07-26 21:25:01.069,neutral,frown,0.95,clench,0.8
1722054301.1012,2024-07-26 21:25:01.101,neutral,frown,0.95,clench,0.8
1722054301.1324,2024-07-26 21:25:01.132,neutral,frown,0.95,clench,0.8
1722054301.1637,2024-07-26 21:25:01.163,neutral,frown,0.95,clench,0.8
1722054301.1949,2024-07-26 21:25:01.194,neutral,frown,0.95,clench,0.8
1722054301.2262,2024-07-26 21:25:01.226,neutral,frown,0.95,clench,0.8
1722054301.2574,2024-07-26 21:25:01.257,neutral,frown,0.95,clench,0.8
1722054301.2887,2024-07-26 21:25:01.288,neutral,frown,0.95,clench,0.8
1722054301.3199,2024-07-26 21:25:01.319,neutral,frown,0.95,clench,0.8
1722054301.3512,2024-07-26 21:25:01.351,neutral,frown,0.95,clench,0.8
1722054301.3824,2024-07-26 21:25:01.382,neutral,frown,0.95,clench,0.8
1722054301.4137,2024-07-26 21:25:01.413,neutral,frown,0.95,clench,0.8
1722054301.4449,2024-07-26 21:25:01.444,neutral,frown,0.95,clench,0.8
1722054301.4762,2024-07-26 21:25:01.476,neutral,frown,0.95,clench,0.8
1722054301.5074,2024-07-26 21:25:01.507,neutral,frown,0.95,clench,0.8
1722054301.5387,2024-07-26 21:25:01.538,neutral,frown,0.95,clench,0.8
1722054301.5699,2024-07-26 21:25:01.569,neutral,frown,0.95,clench,0.8
1722054301.6012,2024-07-26 21:25:01.601,neutral,frown,0.95,clench,0.8
1722054301.6324,2024-07-26 21:25:01.632,neutral,frown,0.95,clench,0.8
1722054301.6637,2024-07-26 21:25:01.663,neutral,frown,0.95,clench,0.8
1722054301.6949,2024-07-26 21:25:01.694,neutral,frown,0.95,clench,0.8
1722054301.7262,2024-07-26 21:25:01.726,neutral,frown,0.95,clench,0.8
1722054301.7574,2024-07-26 21:25:01.757,neutral,frown,0.95,clench,0.8
1722054301.7887,2024-07-26 21:25:01.788,neutral,frown,0.95,clench,0.8
1722054301.8199,2024-07-26 21:25:01.819,neutral,frown,0.95,clench,0.8
1722054301.8512,2024-07-26 21:25:01.851,neutral,frown,0.95,clench,0.8
1722054301.8824,2024-07-26 21:25:01.882,neutral,frown,0.95,clench,0.8
1722054301.9137,2024-07-26 21:25:01.913,neutral,frown,0.95,clench,0.8
1722054301.9449,2024-07-26 21:25:01.944,neutral,frown,0.95,clench,0.8
1722054301.9762,2024-07-26 21:25:01.976,neutral,frown,0.95,clench,0.8
1722054302.0074,2024-07-26 21:25:02.007,neutral,frown,0.95,clench,0.8
1722054302.0387,2024-07-26 21:25:02.038,neutral,frown,0.95,clench,0.8
1722054302.0699,2024-07-26 21:25:02.069,neutral,frown,0.95,clench,0.8
1722054302.1012,2024-07-26 21:25:02.101,neutral,frown,0.95,clench,0.8
1722054302.1324,2024-07-26 21:25:02.132,neutral,frown,0.95,clench,0.8
1722054302.1637,2024-07-26 21:25:02.163,neutral,frown,0.95,clench,0.8
1722054302.1949,2024-07-26 21:25:02.194,neutral,frown,0.95,clench,0.8
1722054302.2262,2024-07-26 21:25:02.226,neutral,frown,0.95,clench,0.8
1722054302.2574,2024-07-26 21:25:02.257,neutral,frown,0.95,clench,0.8
1722054302.2887,2024-07-26 21:25:02.288,neutral,frown,0.95,clench,0.8
1722054302.3199,2024-07-26 21:25:02.319,neutral,frown,0.95,clench,0.8
1722054302.3512,2024-07-26 21:25:02.351,neutral,frown,0.95,clench,0.8
1722054302.3824,2024-07-26 21:25:02.382,neutral,frown,0.95,clench,0.8
1722054302.4137,2024-07-26 21:25:02.413,neutral,frown,0.95,clench,0.8
1722054302.4449,2024-07-26 21:25:02.444,neutral,frown,0.95,clench,0.8
1722054302.4762,2024-07-26 21:25:02.476,neutral,frown,0.95,clench,0.8
1722054302.5074,2024-07-26 21:25:02.507,neutral,frown,0.95,clench,0.8
1722054302.5387,2024-07-26 21:25:02.538,neutral,frown,0.95,clench,0.8
1722054302.5699,2024-07-26 21:25:02.569,neutral,frown,0.95,clench,0.8
1722054302.6012,2024-07-26 21:25:02.601,neutral,frown,0.95,clench,0.8
1722054302.6324,2024-07-26 21:25:02.632,neutral,frown,0.95,clench,0.8
1722054302.6637,2024-07-26 21:25:02.663,neutral,frown,0.95,clench,0.8
1722054302.6949,2024-07-26 21:25:02.694,neutral,frown,0.95,clench,0.8
1722054302.7262,2024-07-26 21:25:02.726,neutral,frown,0.95,clench,0.8
1722054302.7574,2024-07-26 21:25:02.757,neutral,frown,0.95,clench,0.8
1722054302.7887,2024-07-26 21:25:02.788,neutral,frown,0.95,clench,0.8
1722054302.8199,2024-07-26 21:25:02.819,neutral,frown,0.95,clench,0.8
1722054302.8512,2024-07-26 21:25:02.851,neutral,frown,0.95,clench,0.8
1722054302.8824,2024-07-26 21:25:02.882,neutral,frown,0.95,clench,0.8
1722054302.9137,2024-07-26 21:25:02.913,neutral,frown,0.95,clench,0.8
1722054302.9449,2024-07-26 21:25:02.944,neutral,frown,0.95,clench,0.8
1722054302.9762,2024-07-26 21:25:02.976,neutral,frown,0.95,clench,0.8
1722054303.0074,2024-07-26 21:25:03.007,neutral,frown,0.95,clench,0.8
1722054303.0387,2024-07-26 21:25:03.038,neutral,frown,0.95,clench,0.8
1722054303.0699,2024-07-26 21:25:03.069,neutral,frown,0.95,clench,0.8
1722054303.1012,2024-07-26 21:25:03.101,neutral,frown,0.95,clench,0.8
1722054303.1324,2024-07-26 21:25:03.132,neutral,frown,0.95,clench,0.8
1722054303.1637,2024-07-26 21:25:03.163,neutral,frown,0.95,clench,0.8
1722054303.1949,2024-07-26 21:25:03.194,neutral,frown,0.95,clench,0.8
1722054303.2262,2024-07-26 21:25:03.226,neutral,frown,0.95,clench,0.8
1722054303.2574,2024-07-26 21:25:03.257,neutral,frown,0.95,clench,0.8
1722054303.2887,2024-07-26 21:25:03.288,neutral,frown,0.95,clench,0.8
1722054303.3199,2024-07-26 21:25:03.319,neutral,frown,0.95,clench,0.8
1722054303.3512,2024-07-26 21:25:03.351,neutral,frown,0.95,clench,0.8
1722054303.3824,2024-07-26 21:25:03.382,neutral,frown,0.95,clench,0.8
1722054303.4137,2024-07-26 21:25:03.413,neutral,frown,0.95,clench,0.8
1722054303.4449,2024-07-26 21:25:03.444,neutral,frown,0.95,clench,0.8
1722054303.4762,2024-07-26 21:25:03.476,neutral,frown,0.95,clench,0.8
1722054303.5074,2024-07-26 21:25:03.507,neutral,frown,0.95,clench,0.8
1722054303.5387,2024-07-26 21:25:03.538,neutral,frown,0.95,clench,0.8
1722054303.5699,2024-07-26 21:25:03.569,neutral,frown,0.95,clench,0.8
1722054303.6012,2024-07-26 21:25:03.601,neutral,frown,0.95,clench,0.8
1722054303.6324,2024-07-26 21:25:03.632,neutral,frown,0.95,clench,0.8
1722054303.6637,2024-07-26 21:25:03.663,neutral,frown,0.95,clench,0.8
1722054303.6949,2024-07-26 21:25:03.694,neutral,frown,0.95,clench,0.8
1722054303.7262,2024-07-26 21:25:03.726,neutral,frown,0.95,clench,0.8
1722054303.7574,2024-07-26 21:25:03.757,neutral,frown,0.95,clench,0.8
1722054303.7887,2024-07-26 21:25:03.788,neutral,frown,0.95,clench,0.8
1722054303.8199,2024-07-26 21:25:03.819,neutral,frown,0.95,clench,0.8
1722054303.8512,2024-07-26 21:25:03.851,neutral,frown,0.95,clench,0.8
1722054303.8824,2024-07-26 21:25:03.882,neutral,frown,0.95,clench,0.8
1722054303.9137,2024-07-26 21:25:03.913,neutral,frown,0.95,clench,0.8
1722054303.9449,2024-07-26 21:25:03.944,neutral,frown,0.95,clench,0.8
1722054303.9762,2024-07-26 21:25:03.976,neutral,frown,0.95,clench,0.8
1722054304.0074,2024-07-26 21:25:04.007,neutral,frown,0.95,clench,0.8
1722054304.0387,2024-07-26 21:25:04.038,neutral,frown,0.95,clench,0.8
1722054304.0699,2024-07-26 21:25:04.069,neutral,frown,0.95,clench,0.8
1722054304.1012,2024-07-26 21:25:04.101,neutral,frown,0.95,clench,0.8
1722054304.1324,2024-07-26 21:25:04.132,neutral,frown,0.95,clench,0.8
1722054304.1637,2024-07-26 21:25:04.163,neutral,frown,0.95,clench,0.8
1722054304.1949,2024-07-26 21:25:04.194,neutral,frown,0.95,clench,0.8
1722054304.2262,2024-07-26 21:25:04.226,neutral,frown,0.95,clench,0.8
1722054304.2574,2024-07-26 21:25:04.257,neutral,frown,0.95,clench,0.8
1722054304.2887,2024-07-26 21:25:04.288,neutral,frown,0.95,clench,0.8
1722054304.3199,2024-07-26 21:25:04.319,neutral,frown,0.95,clench,0.8
1722054304.3512,2024-07-26 21:25:04.351,neutral,frown,0.95,clench,0.8
1722054304.3824,2024-07-26 21:25:04.382,neutral,frown,0.95,clench,0.8
1722054304.4137,2024-07-26 21:25:04.413,neutral,frown,0.95,clench,0.8
1722054304.4449,2024-07-26 21:25:04.444,neutral,frown,0.95,clench,0.8
1722054304.4762,2024-07-26 21:25:04.476,neutral,frown,0.95,clench,0.8
1722054304.5074,2024-07-26 21:25:04.507,neutral,frown,0.95,clench,0.8
1722054304.5387,2024-07-26 21:25:04.538,neutral,frown,0.95,clench,0.8
1722054304.5699,2024-07-26 21:25:04.569,neutral,frown,0.95,clench,0.8
1722054304.6012,2024-07-26 21:25:04.601,neutral,frown,0.95,clench,0.8
1722054304.6324,2024-07-26 21:25:04.632,neutral,frown,0.95,clench,0.8
1722054304.6637,2024-07-26 21:25:04.663,neutral,frown,0.95,clench,0.8
1722054304.6949,2024-07-26 21:25:04.694,neutral,frown,0.95,clench,0.8
1722054304.7262,2024-07-26 21:25:04.726,neutral,frown,0.95,clench,0.8
1722054304.7574,2024-07-26 21:25:04.757,neutral,frown,0.95,clench,0.8
1722054304.7887,2024-07-26 21:25:04.788,neutral,frown,0.95,clench,0.8
1722054304.8199,2024-07-26 21:25:04.819,neutral,frown,0.95,clench,0.8
1722054304.8512,2024-07-26 21:25:04.851,neutral,frown,0.95,clench,0.8
1722054304.8824,2024-07-26 21:25:04.882,neutral,frown,0.95,clench,0.8
1722054304.9137,2024-07-26 21:25:04.913,neutral,frown,0.95,clench,0.8
1722054304.9449,2024-07-26 21:25:04.944,neutral,frown,0.95,clench,0.8
1722054304.9762,2024-07-26 21:25:04.976,neutral,frown,0.95,clench,0.8
1722054305.0074,2024-07-26 21:25:05.007,neutral,frown,0.95,clench,0.8
1722054305.0387,2024-07-26 21:25:05.038,neutral,frown,0.95,clench,0.8
1722054305.0699,2024-07-26 21:25:05.069,neutral,frown,0.95,clench,0.8
1722054305.1012,2024-07-26 21:25:05.101,neutral,frown,0.95,clench,0.8
1722054305.1324,2024-07-26 21:25:05.132,neutral,frown,0.95,clench,0.8
1722054305.1637,2024-07-26 21:25:05.163,neutral,frown,0.95,clench,0.8
1722054305.1949,2024-07-26 21:25:05.194,neutral,frown,0.95,clench,0.8
1722054305.2262,2024-07-26 21:25:05.226,neutral,frown,0.95,clench,0.8
1722054305.2574,2024-07-26 21:25:05.257,neutral,frown,0.95,clench,0.8
1722054305.2887,2024-07-26 21:25:05.288,neutral,frown,0.95,clench,0.8
1722054305.3199,2024-07-26 21:25:05.319,neutral,frown,0.95,clench,0.8
1722054305.3512,2024-07-26 21:25:05.351,neutral,frown,0.95,clench,0.8
1722054305.3824,2024-07-26 21:25:05.382,neutral,frown,0.95,clench,0.8
1722054305.4137,2024-07-26 21:25:05.413,neutral,frown,0.95,clench,0.8
1722054305.4449,2024-07-26 21:25:05.444,neutral,frown,0.95,clench,0.8
1722054305.4762,2024-07-26 21:25:05.476,neutral,frown,0.95,clench,0.8
1722054305.5074,2024-07-26 21:25:05.507,neutral,frown,0.95,clench,0.8
1722054305.5387,2024-07-26 21:25:05.538,neutral,frown,0.95,clench,0.8
1722054305.5699,2024-07-26 21:25:05.569,neutral,frown,0.95,clench,0.8
1722054305.6012,2024-07-26 21:25:05.601,neutral,frown,0.95,clench,0.8
1722054305.6324,2024-07-26 21:25:05.632,neutral,frown,0.95,clench,0.8
1722054305.6637,2024-07-26 21:25:05.663,neutral,frown,0.95,clench,0.8
1722054305.6949,2024-07-26 21:25:05.694,neutral,frown,0.95,clench,0.8
1722054305.7262,2024-07-26 21:25:05.726,neutral,frown,0.95,clench,0.8
1722054305.7574,2024-07-26 21:25:05.757,neutral,frown,0.95,clench,0.8
1722054305.7887,2024-07-26 21:25:05.788,neutral,frown,0.95,clench,0.8
1722054305.8199,2024-07-26 21:25:05.819,neutral,frown,0.95,clench,0.8
1722054305.8512,2024-07-26 21:25:05.851,neutral,frown,0.95,clench,0.8
1722054305.8824,2024-07-26 21:25:05.882,neutral,frown,0.95,clench,0.8
1722054305.9137,2024-07-26 21:25:05.913,neutral,frown,0.95,clench,0.8
1722054305.9449,2024-07-26 21:25:05.944,neutral,frown,0.95,clench,0.8
1722054305.9762,2024-07-26 21:25:05.976,neutral,frown,0.95,clench,0.8
1722054306.0074,2024-07-26 21:25:06.007,neutral,frown,0.95,clench,0.8
1722054306.0387,2024-07-26 21:25:06.038,neutral,frown,0.95,clench,0.8
1722054306.0699,2024-07-26 21:25:06.069,neutral,frown,0.95,clench,0.8
1722054306.1012,2024-07-26 21:25:06.101,neutral,frown,0.95,clench,0.8
1722054306.1324,2024-07-26 21:25:06.132,neutral,frown,0.95,clench,0.8
1722054306.1637,2024-07-26 21:25:06.163,neutral,frown,0.95,clench,0.8
1722054306.1949,2024-07-26 21:25:06.194,neutral,frown,0.95,clench,0.8
1722054306.2262,2024-07-26 21:25:06.226,neutral,frown,0.95,clench,0.8
1722054306.2574,2024-07-26 21:25:06.257,neutral,frown,0.95,clench,0.8
1722054306.2887,2024-07-26 21:25:06.288,neutral,frown,0.95,clench,0.8
1722054306.3199,2024-07-26 21:25:06.319,neutral,frown,0.95,clench,0.8
1722054306.3512,2024-07-26 21:25:06.351,neutral,frown,0.95,clench,0.8
1722054306.3824,2024-07-26 21:25:06.382,neutral,frown,0.95,clench,0.8
1722054306.4137,2024-07-26 21:25:06.413,neutral,frown,0.95,clench,0.8
1722054306.4449,2024-07-26 21:25:06.444,neutral,frown,0.95,clench,0.8
1722054306.4762,2024-07-26 21:25:06.476,neutral,frown,0.95,clench,0.8
1722054306.5074,2024-07-26 21:25:06.507,neutral,frown,0.95,clench,0.8
1722054306.5387,2024-07-26 21:25:06.538,neutral,frown,0.95,clench,0.8
1722054306.5699,2024-07-26 21:25:06.569,neutral,frown,0.95,clench,0.8
1722054306.6012,2024-07-26 21:25:06.601,neutral,frown,0.95,clench,0.8
1722054306.6324,2024-07-26 21:25:06.632,neutral,frown,0.95,clench,0.8
1722054306.6637,2024-07-26 21:25:06.663,neutral,frown,0.95,clench,0.8
1722054306.6949,2024-07-26 21:25:06.694,neutral,frown,0.95,clench,0.8
1722054306.7262,2024-07-26 21:25:06.726,neutral,frown,0.95,clench,0.8
1722054306.7574,2024-07-26 21:25:06.757,neutral,frown,0.95,clench,0.8
1722054306.7887,2024-07-26 21:25:06.788,neutral,frown,0.95,clench,0.8
1722054306.8199,2024-07-26 21:25:06.819,neutral,frown,0.95,clench,0.8
1722054306.8512,2024-07-26 21:25:06.851,neutral,frown,0.95,clench,0.8
1722054306.8824,2024-07-26 21:25:06.882,neutral,frown,0.95,clench,0.8
1722054306.9137,2024-07-26 21:25:06.913,neutral,frown,0.95,clench,0.8
1722054306.9449,2024-07-26 21:25:06.944,neutral,frown,0.95,clench,0.8
1722054306.9762,2024-07-26 21:25:06.976,neutral,frown,0.95,clench,0.8
1722054307.0074,2024-07-26 21:25:07.007,neutral,frown,0.95,clench,0.8
1722054307.0387,2024-07-26 21:25:07.038,neutral,frown,0.95,clench,0.8
1722054307.0699,2024-07-26 21:25:07.069,neutral,frown,0.95,clench,0.8
1722054307.1012,2024-07-26 21:25:07.101,neutral,frown,0.95,clench,0.8
1722054307.1324,2024-07-26 21:25:07.132,neutral,frown,0.95,clench,0.8
1722054307.1637,2024-07-26 21:25:07.163,neutral,frown,0.95,clench,0.8
1722054307.1949,2024-07-26 21:25:07.194,neutral,frown,0.95,clench,0.8
1722054307.2262,2024-07-26 21:25:07.226,neutral,frown,0.95,clench,0.8
1722054307.2574,2024-07-26 21:25:07.257,neutral,frown,0.95,clench,0.8
1722054307.2887,2024-07-26 21:25:07.288,neutral,frown,0.95,clench,0.8
1722054307.3199,2024-07-26 21:25:07.319,neutral,frown,0.95,clench,0.8
1722054307.3512,2024-07-26 21:25:07.351,neutral,frown,0.95,clench,0.8
