Time,Timestamp,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1722050307.4721,2024-07-26 20:18:27.472,19,false,0.448176,-0.301208,0.583069,0.606995,0.882826,-0.438239,-0.137087,-0.045543,0.001746,0.054795
1722050307.5034,2024-07-26 20:18:27.503,20,false,0.448252,-0.301208,0.582947,0.607056,0.881849,-0.438239,-0.126833,-0.045493,0.001853,0.054894
1722050307.5346,2024-07-26 20:18:27.534,21,false,0.448211,-0.30127,0.582947,0.607056,0.882338,-0.424567,-0.128298,-0.045583,0.001863,0.054947
1722050307.5659,2024-07-26 20:18:27.565,22,false,0.448252,-0.301208,0.582947,0.607056,0.882338,-0.424567,-0.128298,-0.045663,0.001872,0.054994
1722050307.5971,2024-07-26 20:18:27.597,23,false,0.448376,-0.301147,0.582947,0.606995,0.885756,-0.42945,-0.139528,-0.045748,0.001831,0.054964
1722050307.6284,2024-07-26 20:18:27.628,24,false,0.448376,-0.30127,0.582947,0.606934,0.885756,-0.444099,-0.129274,-0.045726,0.001758,0.054875
1722050307.6596,2024-07-26 20:18:27.659,25,false,0.448335,-0.301331,0.582947,0.606934,0.885756,-0.444099,-0.129274,-0.045707,0.001692,0.054795
1722050307.6909,2024-07-26 20:18:27.690,26,false,0.448373,-0.30127,0.582886,0.606995,0.880385,-0.446052,-0.14197,-0.04569,0.00173,0.05487
1722050307.7221,2024-07-26 20:18:27.722,27,false,0.448452,-0.30127,0.582825,0.606995,0.87599,-0.435309,-0.131228,-0.045711,0.001606,0.054974
1722050307.7534,2024-07-26 20:18:27.753,28,false,0.448335,-0.301331,0.582947,0.606934,0.885756,-0.42945,-0.139528,-0.045742,0.00158,0.054994
1722050307.7846,2024-07-26 20:18:27.784,29,false,0.448491,-0.301331,0.582764,0.606995,0.876478,-0.439216,-0.138552,-0.04577,0.001556,0.055012
1722050307.8159,2024-07-26 20:18:27.815,30,false,0.448612,-0.301392,0.582703,0.606934,0.877943,-0.42945,-0.130251,-0.04577,0.001596,0.055053
1722050307.8471,2024-07-26 20:18:27.847,31,false,0.44845,-0.301392,0.582764,0.606995,0.877943,-0.436286,-0.136599,-0.045637,0.001656,0.055005
1722050307.8784,2024-07-26 20:18:27.878,0,false,0.448329,-0.301453,0.582825,0.606995,0.877943,-0.436286,-0.136599,-0.045516,0.00171,0.054961
1722050307.9096,2024-07-26 20:18:27.909,1,false,0.448206,-0.301514,0.582825,0.607056,0.879408,-0.42652,-0.123903,-0.045469,0.001734,0.054946
1722050307.9409,2024-07-26 20:18:27.940,2,false,0.447961,-0.301514,0.582886,0.607178,0.884291,-0.435798,-0.135134,-0.045524,0.001756,0.054932
1722050307.9721,2024-07-26 20:18:27.972,3,false,0.447926,-0.301575,0.583008,0.607056,0.884291,-0.435798,-0.135134,-0.045574,0.001776,0.05492
1722050308.0034,2024-07-26 20:18:28.003,4,false,0.44793,-0.301575,0.583069,0.606995,0.885267,-0.448493,-0.142458,-0.04568,0.001757,0.054946
1722050308.0346,2024-07-26 20:18:28.034,5,false,0.447889,-0.301636,0.583069,0.606995,0.879408,-0.431891,-0.119509,-0.045714,0.00174,0.054969
1722050308.0659,2024-07-26 20:18:28.065,6,false,0.447848,-0.301819,0.583069,0.606934,0.879408,-0.431891,-0.119509,-0.045671,0.001835,0.055124
1722050308.0971,2024-07-26 20:18:28.097,7,false,0.447684,-0.302307,0.583069,0.606812,0.879408,-0.431891,-0.119509,-0.045633,0.00192,0.055263
1722050308.1284,2024-07-26 20:18:28.128,8,false,0.447639,-0.302368,0.583008,0.606873,0.874037,-0.430426,-0.138064,-0.045562,0.001874,0.055206
1722050308.1596,2024-07-26 20:18:28.159,9,false,0.447675,-0.302551,0.582886,0.606873,0.875013,-0.426032,-0.135622,-0.045596,0.001833,0.055179
1722050308.1909,2024-07-26 20:18:28.190,10,false,0.447595,-0.302673,0.582947,0.606812,0.875013,-0.426032,-0.135622,-0.045626,0.001796,0.055154
1722050308.2221,2024-07-26 20:18:28.222,11,false,0.44764,-0.302734,0.583008,0.606689,0.880873,-0.427985,-0.139528,-0.045653,0.001788,0.055132
1722050308.2534,2024-07-26 20:18:28.253,12,false,0.447643,-0.302734,0.583069,0.606628,0.882338,-0.434821,-0.137087,-0.04569,0.001743,0.055075
1722050308.2846,2024-07-26 20:18:28.284,13,false,0.447764,-0.302795,0.583008,0.606567,0.882338,-0.434821,-0.137087,-0.045699,0.001764,0.055024
1722050308.3159,2024-07-26 20:18:28.315,14,false,0.447885,-0.302856,0.582947,0.606506,0.886732,-0.430426,-0.129763,-0.045731,0.001783,0.054979
1722050308.3471,2024-07-26 20:18:28.347,15,false,0.447761,-0.302917,0.582947,0.606567,0.872084,-0.442634,-0.13611,-0.045858,0.001678,0.054998
1722050308.3784,2024-07-26 20:18:28.378,16,false,0.44772,-0.302979,0.582947,0.606567,0.872084,-0.442634,-0.13611,-0.045972,0.001583,0.055016
1722050308.4096,2024-07-26 20:18:28.409,17,false,0.447803,-0.302979,0.582947,0.606506,0.881849,-0.441657,-0.132204,-0.045842,0.001633,0.055105
1722050308.4409,2024-07-26 20:18:28.440,18,false,0.448041,-0.302979,0.582764,0.606506,0.881361,-0.437751,-0.131228,-0.04586,0.001726,0.055076
1722050308.4721,2024-07-26 20:18:28.472,19,false,0.448076,-0.303162,0.582642,0.606506,0.881361,-0.437751,-0.131228,-0.045876,0.00181,0.055049
1722050308.5034,2024-07-26 20:18:28.503,20,false,0.447803,-0.302979,0.582947,0.606506,0.895033,-0.43238,-0.13611,-0.045793,0.001824,0.055001
1722050308.5346,2024-07-26 20:18:28.534,21,false,0.447993,-0.303162,0.582642,0.606567,0.895033,-0.43238,-0.13611,-0.045718,0.001837,0.054958
1722050308.5659,2024-07-26 20:18:28.565,22,false,0.447948,-0.303101,0.582581,0.606689,0.889662,-0.442634,-0.126833,-0.045639,0.001861,0.054992
1722050308.5971,2024-07-26 20:18:28.597,23,false,0.448069,-0.303162,0.58252,0.606628,0.885756,-0.419684,-0.134646,-0.045824,0.001907,0.055083
1722050308.6284,2024-07-26 20:18:28.628,24,false,0.447993,-0.303162,0.582642,0.606567,0.885756,-0.419684,-0.134646,-0.045856,0.001765,0.055166
1722050308.6596,2024-07-26 20:18:28.659,25,false,0.447869,-0.303101,0.582642,0.606689,0.891615,-0.430915,-0.132204,-0.045762,0.00182,0.055143
1722050308.6909,2024-07-26 20:18:28.690,26,false,0.447545,-0.302856,0.582764,0.606934,0.880385,-0.43238,-0.122438,-0.045727,0.001833,0.055109
1722050308.7221,2024-07-26 20:18:28.722,27,false,0.44734,-0.302551,0.582825,0.607178,0.880385,-0.43238,-0.122438,-0.045695,0.001845,0.05508
1722050308.7534,2024-07-26 20:18:28.753,28,false,0.447267,-0.302429,0.583008,0.607117,0.874525,-0.420661,-0.128786,-0.04574,0.001746,0.05504
1722050308.7846,2024-07-26 20:18:28.784,29,false,0.447308,-0.302368,0.583008,0.607117,0.885267,-0.436774,-0.134646,-0.045756,0.001682,0.055066
1722050308.8159,2024-07-26 20:18:28.815,30,false,0.447349,-0.302185,0.583008,0.607178,0.885267,-0.436774,-0.134646,-0.045819,0.001587,0.055041
1722050308.8471,2024-07-26 20:18:28.847,31,false,0.447349,-0.302185,0.583008,0.607178,0.87306,-0.433845,-0.135134,-0.045852,0.001513,0.054981
1722050308.8784,2024-07-26 20:18:28.878,0,false,0.447343,-0.302307,0.582886,0.607239,0.879408,-0.450446,-0.143923,-0.045844,0.001521,0.054903
1722050308.9096,2024-07-26 20:18:28.909,1,false,0.447267,-0.302307,0.583008,0.607178,0.880385,-0.448493,-0.134157,-0.045874,0.00154,0.054906
1722050308.9409,2024-07-26 20:18:28.940,2,false,0.447225,-0.302246,0.583008,0.607239,0.888685,-0.433356,-0.12195,-0.045901,0.001618,0.054823
1722050308.9721,2024-07-26 20:18:28.972,3,false,0.447225,-0.302246,0.583008,0.607239,0.884291,-0.431403,-0.123415,-0.045962,0.001688,0.05481
1722050309.0034,2024-07-26 20:18:29.003,4,false,0.447387,-0.302002,0.582947,0.6073,0.884291,-0.431403,-0.123415,-0.046017,0.001751,0.054797
1722050309.0346,2024-07-26 20:18:29.034,5,false,0.447228,-0.302002,0.583069,0.6073,0.884291,-0.435798,-0.135134,-0.045907,0.001722,0.054811
1722050309.0659,2024-07-26 20:18:29.065,6,false,0.446986,-0.302124,0.583191,0.6073,0.889662,-0.424079,-0.126833,-0.045919,0.001587,0.054933
1722050309.0971,2024-07-26 20:18:29.097,7,false,0.447024,-0.302185,0.58313,0.6073,0.889662,-0.424079,-0.126833,-0.045929,0.001465,0.055043
1722050309.1284,2024-07-26 20:18:29.128,8,false,0.44682,-0.302124,0.583191,0.607422,0.886732,-0.445563,-0.126345,-0.046085,0.001465,0.055154
1722050309.1596,2024-07-26 20:18:29.159,9,false,0.446746,-0.30188,0.583374,0.607422,0.880873,-0.427497,-0.129763,-0.046127,0.001526,0.055229
1722050309.1909,2024-07-26 20:18:29.190,10,false,0.446872,-0.301575,0.583435,0.607422,0.880873,-0.427497,-0.129763,-0.046165,0.001581,0.055297
1722050309.2221,2024-07-26 20:18:29.222,11,false,0.446709,-0.301453,0.583496,0.607544,0.887709,-0.44361,-0.138064,-0.046078,0.001569,0.055322
1722050309.2534,2024-07-26 20:18:29.253,12,false,0.446709,-0.301453,0.583496,0.607544,0.87892,-0.439704,-0.133181,-0.045974,0.001485,0.055307
1722050309.2846,2024-07-26 20:18:29.284,13,false,0.446872,-0.301575,0.583435,0.607422,0.886732,-0.445563,-0.126345,-0.045881,0.001435,0.055294
1722050309.3159,2024-07-26 20:18:29.315,14,false,0.446665,-0.301514,0.583435,0.607605,0.888197,-0.444587,-0.136599,-0.045798,0.001389,0.055283
1722050309.3471,2024-07-26 20:18:29.347,15,false,0.44662,-0.301575,0.583374,0.607666,0.895521,-0.440192,-0.14197,-0.04593,0.001421,0.055309
1722050309.3784,2024-07-26 20:18:29.378,16,false,0.446779,-0.301575,0.583252,0.607666,0.874037,-0.425544,-0.138064,-0.045976,0.001376,0.055173
1722050309.4096,2024-07-26 20:18:29.409,17,false,0.446734,-0.301514,0.583191,0.607788,0.874037,-0.425544,-0.138064,-0.045907,0.001446,0.055271
1722050309.4409,2024-07-26 20:18:29.440,18,false,0.4469,-0.301392,0.583191,0.607727,0.881361,-0.445563,-0.137575,-0.045857,0.00168,0.055286
1722050309.4721,2024-07-26 20:18:29.472,19,false,0.446695,-0.301331,0.583252,0.607849,0.891615,-0.438727,-0.133669,-0.045825,0.001781,0.055226
1722050309.5034,2024-07-26 20:18:29.503,20,false,0.446777,-0.301086,0.583252,0.60791,0.891615,-0.438727,-0.133669,-0.045893,0.001773,0.055234
1722050309.5346,2024-07-26 20:18:29.534,21,false,0.446776,-0.300964,0.583252,0.607971,0.884779,-0.442145,-0.134157,-0.045918,0.001804,0.055265
1722050309.5659,2024-07-26 20:18:29.565,22,false,0.446612,-0.300842,0.583313,0.608093,0.889662,-0.436286,-0.13904,-0.045904,0.001819,0.055256
1722050309.5971,2024-07-26 20:18:29.597,23,false,0.446698,-0.30072,0.583374,0.608032,0.889662,-0.436286,-0.13904,-0.045892,0.001832,0.055248
1722050309.6284,2024-07-26 20:18:29.628,24,false,0.446648,-0.300537,0.583252,0.608276,0.889662,-0.436286,-0.13904,-0.045734,0.001795,0.055216
1722050309.6596,2024-07-26 20:18:29.659,25,false,0.446769,-0.300476,0.583191,0.608276,0.869642,-0.433845,-0.133669,-0.045714,0.001762,0.055225
1722050309.6909,2024-07-26 20:18:29.690,26,false,0.446726,-0.300293,0.583191,0.608398,0.876967,-0.446052,-0.132692,-0.045732,0.001757,0.055171
1722050309.7221,2024-07-26 20:18:29.722,27,false,0.44685,-0.300232,0.583191,0.608337,0.876967,-0.446052,-0.132692,-0.045749,0.001728,0.055123
1722050309.7534,2024-07-26 20:18:29.753,28,false,0.446972,-0.300293,0.58313,0.608276,0.865248,-0.438239,-0.134646,-0.045715,0.00175,0.055214
1722050309.7846,2024-07-26 20:18:29.784,29,false,0.447093,-0.300354,0.583069,0.608215,0.868177,-0.444099,-0.138064,-0.045721,0.001734,0.055149
1722050309.8159,2024-07-26 20:18:29.815,30,false,0.447218,-0.300415,0.583069,0.608093,0.868177,-0.444099,-0.138064,-0.045727,0.001719,0.055091
1722050309.8471,2024-07-26 20:18:29.847,31,false,0.447218,-0.300415,0.583069,0.608093,0.872572,-0.438727,-0.127321,-0.045744,0.001718,0.055172
1722050309.8784,2024-07-26 20:18:29.878,0,false,0.447301,-0.300415,0.583069,0.608032,0.882826,-0.445563,-0.137087,-0.045882,0.001754,0.055124
1722050309.9096,2024-07-26 20:18:29.909,1,false,0.447342,-0.300354,0.583069,0.608032,0.882826,-0.445563,-0.137087,-0.046005,0.001786,0.05508
1722050309.9409,2024-07-26 20:18:29.940,2,false,0.447422,-0.300354,0.583008,0.608032,0.879408,-0.424079,-0.143435,-0.045983,0.001742,0.055114
1722050309.9721,2024-07-26 20:18:29.972,3,false,0.447341,-0.300232,0.583069,0.608093,0.883314,-0.450935,-0.137575,-0.045986,0.001726,0.055182
1722050310.0034,2024-07-26 20:18:30.003,4,false,0.447303,-0.300171,0.58313,0.608093,0.883314,-0.450935,-0.137575,-0.04599,0.001712,0.055242
1722050310.0346,2024-07-26 20:18:30.034,5,false,0.447422,-0.300354,0.583008,0.608032,0.867201,-0.442145,-0.136599,-0.045969,0.001675,0.055346
1722050310.0659,2024-07-26 20:18:30.065,6,false,0.447185,-0.300232,0.583252,0.608032,0.867201,-0.442145,-0.136599,-0.045949,0.001642,0.055439
1722050310.0971,2024-07-26 20:18:30.097,7,false,0.44706,-0.300171,0.583252,0.608154,0.878431,-0.431891,-0.133181,-0.045932,0.001551,0.055473
1722050310.1284,2024-07-26 20:18:30.128,8,false,0.447057,-0.300171,0.583191,0.608215,0.894057,-0.436286,-0.135134,-0.045941,0.00153,0.055383
1722050310.1596,2024-07-26 20:18:30.159,9,false,0.447015,-0.30011,0.583191,0.608276,0.894057,-0.436286,-0.135134,-0.045888,0.001475,0.055264
1722050310.1909,2024-07-26 20:18:30.190,10,false,0.447097,-0.299988,0.583191,0.608276,0.879408,-0.442145,-0.121462,-0.045938,0.001401,0.055158
1722050310.2221,2024-07-26 20:18:30.222,11,false,0.447021,-0.299988,0.583313,0.608215,0.882338,-0.437263,-0.135622,-0.045995,0.001468,0.055196
1722050310.2534,2024-07-26 20:18:30.253,12,false,0.447024,-0.299988,0.583374,0.608154,0.882338,-0.437263,-0.135622,-0.046047,0.001529,0.055231
1722050310.2846,2024-07-26 20:18:30.284,13,false,0.446817,-0.300049,0.583374,0.608276,0.881361,-0.443122,-0.133669,-0.046044,0.001596,0.055128
1722050310.3159,2024-07-26 20:18:30.315,14,false,0.446689,-0.30011,0.583313,0.608398,0.871107,-0.434821,-0.120974,-0.046042,0.001692,0.055096
1722050310.3471,2024-07-26 20:18:30.347,15,false,0.446726,-0.299927,0.583252,0.608521,0.871107,-0.434821,-0.120974,-0.046137,0.001743,0.055068
1722050310.3784,2024-07-26 20:18:30.378,16,false,0.446643,-0.299927,0.583252,0.608582,0.877455,-0.42652,-0.142458,-0.046028,0.001764,0.055079
1722050310.4096,2024-07-26 20:18:30.409,17,false,0.446606,-0.299744,0.583374,0.608582,0.879896,-0.445563,-0.140993,-0.045954,0.001673,0.05504
1722050310.4409,2024-07-26 20:18:30.440,18,false,0.446567,-0.299683,0.583435,0.608582,0.865736,-0.434821,-0.130251,-0.046059,0.001603,0.054992
1722050310.4721,2024-07-26 20:18:30.472,19,false,0.446689,-0.299744,0.583374,0.608521,0.883314,-0.431891,-0.150759,-0.045994,0.001663,0.054889
1722050310.5034,2024-07-26 20:18:30.503,20,false,0.446731,-0.299805,0.583374,0.608459,0.882826,-0.438727,-0.125368,-0.045997,0.001716,0.054856
1722050310.5346,2024-07-26 20:18:30.534,21,false,0.446854,-0.299622,0.583374,0.608459,0.882826,-0.438727,-0.125368,-0.045999,0.001764,0.054827
1722050310.5659,2024-07-26 20:18:30.565,22,false,0.44681,-0.299683,0.583313,0.608521,0.876967,-0.437263,-0.139528,-0.04616,0.001661,0.054923
1722050310.5971,2024-07-26 20:18:30.597,23,false,0.446893,-0.299683,0.583313,0.608459,0.883803,-0.442145,-0.141482,-0.046158,0.001703,0.054924
1722050310.6284,2024-07-26 20:18:30.628,24,false,0.446736,-0.299561,0.583496,0.608459,0.883803,-0.442145,-0.141482,-0.046157,0.00174,0.054925
1722050310.6596,2024-07-26 20:18:30.659,25,false,0.446653,-0.299561,0.583496,0.608521,0.892592,-0.448981,-0.145388,-0.046192,0.001712,0.054987
1722050310.6909,2024-07-26 20:18:30.690,26,false,0.44673,-0.299683,0.583374,0.608521,0.885756,-0.443122,-0.13904,-0.046163,0.001688,0.054957
1722050310.7221,2024-07-26 20:18:30.722,27,false,0.446646,-0.299927,0.583313,0.608521,0.885756,-0.443122,-0.13904,-0.046136,0.001665,0.05493
1722050310.7534,2024-07-26 20:18:30.753,28,false,0.446649,-0.299927,0.583374,0.608459,0.883803,-0.439704,-0.147829,-0.046161,0.001657,0.054833
1722050310.7846,2024-07-26 20:18:30.784,29,false,0.446409,-0.299805,0.583557,0.608521,0.882826,-0.441169,-0.12488,-0.046025,0.00165,0.054891
1722050310.8159,2024-07-26 20:18:30.815,30,false,0.446646,-0.299927,0.583313,0.608521,0.892592,-0.448981,-0.145388,-0.046001,0.001705,0.054859
1722050310.8471,2024-07-26 20:18:30.847,31,false,0.446488,-0.299683,0.583496,0.608582,0.874525,-0.442634,-0.142947,-0.045978,0.001754,0.05483
1722050310.8784,2024-07-26 20:18:30.878,0,false,0.446404,-0.299683,0.583496,0.608643,0.881849,-0.448005,-0.134646,-0.045934,0.001811,0.054791
1722050310.9096,2024-07-26 20:18:30.909,1,false,0.446603,-0.299744,0.583313,0.608643,0.886732,-0.438727,-0.131228,-0.04593,0.001837,0.054903
1722050310.9409,2024-07-26 20:18:30.940,2,false,0.446523,-0.299744,0.583374,0.608643,0.886732,-0.438727,-0.131228,-0.045927,0.001861,0.055004
1722050310.9721,2024-07-26 20:18:30.972,3,false,0.446641,-0.299805,0.583252,0.608643,0.880385,-0.431891,-0.144411,-0.045924,0.001907,0.055033
1722050311.0034,2024-07-26 20:18:31.003,4,false,0.446767,-0.299866,0.583252,0.608521,0.882338,-0.446052,-0.130739,-0.045726,0.001948,0.05506
1722050311.0346,2024-07-26 20:18:31.034,5,false,0.446848,-0.299988,0.583191,0.608459,0.882338,-0.446052,-0.130739,-0.045548,0.001985,0.055084
1722050311.0659,2024-07-26 20:18:31.065,6,false,0.44677,-0.299866,0.583313,0.608459,0.880873,-0.42652,-0.128786,-0.045474,0.001945,0.055056
