Time,Timestamp,BatteryLevel,BatteryPercent,WirelessSignal,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,,Overall Quality
1722050688.9799,2024-07-26 20:24:48.979,4,100,1.0,4,4,4,4,4,100
1722050689.4799,2024-07-26 20:24:49.479,4,100,1.0,4,4,4,4,4,100
1722050689.9799,2024-07-26 20:24:49.979,4,100,1.0,4,4,4,4,4,100
1722050690.4799,2024-07-26 20:24:50.479,4,100,1.0,4,4,4,4,4,100
1722050690.9799,2024-07-26 20:24:50.979,4,100,1.0,4,4,4,4,4,100
1722050691.4799,2024-07-26 20:24:51.479,4,100,1.0,4,4,4,4,4,100
1722050691.9799,2024-07-26 20:24:51.979,4,100,1.0,4,4,4,4,4,100
1722050692.4799,2024-07-26 20:24:52.479,4,100,1.0,4,4,4,4,4,100
1722050692.9799,2024-07-26 20:24:52.979,4,100,1.0,4,4,4,4,4,100
1722050693.4799,2024-07-26 20:24:53.479,4,100,1.0,4,4,4,4,4,100
1722050693.9799,2024-07-26 20:24:53.979,4,100,1.0,4,4,4,4,4,100
1722050694.4799,2024-07-26 20:24:54.479,4,100,1.0,4,4,4,4,4,100
1722050694.9799,2024-07-26 20:24:54.979,4,100,1.0,4,4,4,4,4,100
1722050695.4799,2024-07-26 20:24:55.479,4,100,1.0,4,4,4,4,4,100
1722050695.9799,2024-07-26 20:24:55.979,4,100,1.0,4,4,4,4,4,100
1722050696.4799,2024-07-26 20:24:56.479,4,100,1.0,4,4,4,4,4,100
1722050696.9799,2024-07-26 20:24:56.979,4,100,1.0,4,4,4,4,4,100
1722050697.4799,2024-07-26 20:24:57.479,4,100,1.0,4,4,4,4,4,100
1722050697.9799,2024-07-26 20:24:57.979,4,100,1.0,4,4,4,4,4,100
1722050698.4799,2024-07-26 20:24:58.479,4,100,1.0,4,4,4,4,4,100
1722050698.9799,2024-07-26 20:24:58.979,4,100,1.0,4,4,4,4,4,100
1722050699.4799,2024-07-26 20:24:59.479,4,100,1.0,4,4,4,4,4,100
1722050699.9799,2024-07-26 20:24:59.979,4,100,1.0,4,4,4,4,4,100
1722050700.4799,2024-07-26 20:25:00.479,4,100,1.0,4,4,4,4,4,100
1722050700.9799,2024-07-26 20:25:00.979,4,100,1.0,4,4,4,4,4,100
1722050701.4799,2024-07-26 20:25:01.479,4,100,1.0,4,4,4,4,4,100
1722050701.9799,2024-07-26 20:25:01.979,4,100,1.0,4,4,4,4,4,100
1722050702.4799,2024-07-26 20:25:02.479,4,100,1.0,4,4,4,4,4,100
1722050702.9799,2024-07-26 20:25:02.979,4,100,1.0,4,4,4,4,4,100
1722050703.4799,2024-07-26 20:25:03.479,4,100,1.0,4,4,4,4,4,100
1722050703.9799,2024-07-26 20:25:03.979,4,100,1.0,4,4,4,4,4,100
1722050704.4799,2024-07-26 20:25:04.479,4,100,1.0,4,4,4,4,4,100
1722050704.9799,2024-07-26 20:25:04.979,4,100,1.0,4,4,4,4,4,100
1722050705.4799,2024-07-26 20:25:05.479,4,100,1.0,4,4,4,4,4,100
