Time,Timestamp,Counter,Interpolated,Contact Quality,AF3,T7,Pz,T8,AF4
1722051821.9487,2024-07-26 20:43:41.948,9,false,0.0,4220.256, 4350.641, 4085.256, 4180.256, 4218.461
1722051821.9565,2024-07-26 20:43:41.956,10,false,0.0,4225.769, 4359.744, 4089.487, 4173.077, 4217.82
1722051821.9643,2024-07-26 20:43:41.964,11,false,0.0,4221.026, 4360.897, 4096.795, 4170.897, 4219.487
1722051821.9721,2024-07-26 20:43:41.972,12,false,0.0,4221.923, 4360.513, 4101.282, 4186.539, 4221.923
1722051821.9799,2024-07-26 20:43:41.979,13,false,0.0,4232.564, 4360.128, 4104.744, 4196.026, 4224.744
1722051821.9877,2024-07-26 20:43:41.987,14,false,0.0,4234.615, 4357.051, 4105.769, 4189.615, 4228.461
1722051821.9955,2024-07-26 20:43:41.995,15,false,0.0,4227.692, 4351.41, 4098.59, 4184.231, 4224.615
1722051822.0034,2024-07-26 20:43:42.003,16,false,0.0,4226.539, 4349.359, 4089.615, 4178.718, 4217.564
1722051822.0112,2024-07-26 20:43:42.011,17,false,0.0,4224.487, 4355.256, 4085.385, 4169.487, 4222.82
1722051822.019,2024-07-26 20:43:42.019,18,false,0.0,4213.333, 4351.667, 4075.897, 4166.795, 4231.41
1722051822.0268,2024-07-26 20:43:42.026,19,false,0.0,4210.513, 4338.333, 4067.949, 4171.154, 4231.282
1722051822.0346,2024-07-26 20:43:42.034,20,false,0.0,4222.308, 4347.949, 4082.436, 4179.615, 4237.82
1722051822.0424,2024-07-26 20:43:42.042,21,false,0.0,4228.974, 4368.59, 4102.051, 4190.256, 4250.769
1722051822.0502,2024-07-26 20:43:42.050,22,false,0.0,4225.128, 4365.0, 4097.564, 4187.436, 4243.461
1722051822.058,2024-07-26 20:43:42.058,23,false,0.0,4221.41, 4360.256, 4089.615, 4171.41, 4225.641
1722051822.0659,2024-07-26 20:43:42.065,24,false,0.0,4221.795, 4371.154, 4102.051, 4171.795, 4231.795
1722051822.0737,2024-07-26 20:43:42.073,25,false,0.0,4225.513, 4369.744, 4110.128, 4187.692, 4247.949
1722051822.0815,2024-07-26 20:43:42.081,26,false,0.0,4226.154, 4360.0, 4095.641, 4185.0, 4242.051
1722051822.0893,2024-07-26 20:43:42.089,27,false,0.0,4221.41, 4362.051, 4082.564, 4172.564, 4234.615
1722051822.0971,2024-07-26 20:43:42.097,28,false,0.0,4222.18, 4363.333, 4084.487, 4179.359, 4245.128
1722051822.1049,2024-07-26 20:43:42.104,29,false,0.0,4223.974, 4361.282, 4085.256, 4182.436, 4243.077
1722051822.1127,2024-07-26 20:43:42.112,30,false,0.0,4214.359, 4359.872, 4083.461, 4166.026, 4223.333
1722051822.1205,2024-07-26 20:43:42.120,31,false,0.0,4210.385, 4348.974, 4092.564, 4169.615, 4225.128
1722051822.1284,2024-07-26 20:43:42.128,32,false,0.0,4221.923, 4341.154, 4103.974, 4193.718, 4245.385
1722051822.1362,2024-07-26 20:43:42.136,33,false,0.0,4226.026, 4349.487, 4103.974, 4194.744, 4248.461
1722051822.144,2024-07-26 20:43:42.144,34,false,0.0,4222.051, 4355.513, 4101.539, 4186.026, 4238.461
1722051822.1518,2024-07-26 20:43:42.151,35,false,0.0,4227.82, 4358.077, 4103.718, 4194.231, 4234.744
1722051822.1596,2024-07-26 20:43:42.159,36,false,0.0,4233.205, 4369.359, 4105.897, 4194.615, 4236.41
1722051822.1674,2024-07-26 20:43:42.167,37,false,0.0,4233.461, 4374.487, 4109.872, 4186.667, 4242.692
1722051822.1752,2024-07-26 20:43:42.175,38,false,0.0,4241.41, 4366.539, 4113.333, 4193.846, 4248.59
1722051822.183,2024-07-26 20:43:42.183,39,false,0.0,4246.282, 4359.744, 4107.692, 4195.513, 4243.59
1722051822.1909,2024-07-26 20:43:42.190,40,false,0.0,4241.282, 4358.59, 4102.82, 4182.436, 4237.051
1722051822.1987,2024-07-26 20:43:42.198,41,false,0.0,4247.18, 4363.718, 4109.615, 4181.41, 4240.641
1722051822.2065,2024-07-26 20:43:42.206,42,false,0.0,4257.564, 4373.333, 4117.949, 4185.256, 4245.513
1722051822.2143,2024-07-26 20:43:42.214,43,false,0.0,4250.641, 4374.231, 4117.436, 4181.923, 4247.308
1722051822.2221,2024-07-26 20:43:42.222,44,false,0.0,4241.795, 4368.974, 4110.513, 4188.846, 4245.641
1722051822.2299,2024-07-26 20:43:42.229,45,false,0.0,4243.974, 4369.744, 4102.051, 4197.949, 4235.513
1722051822.2377,2024-07-26 20:43:42.237,46,false,0.0,4243.333, 4369.744, 4099.103, 4198.974, 4229.103
1722051822.2455,2024-07-26 20:43:42.245,47,false,0.0,4244.359, 4365.256, 4104.487, 4205.641, 4236.667
1722051822.2534,2024-07-26 20:43:42.253,48,false,0.0,4249.231, 4360.897, 4107.18, 4202.051, 4238.333
1722051822.2612,2024-07-26 20:43:42.261,49,false,0.0,4240.0, 4353.846, 4100.385, 4182.18, 4227.949
1722051822.269,2024-07-26 20:43:42.269,50,false,0.0,4228.974, 4352.051, 4097.564, 4180.0, 4225.385
1722051822.2768,2024-07-26 20:43:42.276,51,false,0.0,4237.436, 4362.436, 4108.461, 4187.949, 4228.59
1722051822.2846,2024-07-26 20:43:42.284,52,false,0.0,4247.692, 4366.667, 4121.282, 4185.256, 4227.82
1722051822.2924,2024-07-26 20:43:42.292,53,false,0.0,4248.59, 4364.103, 4124.744, 4195.256, 4230.513
1722051822.3002,2024-07-26 20:43:42.300,54,false,0.0,4250.256, 4371.282, 4122.564, 4205.641, 4233.846
1722051822.308,2024-07-26 20:43:42.308,55,false,0.0,4245.128, 4371.154, 4117.051, 4187.564, 4229.872
1722051822.3159,2024-07-26 20:43:42.315,56,false,0.0,4229.231, 4352.692, 4104.231, 4175.897, 4222.564
1722051822.3237,2024-07-26 20:43:42.323,57,false,0.0,4216.154, 4343.974, 4089.359, 4183.718, 4208.846
1722051822.3315,2024-07-26 20:43:42.331,58,false,0.0,4210.897, 4348.333, 4082.692, 4176.795, 4191.923
1722051822.3393,2024-07-26 20:43:42.339,59,false,0.0,4215.513, 4349.615, 4085.256, 4164.744, 4190.641
1722051822.3471,2024-07-26 20:43:42.347,60,false,0.0,4223.974, 4355.385, 4089.615, 4165.897, 4198.461
1722051822.3549,2024-07-26 20:43:42.354,61,false,0.0,4220.385, 4361.154, 4087.179, 4164.359, 4193.718
1722051822.3627,2024-07-26 20:43:42.362,62,false,0.0,4213.974, 4354.615, 4080.769, 4160.897, 4186.41
1722051822.3705,2024-07-26 20:43:42.370,63,false,0.0,4221.795, 4350.128, 4082.564, 4164.744, 4195.769
1722051822.3784,2024-07-26 20:43:42.378,64,false,0.0,4230.0, 4346.154, 4087.436, 4168.333, 4209.744
1722051822.3862,2024-07-26 20:43:42.386,65,false,0.0,4229.231, 4333.333, 4083.333, 4168.974, 4207.18
1722051822.394,2024-07-26 20:43:42.394,66,false,0.0,4230.385, 4334.744, 4081.667, 4170.128, 4199.103
1722051822.4018,2024-07-26 20:43:42.401,67,false,0.0,4234.231, 4347.308, 4087.692, 4175.769, 4204.359
1722051822.4096,2024-07-26 20:43:42.409,68,false,0.0,4234.615, 4342.051, 4080.897, 4177.82, 4205.641
1722051822.4174,2024-07-26 20:43:42.417,69,false,0.0,4230.385, 4336.026, 4065.897, 4164.487, 4192.692
1722051822.4252,2024-07-26 20:43:42.425,70,false,0.0,4227.308, 4343.077, 4070.128, 4162.308, 4197.18
1722051822.433,2024-07-26 20:43:42.433,71,false,0.0,4233.205, 4340.513, 4082.179, 4181.026, 4218.205
1722051822.4409,2024-07-26 20:43:42.440,72,false,0.0,4239.872, 4337.308, 4078.333, 4178.974, 4218.077
1722051822.4487,2024-07-26 20:43:42.448,73,false,0.0,4240.641, 4350.897, 4074.615, 4168.846, 4211.026
1722051822.4565,2024-07-26 20:43:42.456,74,false,0.0,4247.949, 4359.487, 4085.385, 4187.308, 4220.513
1722051822.4643,2024-07-26 20:43:42.464,75,false,0.0,4252.436, 4354.231, 4096.667, 4193.205, 4217.949
1722051822.4721,2024-07-26 20:43:42.472,76,false,0.0,4238.461, 4349.744, 4102.308, 4172.436, 4201.923
1722051822.4799,2024-07-26 20:43:42.479,77,false,0.0,4232.308, 4348.974, 4105.0, 4173.974, 4206.795
1722051822.4877,2024-07-26 20:43:42.487,78,false,0.0,4244.487, 4351.795, 4100.897, 4183.718, 4220.769
1722051822.4955,2024-07-26 20:43:42.495,79,false,0.0,4241.154, 4352.82, 4092.949, 4170.769, 4216.667
1722051822.5034,2024-07-26 20:43:42.503,80,false,0.0,4226.41, 4345.128, 4087.821, 4164.744, 4205.385
1722051822.5112,2024-07-26 20:43:42.511,81,false,0.0,4232.564, 4344.744, 4089.744, 4173.59, 4202.692
1722051822.519,2024-07-26 20:43:42.519,82,false,0.0,4245.641, 4356.923, 4101.154, 4174.103, 4211.026
1722051822.5268,2024-07-26 20:43:42.526,83,false,0.0,4242.18, 4359.103, 4103.077, 4167.564, 4221.923
1722051822.5346,2024-07-26 20:43:42.534,84,false,0.0,4235.641, 4351.41, 4087.436, 4163.718, 4220.385
1722051822.5424,2024-07-26 20:43:42.542,85,false,0.0,4240.641, 4351.667, 4085.513, 4169.487, 4216.282
1722051822.5502,2024-07-26 20:43:42.550,86,false,0.0,4246.026, 4349.103, 4097.564, 4180.641, 4222.949
1722051822.558,2024-07-26 20:43:42.558,87,false,0.0,4241.282, 4336.026, 4088.846, 4177.82, 4220.897
1722051822.5659,2024-07-26 20:43:42.565,88,false,0.0,4236.923, 4335.513, 4075.0, 4167.436, 4207.564
1722051822.5737,2024-07-26 20:43:42.573,89,false,0.0,4241.795, 4350.128, 4082.436, 4166.41, 4209.359
1722051822.5815,2024-07-26 20:43:42.581,90,false,0.0,4245.641, 4355.256, 4088.333, 4164.103, 4217.564
1722051822.5893,2024-07-26 20:43:42.589,91,false,0.0,4241.282, 4349.231, 4086.795, 4160.513, 4212.949
1722051822.5971,2024-07-26 20:43:42.597,92,false,0.0,4236.282, 4347.308, 4095.385, 4170.0, 4213.333
1722051822.6049,2024-07-26 20:43:42.604,93,false,0.0,4236.923, 4352.051, 4100.256, 4181.923, 4223.333
1722051822.6127,2024-07-26 20:43:42.612,94,false,0.0,4241.026, 4357.82, 4091.41, 4177.051, 4220.513
1722051822.6205,2024-07-26 20:43:42.620,95,false,0.0,4238.718, 4355.385, 4083.718, 4160.0, 4209.487
1722051822.6284,2024-07-26 20:43:42.628,96,false,0.0,4230.641, 4348.333, 4081.282, 4154.231, 4209.103
1722051822.6362,2024-07-26 20:43:42.636,97,false,0.0,4230.256, 4354.103, 4084.231, 4161.795, 4210.256
1722051822.644,2024-07-26 20:43:42.644,98,false,0.0,4228.59, 4361.154, 4089.103, 4157.692, 4202.564
1722051822.6518,2024-07-26 20:43:42.651,99,false,0.0,4219.487, 4349.615, 4085.128, 4150.256, 4198.974
1722051822.6596,2024-07-26 20:43:42.659,100,false,0.0,4228.461, 4344.615, 4083.59, 4166.154, 4207.564
1722051822.6674,2024-07-26 20:43:42.667,101,false,0.0,4249.872, 4362.18, 4095.256, 4180.256, 4216.282
1722051822.6752,2024-07-26 20:43:42.675,102,false,0.0,4250.769, 4368.205, 4099.487, 4173.205, 4215.513
1722051822.683,2024-07-26 20:43:42.683,103,false,0.0,4245.256, 4356.41, 4092.179, 4173.59, 4211.795
1722051822.6909,2024-07-26 20:43:42.690,104,false,0.0,4251.026, 4354.487, 4091.41, 4179.359, 4213.205
1722051822.6987,2024-07-26 20:43:42.698,105,false,0.0,4245.897, 4356.154, 4088.59, 4173.077, 4212.82
1722051822.7065,2024-07-26 20:43:42.706,106,false,0.0,4230.128, 4347.436, 4071.026, 4170.256, 4199.103
1722051822.7143,2024-07-26 20:43:42.714,107,false,0.0,4227.308, 4347.692, 4060.897, 4173.077, 4187.051
1722051822.7221,2024-07-26 20:43:42.722,108,false,0.0,4236.154, 4362.18, 4072.179, 4173.974, 4197.436
1722051822.7299,2024-07-26 20:43:42.729,109,false,0.0,4240.256, 4364.231, 4080.769, 4176.41, 4208.205
1722051822.7377,2024-07-26 20:43:42.737,110,false,0.0,4232.436, 4347.308, 4072.564, 4170.128, 4199.359
1722051822.7455,2024-07-26 20:43:42.745,111,false,0.0,4229.615, 4340.769, 4070.897, 4165.513, 4198.718
1722051822.7534,2024-07-26 20:43:42.753,112,false,0.0,4243.974, 4355.385, 4083.077, 4182.051, 4209.744
1722051822.7612,2024-07-26 20:43:42.761,113,false,0.0,4243.59, 4359.744, 4084.103, 4185.641, 4198.077
1722051822.769,2024-07-26 20:43:42.769,114,false,0.0,4221.282, 4346.539, 4076.795, 4163.846, 4180.385
1722051822.7768,2024-07-26 20:43:42.776,115,false,0.0,4221.154, 4349.615, 4085.641, 4162.308, 4190.385
1722051822.7846,2024-07-26 20:43:42.784,116,false,0.0,4235.128, 4359.872, 4093.718, 4175.0, 4204.359
1722051822.7924,2024-07-26 20:43:42.792,117,false,0.0,4224.487, 4346.154, 4078.461, 4171.282, 4200.769
1722051822.8002,2024-07-26 20:43:42.800,118,false,0.0,4218.077, 4340.128, 4070.128, 4173.846, 4199.103
1722051822.808,2024-07-26 20:43:42.808,119,false,0.0,4234.359, 4361.026, 4084.872, 4187.18, 4206.154
1722051822.8159,2024-07-26 20:43:42.815,120,false,0.0,4234.487, 4360.641, 4085.769, 4184.487, 4209.103
1722051822.8237,2024-07-26 20:43:42.823,121,false,0.0,4222.82, 4342.692, 4072.436, 4176.795, 4207.18
1722051822.8315,2024-07-26 20:43:42.831,122,false,0.0,4233.718, 4353.333, 4085.256, 4179.487, 4212.692
1722051822.8393,2024-07-26 20:43:42.839,123,false,0.0,4247.82, 4362.564, 4109.103, 4180.385, 4223.59
1722051822.8471,2024-07-26 20:43:42.847,124,false,0.0,4240.256, 4345.897, 4105.769, 4171.795, 4218.333
1722051822.8549,2024-07-26 20:43:42.854,125,false,0.0,4226.667, 4345.256, 4095.256, 4159.103, 4203.205
1722051822.8627,2024-07-26 20:43:42.862,126,false,0.0,4224.359, 4357.692, 4100.897, 4160.256, 4210.128
1722051822.8705,2024-07-26 20:43:42.870,127,false,0.0,4234.231, 4355.769, 4105.897, 4177.436, 4226.282
1722051822.8784,2024-07-26 20:43:42.878,0,false,0.0,4242.051, 4355.256, 4103.077, 4178.974, 4217.692
1722051822.8862,2024-07-26 20:43:42.886,1,false,0.0,4235.897, 4349.615, 4097.949, 4165.256, 4202.82
1722051822.894,2024-07-26 20:43:42.894,2,false,0.0,4233.718, 4332.564, 4089.487, 4170.128, 4210.641
1722051822.9018,2024-07-26 20:43:42.901,3,false,0.0,4245.513, 4343.333, 4089.103, 4178.461, 4232.051
1722051822.9096,2024-07-26 20:43:42.909,4,false,0.0,4245.641, 4362.82, 4099.359, 4171.667, 4249.103
1722051822.9174,2024-07-26 20:43:42.917,5,false,0.0,4233.077, 4344.615, 4100.0, 4176.667, 4251.154
1722051822.9252,2024-07-26 20:43:42.925,6,false,0.0,4232.949, 4330.897, 4090.769, 4188.461, 4242.564
1722051822.933,2024-07-26 20:43:42.933,7,false,0.0,4237.82, 4347.436, 4091.154, 4183.205, 4242.692
1722051822.9409,2024-07-26 20:43:42.940,8,false,0.0,4232.436, 4348.205, 4098.974, 4182.436, 4247.82
1722051822.9487,2024-07-26 20:43:42.948,9,false,0.0,4230.0, 4338.077, 4097.18, 4191.282, 4241.795
1722051822.9565,2024-07-26 20:43:42.956,10,false,0.0,4233.461, 4342.564, 4083.846, 4183.846, 4235.513
1722051822.9643,2024-07-26 20:43:42.964,11,false,0.0,4230.128, 4339.103, 4077.821, 4174.359, 4237.18
1722051822.9721,2024-07-26 20:43:42.972,12,false,0.0,4228.974, 4337.436, 4093.077, 4186.795, 4239.359
1722051822.9799,2024-07-26 20:43:42.979,13,false,0.0,4240.0, 4356.282, 4110.641, 4198.461, 4245.385
1722051822.9877,2024-07-26 20:43:42.987,14,false,0.0,4241.026, 4358.077, 4107.18, 4185.513, 4247.308
1722051822.9955,2024-07-26 20:43:42.995,15,false,0.0,4225.897, 4344.615, 4100.128, 4170.0, 4239.103
1722051823.0034,2024-07-26 20:43:43.003,16,false,0.0,4229.103, 4355.897, 4116.41, 4181.282, 4246.282
1722051823.0112,2024-07-26 20:43:43.011,17,false,0.0,4247.949, 4365.385, 4136.795, 4199.359, 4261.41
1722051823.019,2024-07-26 20:43:43.019,18,false,0.0,4242.949, 4353.974, 4136.667, 4195.0, 4250.897
1722051823.0268,2024-07-26 20:43:43.026,19,false,0.0,4231.795, 4361.026, 4131.923, 4196.923, 4244.231
1722051823.0346,2024-07-26 20:43:43.034,20,false,0.0,4241.923, 4372.949, 4130.769, 4219.103, 4258.846
1722051823.0424,2024-07-26 20:43:43.042,21,false,0.0,4238.846, 4355.128, 4116.154, 4213.846, 4249.615
1722051823.0502,2024-07-26 20:43:43.050,22,false,0.0,4221.539, 4345.128, 4102.949, 4190.128, 4230.513
1722051823.058,2024-07-26 20:43:43.058,23,false,0.0,4227.692, 4355.641, 4111.795, 4198.205, 4244.231
1722051823.0659,2024-07-26 20:43:43.065,24,false,0.0,4234.103, 4348.974, 4116.41, 4207.308, 4250.641
1722051823.0737,2024-07-26 20:43:43.073,25,false,0.0,4223.59, 4345.385, 4108.205, 4189.359, 4234.359
1722051823.0815,2024-07-26 20:43:43.081,26,false,0.0,4231.41, 4366.154, 4115.513, 4187.692, 4242.308
1722051823.0893,2024-07-26 20:43:43.089,27,false,0.0,4245.128, 4368.461, 4126.923, 4202.436, 4256.667
1722051823.0971,2024-07-26 20:43:43.097,28,false,0.0,4237.436, 4352.564, 4120.256, 4196.282, 4244.103
1722051823.1049,2024-07-26 20:43:43.104,29,false,0.0,4235.256, 4355.128, 4116.539, 4186.282, 4236.667
1722051823.1127,2024-07-26 20:43:43.112,30,false,0.0,4242.308, 4358.333, 4124.615, 4192.82, 4243.59
1722051823.1205,2024-07-26 20:43:43.120,31,false,0.0,4240.0, 4352.949, 4127.949, 4200.769, 4244.487
1722051823.1284,2024-07-26 20:43:43.128,32,false,0.0,4239.359, 4360.641, 4125.641, 4198.59, 4244.359
1722051823.1362,2024-07-26 20:43:43.136,33,false,0.0,4231.41, 4359.872, 4116.667, 4185.641, 4238.205
1722051823.144,2024-07-26 20:43:43.144,34,false,0.0,4213.205, 4343.077, 4104.231, 4180.513, 4225.641
1722051823.1518,2024-07-26 20:43:43.151,35,false,0.0,4221.539, 4348.333, 4107.692, 4195.897, 4230.897
1722051823.1596,2024-07-26 20:43:43.159,36,false,0.0,4243.59, 4368.205, 4119.231, 4203.461, 4243.205
1722051823.1674,2024-07-26 20:43:43.167,37,false,0.0,4241.026, 4371.539, 4121.41, 4196.539, 4240.385
1722051823.1752,2024-07-26 20:43:43.175,38,false,0.0,4236.41, 4370.0, 4125.385, 4200.641, 4237.692
1722051823.183,2024-07-26 20:43:43.183,39,false,0.0,4237.18, 4368.077, 4125.769, 4200.128, 4237.18
1722051823.1909,2024-07-26 20:43:43.190,40,false,0.0,4219.615, 4354.487, 4105.385, 4184.103, 4227.18
1722051823.1987,2024-07-26 20:43:43.198,41,false,0.0,4212.051, 4346.154, 4085.641, 4186.282, 4223.205
1722051823.2065,2024-07-26 20:43:43.206,42,false,0.0,4231.667, 4353.077, 4086.41, 4201.795, 4231.923
1722051823.2143,2024-07-26 20:43:43.214,43,false,0.0,4242.18, 4360.641, 4092.308, 4202.308, 4241.41
1722051823.2221,2024-07-26 20:43:43.222,44,false,0.0,4244.103, 4364.615, 4096.667, 4198.461, 4248.461
1722051823.2299,2024-07-26 20:43:43.229,45,false,0.0,4253.205, 4367.051, 4102.692, 4193.077, 4247.82
1722051823.2377,2024-07-26 20:43:43.237,46,false,0.0,4247.308, 4363.974, 4106.026, 4179.359, 4243.333
1722051823.2455,2024-07-26 20:43:43.245,47,false,0.0,4233.077, 4357.051, 4107.692, 4174.872, 4251.154
1722051823.2534,2024-07-26 20:43:43.253,48,false,0.0,4237.692, 4355.256, 4111.154, 4181.282, 4259.231
1722051823.2612,2024-07-26 20:43:43.261,49,false,0.0,4244.744, 4359.487, 4114.359, 4185.769, 4253.461
1722051823.269,2024-07-26 20:43:43.269,50,false,0.0,4240.513, 4355.0, 4111.923, 4192.692, 4249.487
1722051823.2768,2024-07-26 20:43:43.276,51,false,0.0,4238.077, 4344.359, 4103.333, 4194.744, 4248.974
1722051823.2846,2024-07-26 20:43:43.284,52,false,0.0,4235.897, 4351.539, 4104.231, 4186.923, 4240.641
1722051823.2924,2024-07-26 20:43:43.292,53,false,0.0,4233.205, 4365.513, 4115.897, 4187.82, 4238.718
1722051823.3002,2024-07-26 20:43:43.300,54,false,0.0,4239.103, 4358.333, 4114.359, 4194.615, 4249.487
1722051823.308,2024-07-26 20:43:43.308,55,false,0.0,4245.513, 4350.897, 4107.564, 4197.949, 4257.436
1722051823.3159,2024-07-26 20:43:43.315,56,false,0.0,4244.359, 4361.154, 4114.231, 4207.949, 4255.641
1722051823.3237,2024-07-26 20:43:43.323,57,false,0.0,4238.461, 4363.846, 4112.82, 4210.256, 4245.0
1722051823.3315,2024-07-26 20:43:43.331,58,false,0.0,4228.461, 4355.0, 4101.41, 4190.256, 4235.513
1722051823.3393,2024-07-26 20:43:43.339,59,false,0.0,4221.923, 4351.539, 4103.461, 4179.231, 4238.974
1722051823.3471,2024-07-26 20:43:43.347,60,false,0.0,4227.18, 4350.897, 4103.461, 4189.744, 4241.026
1722051823.3549,2024-07-26 20:43:43.354,61,false,0.0,4233.333, 4354.487, 4096.41, 4193.974, 4232.308
1722051823.3627,2024-07-26 20:43:43.362,62,false,0.0,4231.667, 4363.461, 4105.513, 4190.897, 4234.872
1722051823.3705,2024-07-26 20:43:43.370,63,false,0.0,4232.564, 4367.564, 4116.41, 4197.051, 4248.461
1722051823.3784,2024-07-26 20:43:43.378,64,false,0.0,4239.487, 4373.59, 4116.026, 4204.103, 4250.769
1722051823.3862,2024-07-26 20:43:43.386,65,false,0.0,4239.487, 4378.846, 4118.461, 4199.231, 4246.795
1722051823.394,2024-07-26 20:43:43.394,66,false,0.0,4230.641, 4363.205, 4113.718, 4189.231, 4245.128
1722051823.4018,2024-07-26 20:43:43.401,67,false,0.0,4225.0, 4347.82, 4100.897, 4184.231, 4240.897
1722051823.4096,2024-07-26 20:43:43.409,68,false,0.0,4218.59, 4356.026, 4099.359, 4181.026, 4233.974
1722051823.4174,2024-07-26 20:43:43.417,69,false,0.0,4203.205, 4355.769, 4095.897, 4174.872, 4222.692
1722051823.4252,2024-07-26 20:43:43.425,70,false,0.0,4196.667, 4337.949, 4086.795, 4176.539, 4217.308
1722051823.433,2024-07-26 20:43:43.433,71,false,0.0,4210.769, 4340.0, 4091.795, 4190.0, 4234.872
1722051823.4409,2024-07-26 20:43:43.440,72,false,0.0,4226.539, 4359.872, 4095.385, 4195.513, 4254.103
1722051823.4487,2024-07-26 20:43:43.448,73,false,0.0,4232.564, 4368.333, 4087.692, 4187.18, 4251.282
1722051823.4565,2024-07-26 20:43:43.456,74,false,0.0,4234.231, 4369.615, 4090.897, 4181.539, 4249.359
1722051823.4643,2024-07-26 20:43:43.464,75,false,0.0,4232.564, 4370.0, 4097.564, 4181.026, 4257.308
1722051823.4721,2024-07-26 20:43:43.472,76,false,0.0,4227.692, 4356.539, 4090.128, 4178.205, 4251.667
1722051823.4799,2024-07-26 20:43:43.479,77,false,0.0,4222.564, 4338.077, 4082.949, 4177.18, 4237.949
1722051823.4877,2024-07-26 20:43:43.487,78,false,0.0,4222.564, 4340.641, 4085.769, 4179.872, 4238.846
1722051823.4955,2024-07-26 20:43:43.495,79,false,0.0,4229.615, 4359.487, 4092.949, 4181.41, 4249.359
1722051823.5034,2024-07-26 20:43:43.503,80,false,0.0,4233.59, 4367.18, 4100.769, 4185.769, 4254.744
1722051823.5112,2024-07-26 20:43:43.511,81,false,0.0,4232.051, 4359.359, 4105.128, 4194.103, 4251.41
1722051823.519,2024-07-26 20:43:43.519,82,false,0.0,4233.077, 4350.769, 4101.41, 4192.436, 4243.846
1722051823.5268,2024-07-26 20:43:43.526,83,false,0.0,4232.692, 4347.692, 4089.872, 4178.205, 4241.667
1722051823.5346,2024-07-26 20:43:43.534,84,false,0.0,4231.282, 4350.0, 4082.949, 4171.667, 4246.923
1722051823.5424,2024-07-26 20:43:43.542,85,false,0.0,4236.539, 4354.359, 4090.513, 4178.718, 4247.692
1722051823.5502,2024-07-26 20:43:43.550,86,false,0.0,4235.769, 4355.897, 4095.0, 4180.897, 4239.231
1722051823.558,2024-07-26 20:43:43.558,87,false,0.0,4228.333, 4358.205, 4086.026, 4176.41, 4235.641
1722051823.5659,2024-07-26 20:43:43.565,88,false,0.0,4234.872, 4361.282, 4085.385, 4180.513, 4243.59
1722051823.5737,2024-07-26 20:43:43.573,89,false,0.0,4243.205, 4359.103, 4092.051, 4188.077, 4245.641
1722051823.5815,2024-07-26 20:43:43.581,90,false,0.0,4237.18, 4359.872, 4089.615, 4188.974, 4237.949
1722051823.5893,2024-07-26 20:43:43.589,91,false,0.0,4233.333, 4364.872, 4090.641, 4189.359, 4240.641
1722051823.5971,2024-07-26 20:43:43.597,92,false,0.0,4228.461, 4356.026, 4096.41, 4188.59, 4247.564
1722051823.6049,2024-07-26 20:43:43.604,93,false,0.0,4212.82, 4342.308, 4091.154, 4182.564, 4235.769
