Time,Timestamp,Counter,Interpolated,Contact Quality,AF3,T7,Pz,T8,AF4
1722054287.7418,2024-07-26 21:24:47.741,74,false,0.0,4211.923, 4381.539, 4104.231, 4185.0, 4277.308
1722054287.7496,2024-07-26 21:24:47.749,75,false,0.0,4212.051, 4383.333, 4115.769, 4194.872, 4274.231
1722054287.7574,2024-07-26 21:24:47.757,76,false,0.0,4200.769, 4360.897, 4107.692, 4193.718, 4271.154
1722054287.7653,2024-07-26 21:24:47.765,77,false,0.0,4205.128, 4354.872, 4100.897, 4192.949, 4276.282
1722054287.7731,2024-07-26 21:24:47.773,78,false,0.0,4212.308, 4358.461, 4099.872, 4197.18, 4279.103
1722054287.7809,2024-07-26 21:24:47.780,79,false,0.0,4208.333, 4361.282, 4094.231, 4202.18, 4275.641
1722054287.7887,2024-07-26 21:24:47.788,80,false,0.0,4212.692, 4373.59, 4098.461, 4209.872, 4281.154
1722054287.7965,2024-07-26 21:24:47.796,81,false,0.0,4216.282, 4381.154, 4099.103, 4206.795, 4284.872
1722054287.8043,2024-07-26 21:24:47.804,82,false,0.0,4203.974, 4370.769, 4081.539, 4190.256, 4275.769
1722054287.8121,2024-07-26 21:24:47.812,83,false,0.0,4193.59, 4350.128, 4071.282, 4180.897, 4269.744
1722054287.8199,2024-07-26 21:24:47.819,84,false,0.0,4188.461, 4337.692, 4067.051, 4176.282, 4265.128
1722054287.8278,2024-07-26 21:24:47.827,85,false,0.0,4183.718, 4355.769, 4063.461, 4170.897, 4258.846
1722054287.8356,2024-07-26 21:24:47.835,86,false,0.0,4193.077, 4374.615, 4085.769, 4179.359, 4268.974
1722054287.8434,2024-07-26 21:24:47.843,87,false,0.0,4203.974, 4352.436, 4109.487, 4186.795, 4282.564
1722054287.8512,2024-07-26 21:24:47.851,88,false,0.0,4200.128, 4343.846, 4104.103, 4179.615, 4278.59
1722054287.859,2024-07-26 21:24:47.859,89,false,0.0,4201.667, 4383.205, 4105.256, 4182.564, 4278.846
1722054287.8668,2024-07-26 21:24:47.866,90,false,0.0,4209.615, 4389.615, 4114.744, 4191.923, 4289.231
1722054287.8746,2024-07-26 21:24:47.874,91,false,0.0,4212.82, 4357.82, 4103.974, 4190.128, 4289.872
1722054287.8824,2024-07-26 21:24:47.882,92,false,0.0,4224.615, 4367.051, 4104.359, 4196.154, 4291.026
1722054287.8903,2024-07-26 21:24:47.890,93,false,0.0,4227.564, 4381.795, 4116.41, 4198.205, 4291.539
1722054287.8981,2024-07-26 21:24:47.898,94,false,0.0,4203.077, 4354.744, 4099.231, 4179.103, 4273.333
1722054287.9059,2024-07-26 21:24:47.905,95,false,0.0,4196.282, 4347.692, 4086.923, 4179.487, 4261.923
1722054287.9137,2024-07-26 21:24:47.913,96,false,0.0,4213.718, 4367.18, 4103.59, 4195.385, 4269.103
1722054287.9215,2024-07-26 21:24:47.921,97,false,0.0,4203.59, 4364.359, 4099.103, 4177.051, 4256.154
1722054287.9293,2024-07-26 21:24:47.929,98,false,0.0,4184.872, 4361.282, 4083.59, 4155.0, 4235.128
1722054287.9371,2024-07-26 21:24:47.937,99,false,0.0,4198.077, 4366.282, 4097.692, 4169.872, 4244.487
1722054287.9449,2024-07-26 21:24:47.944,100,false,0.0,4210.128, 4358.333, 4106.539, 4185.897, 4251.923
1722054287.9528,2024-07-26 21:24:47.952,101,false,0.0,4203.718, 4360.897, 4095.0, 4182.564, 4234.615
1722054287.9606,2024-07-26 21:24:47.960,102,false,0.0,4207.051, 4362.308, 4098.846, 4179.872, 4234.103
1722054287.9684,2024-07-26 21:24:47.968,103,false,0.0,4215.641, 4336.282, 4109.231, 4180.641, 4252.18
1722054287.9762,2024-07-26 21:24:47.976,104,false,0.0,4214.103, 4334.744, 4108.718, 4180.513, 4254.872
1722054287.984,2024-07-26 21:24:47.984,105,false,0.0,4217.18, 4370.256, 4115.256, 4185.769, 4257.82
1722054287.9918,2024-07-26 21:24:47.991,106,false,0.0,4229.359, 4385.641, 4128.718, 4198.59, 4273.974
1722054287.9996,2024-07-26 21:24:47.999,107,false,0.0,4229.872, 4380.769, 4130.385, 4203.974, 4269.615
1722054288.0074,2024-07-26 21:24:48.007,108,false,0.0,4212.436, 4369.359, 4119.231, 4185.897, 4245.128
1722054288.0153,2024-07-26 21:24:48.015,109,false,0.0,4197.564, 4346.41, 4105.513, 4166.026, 4240.513
1722054288.0231,2024-07-26 21:24:48.023,110,false,0.0,4197.564, 4346.667, 4100.769, 4173.077, 4252.051
1722054288.0309,2024-07-26 21:24:48.030,111,false,0.0,4204.231, 4361.795, 4105.897, 4186.282, 4254.359
1722054288.0387,2024-07-26 21:24:48.038,112,false,0.0,4213.846, 4353.461, 4109.487, 4181.667, 4255.641
1722054288.0465,2024-07-26 21:24:48.046,113,false,0.0,4221.667, 4361.539, 4109.615, 4173.718, 4259.231
1722054288.0543,2024-07-26 21:24:48.054,114,false,0.0,4215.641, 4382.436, 4107.692, 4174.872, 4249.231
1722054288.0621,2024-07-26 21:24:48.062,115,false,0.0,4207.692, 4356.795, 4102.18, 4183.333, 4237.82
1722054288.0699,2024-07-26 21:24:48.069,116,false,0.0,4213.974, 4340.0, 4103.205, 4194.231, 4244.231
1722054288.0778,2024-07-26 21:24:48.077,117,false,0.0,4218.718, 4366.795, 4112.308, 4196.667, 4250.769
1722054288.0856,2024-07-26 21:24:48.085,118,false,0.0,4209.872, 4352.051, 4111.026, 4188.718, 4238.461
1722054288.0934,2024-07-26 21:24:48.093,119,false,0.0,4200.513, 4323.846, 4100.897, 4180.641, 4224.103
1722054288.1012,2024-07-26 21:24:48.101,120,false,0.0,4202.82, 4362.18, 4102.692, 4180.385, 4227.82
1722054288.109,2024-07-26 21:24:48.109,121,false,0.0,4213.461, 4382.949, 4108.461, 4186.154, 4237.308
1722054288.1168,2024-07-26 21:24:48.116,122,false,0.0,4216.026, 4345.128, 4099.103, 4184.615, 4230.385
1722054288.1246,2024-07-26 21:24:48.124,123,false,0.0,4211.026, 4350.513, 4090.256, 4176.026, 4219.615
1722054288.1324,2024-07-26 21:24:48.132,124,false,0.0,4216.41, 4386.667, 4097.308, 4178.718, 4224.615
1722054288.1403,2024-07-26 21:24:48.140,125,false,0.0,4221.539, 4369.359, 4102.564, 4188.461, 4230.513
1722054288.1481,2024-07-26 21:24:48.148,126,false,0.0,4223.846, 4353.205, 4110.641, 4199.231, 4241.282
1722054288.1559,2024-07-26 21:24:48.155,127,false,0.0,4262.308, 4399.744, 4149.231, 4232.051, 4285.513
1722054288.1637,2024-07-26 21:24:48.163,0,false,0.0,4317.692, 4450.0, 4193.974, 4271.41, 4328.974
1722054288.1715,2024-07-26 21:24:48.171,1,false,0.0,4323.974, 4455.769, 4201.154, 4272.436, 4323.974
1722054288.1793,2024-07-26 21:24:48.179,2,false,0.0,4304.103, 4441.026, 4185.769, 4251.282, 4311.539
1722054288.1871,2024-07-26 21:24:48.187,3,false,0.0,4314.359, 4436.795, 4182.692, 4254.103, 4330.897
1722054288.1949,2024-07-26 21:24:48.194,4,false,0.0,4335.385, 4453.461, 4195.513, 4278.205, 4348.461
1722054288.2028,2024-07-26 21:24:48.202,5,false,0.0,4343.974, 4475.769, 4211.795, 4294.231, 4351.41
1722054288.2106,2024-07-26 21:24:48.210,6,false,0.0,4346.923, 4473.846, 4214.103, 4287.949, 4355.385
1722054288.2184,2024-07-26 21:24:48.218,7,false,0.0,4331.667, 4448.846, 4193.59, 4267.82, 4347.308
1722054288.2262,2024-07-26 21:24:48.226,8,false,0.0,4305.256, 4428.718, 4169.487, 4253.974, 4331.282
1722054288.234,2024-07-26 21:24:48.234,9,false,0.0,4302.308, 4423.333, 4161.667, 4251.667, 4336.923
1722054288.2418,2024-07-26 21:24:48.241,10,false,0.0,4311.41, 4428.461, 4163.333, 4250.128, 4350.513
1722054288.2496,2024-07-26 21:24:48.249,11,false,0.0,4303.461, 4443.333, 4162.308, 4242.949, 4346.539
1722054288.2574,2024-07-26 21:24:48.257,12,false,0.0,4296.026, 4453.974, 4163.461, 4236.41, 4346.795
1722054288.2653,2024-07-26 21:24:48.265,13,false,0.0,4304.872, 4443.333, 4173.59, 4239.103, 4365.513
1722054288.2731,2024-07-26 21:24:48.273,14,false,0.0,4305.0, 4421.41, 4174.872, 4239.872, 4371.795
1722054288.2809,2024-07-26 21:24:48.280,15,false,0.0,4290.769, 4411.539, 4160.641, 4230.385, 4363.974
1722054288.2887,2024-07-26 21:24:48.288,16,false,0.0,4292.692, 4422.308, 4163.077, 4235.513, 4376.41
1722054288.2965,2024-07-26 21:24:48.296,17,false,0.0,4305.513, 4436.667, 4180.385, 4254.231, 4395.256
1722054288.3043,2024-07-26 21:24:48.304,18,false,0.0,4295.256, 4425.897, 4169.231, 4248.974, 4384.615
1722054288.3121,2024-07-26 21:24:48.312,19,false,0.0,4276.539, 4403.333, 4146.41, 4234.872, 4371.282
1722054288.3199,2024-07-26 21:24:48.319,20,false,0.0,4280.513, 4411.795, 4154.487, 4242.692, 4382.82
1722054288.3278,2024-07-26 21:24:48.327,21,false,0.0,4285.897, 4428.846, 4165.641, 4241.282, 4386.667
1722054288.3356,2024-07-26 21:24:48.335,22,false,0.0,4276.282, 4408.461, 4155.256, 4220.897, 4374.103
1722054288.3434,2024-07-26 21:24:48.343,23,false,0.0,4277.051, 4391.667, 4154.744, 4218.461, 4380.513
1722054288.3512,2024-07-26 21:24:48.351,24,false,0.0,4289.872, 4423.718, 4164.231, 4224.359, 4398.205
1722054288.359,2024-07-26 21:24:48.359,25,false,0.0,4289.744, 4455.513, 4160.128, 4215.256, 4393.461
1722054288.3668,2024-07-26 21:24:48.366,26,false,0.0,4277.692, 4440.385, 4154.872, 4212.308, 4378.461
1722054288.3746,2024-07-26 21:24:48.374,27,false,0.0,4269.615, 4407.18, 4152.436, 4218.205, 4376.539
1722054288.3824,2024-07-26 21:24:48.382,28,false,0.0,4268.077, 4395.0, 4139.231, 4213.205, 4375.256
1722054288.3903,2024-07-26 21:24:48.390,29,false,0.0,4262.692, 4403.333, 4131.026, 4207.308, 4360.256
1722054288.3981,2024-07-26 21:24:48.398,30,false,0.0,4247.308, 4406.795, 4136.282, 4211.41, 4344.359
1722054288.4059,2024-07-26 21:24:48.405,31,false,0.0,4238.59, 4398.333, 4136.795, 4214.359, 4343.974
1722054288.4137,2024-07-26 21:24:48.413,32,false,0.0,4250.513, 4401.667, 4137.436, 4212.949, 4355.513
1722054288.4215,2024-07-26 21:24:48.421,33,false,0.0,4265.385, 4419.231, 4151.41, 4213.59, 4366.539
1722054288.4293,2024-07-26 21:24:48.429,34,false,0.0,4268.718, 4420.513, 4159.615, 4215.513, 4371.667
1722054288.4371,2024-07-26 21:24:48.437,35,false,0.0,4264.615, 4402.051, 4144.744, 4213.205, 4368.59
1722054288.4449,2024-07-26 21:24:48.444,36,false,0.0,4253.59, 4393.846, 4124.231, 4205.769, 4359.487
1722054288.4528,2024-07-26 21:24:48.452,37,false,0.0,4247.949, 4401.667, 4121.667, 4202.82, 4358.461
1722054288.4606,2024-07-26 21:24:48.460,38,false,0.0,4259.231, 4400.256, 4133.846, 4204.744, 4365.641
1722054288.4684,2024-07-26 21:24:48.468,39,false,0.0,4262.18, 4386.282, 4140.513, 4196.667, 4359.103
1722054288.4762,2024-07-26 21:24:48.476,40,false,0.0,4247.308, 4386.923, 4139.487, 4184.615, 4338.333
1722054288.484,2024-07-26 21:24:48.484,41,false,0.0,4242.949, 4401.539, 4139.359, 4187.564, 4328.59
1722054288.4918,2024-07-26 21:24:48.491,42,false,0.0,4249.359, 4400.128, 4137.82, 4198.205, 4329.744
1722054288.4996,2024-07-26 21:24:48.499,43,false,0.0,4248.461, 4386.795, 4136.282, 4204.103, 4325.256
1722054288.5074,2024-07-26 21:24:48.507,44,false,0.0,4246.41, 4383.077, 4134.103, 4203.461, 4318.59
1722054288.5153,2024-07-26 21:24:48.515,45,false,0.0,4243.718, 4383.333, 4119.231, 4194.744, 4312.564
1722054288.5231,2024-07-26 21:24:48.523,46,false,0.0,4236.667, 4379.744, 4105.897, 4189.615, 4300.256
1722054288.5309,2024-07-26 21:24:48.530,47,false,0.0,4231.539, 4377.692, 4111.795, 4192.692, 4284.615
1722054288.5387,2024-07-26 21:24:48.538,48,false,0.0,4222.308, 4379.872, 4114.615, 4187.949, 4274.744
1722054288.5465,2024-07-26 21:24:48.546,49,false,0.0,4212.692, 4385.256, 4107.051, 4185.769, 4273.59
1722054288.5543,2024-07-26 21:24:48.554,50,false,0.0,4217.051, 4380.256, 4108.846, 4197.436, 4273.974
1722054288.5621,2024-07-26 21:24:48.562,51,false,0.0,4221.154, 4365.256, 4112.436, 4193.205, 4270.385
1722054288.5699,2024-07-26 21:24:48.569,52,false,0.0,4218.974, 4375.641, 4115.641, 4178.077, 4274.615
1722054288.5778,2024-07-26 21:24:48.577,53,false,0.0,4226.282, 4401.795, 4130.256, 4184.615, 4283.461
1722054288.5856,2024-07-26 21:24:48.585,54,false,0.0,4229.487, 4392.82, 4130.897, 4190.128, 4272.308
1722054288.5934,2024-07-26 21:24:48.593,55,false,0.0,4220.769, 4372.18, 4109.872, 4179.872, 4257.436
1722054288.6012,2024-07-26 21:24:48.601,56,false,0.0,4220.769, 4383.846, 4100.897, 4177.564, 4262.18
1722054288.609,2024-07-26 21:24:48.609,57,false,0.0,4223.077, 4390.0, 4102.564, 4173.846, 4257.82
1722054288.6168,2024-07-26 21:24:48.616,58,false,0.0,4217.82, 4370.897, 4100.513, 4166.41, 4240.641
1722054288.6246,2024-07-26 21:24:48.624,59,false,0.0,4215.513, 4361.41, 4099.359, 4176.282, 4240.769
1722054288.6324,2024-07-26 21:24:48.632,60,false,0.0,4208.846, 4358.59, 4088.461, 4181.539, 4239.615
1722054288.6403,2024-07-26 21:24:48.640,61,false,0.0,4200.128, 4357.564, 4076.154, 4169.487, 4222.436
1722054288.6481,2024-07-26 21:24:48.648,62,false,0.0,4202.949, 4367.436, 4083.077, 4165.897, 4215.128
1722054288.6559,2024-07-26 21:24:48.655,63,false,0.0,4197.692, 4356.026, 4082.949, 4163.59, 4210.0
1722054288.6637,2024-07-26 21:24:48.663,64,false,0.0,4185.897, 4332.949, 4070.897, 4161.026, 4197.564
1722054288.6715,2024-07-26 21:24:48.671,65,false,0.0,4197.436, 4354.103, 4081.282, 4178.461, 4202.692
1722054288.6793,2024-07-26 21:24:48.679,66,false,0.0,4214.487, 4380.128, 4097.051, 4190.513, 4215.513
1722054288.6871,2024-07-26 21:24:48.687,67,false,0.0,4214.231, 4359.872, 4094.103, 4181.41, 4212.051
1722054288.6949,2024-07-26 21:24:48.694,68,false,0.0,4212.308, 4346.923, 4092.949, 4181.923, 4207.18
1722054288.7028,2024-07-26 21:24:48.702,69,false,0.0,4212.436, 4356.923, 4088.974, 4188.205, 4208.718
1722054288.7106,2024-07-26 21:24:48.710,70,false,0.0,4212.436, 4345.385, 4075.128, 4181.795, 4208.077
1722054288.7184,2024-07-26 21:24:48.718,71,false,0.0,4217.949, 4342.18, 4078.846, 4177.82, 4206.667
1722054288.7262,2024-07-26 21:24:48.726,72,false,0.0,4218.333, 4370.513, 4096.026, 4182.949, 4201.795
1722054288.734,2024-07-26 21:24:48.734,73,false,0.0,4212.436, 4376.923, 4098.333, 4188.718, 4194.744
1722054288.7418,2024-07-26 21:24:48.741,74,false,0.0,4208.718, 4354.359, 4089.872, 4188.59, 4190.897
1722054288.7496,2024-07-26 21:24:48.749,75,false,0.0,4198.461, 4343.333, 4080.897, 4177.436, 4181.923
1722054288.7574,2024-07-26 21:24:48.757,76,false,0.0,4189.487, 4338.333, 4073.974, 4167.949, 4172.564
1722054288.7653,2024-07-26 21:24:48.765,77,false,0.0,4199.103, 4331.282, 4078.718, 4172.564, 4180.0
1722054288.7731,2024-07-26 21:24:48.773,78,false,0.0,4215.385, 4341.923, 4092.051, 4182.436, 4197.436
1722054288.7809,2024-07-26 21:24:48.780,79,false,0.0,4226.795, 4362.82, 4097.949, 4189.872, 4208.974
1722054288.7887,2024-07-26 21:24:48.788,80,false,0.0,4234.872, 4373.974, 4095.769, 4188.333, 4210.256
1722054288.7965,2024-07-26 21:24:48.796,81,false,0.0,4234.103, 4376.539, 4096.667, 4175.769, 4204.487
1722054288.8043,2024-07-26 21:24:48.804,82,false,0.0,4228.205, 4367.18, 4099.487, 4169.615, 4201.026
1722054288.8121,2024-07-26 21:24:48.812,83,false,0.0,4225.769, 4347.564, 4096.667, 4176.539, 4202.436
1722054288.8199,2024-07-26 21:24:48.819,84,false,0.0,4227.18, 4348.974, 4101.282, 4191.026, 4207.051
1722054288.8278,2024-07-26 21:24:48.827,85,false,0.0,4233.333, 4375.256, 4117.18, 4208.333, 4213.846
1722054288.8356,2024-07-26 21:24:48.835,86,false,0.0,4228.846, 4379.744, 4111.154, 4203.077, 4206.282
1722054288.8434,2024-07-26 21:24:48.843,87,false,0.0,4209.872, 4353.461, 4084.103, 4175.0, 4181.795
1722054288.8512,2024-07-26 21:24:48.851,88,false,0.0,4206.667, 4338.077, 4079.359, 4165.256, 4174.487
1722054288.859,2024-07-26 21:24:48.859,89,false,0.0,4215.0, 4341.923, 4085.641, 4168.461, 4185.513
1722054288.8668,2024-07-26 21:24:48.866,90,false,0.0,4206.539, 4350.513, 4075.769, 4159.744, 4185.385
1722054288.8746,2024-07-26 21:24:48.874,91,false,0.0,4204.615, 4363.59, 4079.231, 4165.769, 4184.359
1722054288.8824,2024-07-26 21:24:48.882,92,false,0.0,4214.615, 4362.82, 4091.282, 4180.897, 4187.692
1722054288.8903,2024-07-26 21:24:48.890,93,false,0.0,4198.59, 4345.769, 4072.308, 4165.769, 4171.41
1722054288.8981,2024-07-26 21:24:48.898,94,false,0.0,4181.282, 4353.974, 4058.974, 4150.897, 4158.846
1722054288.9059,2024-07-26 21:24:48.905,95,false,0.0,4198.718, 4378.333, 4083.461, 4166.667, 4173.718
1722054288.9137,2024-07-26 21:24:48.913,96,false,0.0,4210.385, 4369.103, 4095.513, 4174.872, 4180.769
1722054288.9215,2024-07-26 21:24:48.921,97,false,0.0,4198.718, 4342.308, 4079.487, 4165.769, 4172.308
1722054288.9293,2024-07-26 21:24:48.929,98,false,0.0,4194.872, 4329.615, 4067.821, 4164.231, 4172.051
1722054288.9371,2024-07-26 21:24:48.937,99,false,0.0,4198.077, 4331.539, 4058.846, 4165.897, 4170.641
1722054288.9449,2024-07-26 21:24:48.944,100,false,0.0,4205.256, 4360.897, 4056.923, 4167.308, 4170.128
1722054288.9528,2024-07-26 21:24:48.952,101,false,0.0,4217.692, 4386.795, 4072.179, 4167.564, 4181.795
1722054288.9606,2024-07-26 21:24:48.960,102,false,0.0,4211.795, 4355.385, 4076.154, 4159.231, 4182.18
1722054288.9684,2024-07-26 21:24:48.968,103,false,0.0,4202.051, 4323.974, 4069.103, 4162.18, 4177.82
1722054288.9762,2024-07-26 21:24:48.976,104,false,0.0,4215.128, 4347.82, 4077.308, 4177.949, 4190.0
1722054288.984,2024-07-26 21:24:48.984,105,false,0.0,4216.795, 4355.513, 4079.359, 4168.333, 4190.513
1722054288.9918,2024-07-26 21:24:48.991,106,false,0.0,4200.128, 4323.333, 4067.564, 4147.308, 4177.308
1722054288.9996,2024-07-26 21:24:48.999,107,false,0.0,4206.41, 4317.949, 4072.692, 4155.256, 4183.461
1722054289.0074,2024-07-26 21:24:49.007,108,false,0.0,4223.718, 4335.897, 4088.846, 4170.256, 4194.487
1722054289.0153,2024-07-26 21:24:49.015,109,false,0.0,4223.846, 4337.82, 4095.385, 4168.718, 4193.077
1722054289.0231,2024-07-26 21:24:49.023,110,false,0.0,4216.923, 4335.641, 4091.795, 4163.077, 4189.231
1722054289.0309,2024-07-26 21:24:49.030,111,false,0.0,4206.667, 4337.692, 4078.205, 4158.461, 4178.461
1722054289.0387,2024-07-26 21:24:49.038,112,false,0.0,4203.205, 4336.667, 4072.692, 4163.077, 4175.256
1722054289.0465,2024-07-26 21:24:49.046,113,false,0.0,4220.385, 4336.923, 4083.974, 4178.205, 4193.59
1722054289.0543,2024-07-26 21:24:49.054,114,false,0.0,4228.077, 4346.026, 4083.461, 4174.872, 4199.103
1722054289.0621,2024-07-26 21:24:49.062,115,false,0.0,4212.692, 4363.333, 4075.897, 4156.539, 4188.205
1722054289.0699,2024-07-26 21:24:49.069,116,false,0.0,4208.59, 4362.308, 4086.41, 4158.333, 4192.308
1722054289.0778,2024-07-26 21:24:49.077,117,false,0.0,4219.615, 4333.205, 4090.897, 4170.385, 4195.513
1722054289.0856,2024-07-26 21:24:49.085,118,false,0.0,4219.487, 4325.256, 4076.667, 4168.846, 4181.667
1722054289.0934,2024-07-26 21:24:49.093,119,false,0.0,4208.077, 4346.539, 4071.539, 4163.59, 4171.795
1722054289.1012,2024-07-26 21:24:49.101,120,false,0.0,4204.359, 4349.615, 4081.282, 4166.795, 4176.026
1722054289.109,2024-07-26 21:24:49.109,121,false,0.0,4214.103, 4343.718, 4090.897, 4172.564, 4187.18
1722054289.1168,2024-07-26 21:24:49.116,122,false,0.0,4217.82, 4351.667, 4090.769, 4172.051, 4185.897
1722054289.1246,2024-07-26 21:24:49.124,123,false,0.0,4207.564, 4353.077, 4084.872, 4167.692, 4168.461
1722054289.1324,2024-07-26 21:24:49.132,124,false,0.0,4210.0, 4355.0, 4093.846, 4174.359, 4171.923
1722054289.1403,2024-07-26 21:24:49.140,125,false,0.0,4223.461, 4368.333, 4110.256, 4186.41, 4194.872
1722054289.1481,2024-07-26 21:24:49.148,126,false,0.0,4218.718, 4363.077, 4103.333, 4183.974, 4191.923
1722054289.1559,2024-07-26 21:24:49.155,127,false,0.0,4209.615, 4335.641, 4084.231, 4176.539, 4177.564
1722054289.1637,2024-07-26 21:24:49.163,0,false,0.0,4215.128, 4315.385, 4076.667, 4177.692, 4180.769
1722054289.1715,2024-07-26 21:24:49.171,1,false,0.0,4215.385, 4324.231, 4075.641, 4176.795, 4179.615
1722054289.1793,2024-07-26 21:24:49.179,2,false,0.0,4210.128, 4363.461, 4081.539, 4173.461, 4173.59
1722054289.1871,2024-07-26 21:24:49.187,3,false,0.0,4211.154, 4378.846, 4088.718, 4170.256, 4175.897
1722054289.1949,2024-07-26 21:24:49.194,4,false,0.0,4201.795, 4335.769, 4077.821, 4156.795, 4167.308
1722054289.2028,2024-07-26 21:24:49.202,5,false,0.0,4188.333, 4308.974, 4067.308, 4149.872, 4157.436
1722054289.2106,2024-07-26 21:24:49.210,6,false,0.0,4200.128, 4338.59, 4083.974, 4166.795, 4172.051
1722054289.2184,2024-07-26 21:24:49.218,7,false,0.0,4217.692, 4349.103, 4098.333, 4173.974, 4183.974
1722054289.2262,2024-07-26 21:24:49.226,8,false,0.0,4204.872, 4322.564, 4079.744, 4151.667, 4166.154
1722054289.234,2024-07-26 21:24:49.234,9,false,0.0,4184.487, 4319.615, 4059.487, 4138.718, 4147.18
1722054289.2418,2024-07-26 21:24:49.241,10,false,0.0,4192.051, 4332.692, 4070.256, 4154.615, 4157.18
1722054289.2496,2024-07-26 21:24:49.249,11,false,0.0,4208.974, 4330.385, 4082.821, 4169.359, 4177.051
1722054289.2574,2024-07-26 21:24:49.257,12,false,0.0,4205.897, 4336.41, 4070.385, 4168.205, 4173.461
1722054289.2653,2024-07-26 21:24:49.265,13,false,0.0,4201.795, 4353.461, 4063.846, 4169.615, 4157.82
1722054289.2731,2024-07-26 21:24:49.273,14,false,0.0,4213.59, 4354.103, 4079.359, 4178.974, 4158.846
1722054289.2809,2024-07-26 21:24:49.280,15,false,0.0,4216.154, 4345.385, 4085.513, 4176.667, 4163.846
1722054289.2887,2024-07-26 21:24:49.288,16,false,0.0,4201.923, 4341.282, 4079.103, 4163.077, 4159.872
1722054289.2965,2024-07-26 21:24:49.296,17,false,0.0,4196.667, 4336.41, 4078.461, 4158.333, 4157.949
1722054289.3043,2024-07-26 21:24:49.304,18,false,0.0,4197.949, 4332.18, 4069.487, 4155.256, 4150.385
1722054289.3121,2024-07-26 21:24:49.312,19,false,0.0,4193.461, 4334.872, 4057.564, 4146.795, 4141.154
1722054289.3199,2024-07-26 21:24:49.319,20,false,0.0,4202.436, 4346.41, 4075.641, 4158.205, 4158.974
1722054289.3278,2024-07-26 21:24:49.327,21,false,0.0,4217.436, 4358.333, 4100.641, 4177.436, 4178.333
1722054289.3356,2024-07-26 21:24:49.335,22,false,0.0,4201.923, 4352.82, 4085.513, 4165.897, 4161.282
1722054289.3434,2024-07-26 21:24:49.343,23,false,0.0,4181.154, 4338.59, 4056.667, 4151.539, 4146.667
1722054289.3512,2024-07-26 21:24:49.351,24,false,0.0,4195.769, 4337.82, 4057.821, 4163.333, 4162.564
1722054289.359,2024-07-26 21:24:49.359,25,false,0.0,4210.385, 4342.82, 4066.923, 4162.051, 4167.436
1722054289.3668,2024-07-26 21:24:49.366,26,false,0.0,4199.359, 4349.487, 4063.59, 4146.41, 4152.051
1722054289.3746,2024-07-26 21:24:49.374,27,false,0.0,4197.692, 4359.103, 4071.026, 4154.744, 4151.795
1722054289.3824,2024-07-26 21:24:49.382,28,false,0.0,4201.41, 4347.436, 4079.872, 4163.333, 4158.59
1722054289.3903,2024-07-26 21:24:49.390,29,false,0.0,4185.641, 4326.026, 4062.949, 4148.461, 4146.154
1722054289.3981,2024-07-26 21:24:49.398,30,false,0.0,4179.359, 4333.205, 4051.282, 4146.667, 4135.0
