Time,Timestamp,Counter,Interpolated,Contact Quality,AF3,T7,Pz,T8,AF4
1722050688.6362,2024-07-26 20:24:48.636,97,false,0.0,4245.897, 4389.615, 4111.923, 4175.256, 4329.872
1722050688.644,2024-07-26 20:24:48.644,98,false,0.0,4240.769, 4379.103, 4110.769, 4173.205, 4319.744
1722050688.6518,2024-07-26 20:24:48.651,99,false,0.0,4241.667, 4367.436, 4107.436, 4173.59, 4311.539
1722050688.6596,2024-07-26 20:24:48.659,100,false,0.0,4246.539, 4373.205, 4112.051, 4176.154, 4317.308
1722050688.6674,2024-07-26 20:24:48.667,101,false,0.0,4244.103, 4373.718, 4112.308, 4174.872, 4320.385
1722050688.6752,2024-07-26 20:24:48.675,102,false,0.0,4232.82, 4369.359, 4104.872, 4167.051, 4310.897
1722050688.683,2024-07-26 20:24:48.683,103,false,0.0,4227.308, 4372.692, 4102.949, 4167.564, 4309.359
1722050688.6909,2024-07-26 20:24:48.690,104,false,0.0,4238.461, 4368.718, 4105.0, 4178.461, 4317.564
1722050688.6987,2024-07-26 20:24:48.698,105,false,0.0,4248.846, 4358.333, 4103.718, 4178.461, 4312.436
1722050688.7065,2024-07-26 20:24:48.706,106,false,0.0,4241.154, 4359.615, 4099.615, 4168.974, 4297.18
1722050688.7143,2024-07-26 20:24:48.714,107,false,0.0,4230.897, 4366.667, 4095.769, 4164.487, 4288.846
1722050688.7221,2024-07-26 20:24:48.722,108,false,0.0,4228.333, 4366.795, 4096.026, 4156.539, 4283.59
1722050688.7299,2024-07-26 20:24:48.729,109,false,0.0,4224.231, 4361.923, 4098.205, 4149.231, 4277.692
1722050688.7377,2024-07-26 20:24:48.737,110,false,0.0,4227.308, 4360.0, 4100.128, 4159.231, 4278.461
1722050688.7455,2024-07-26 20:24:48.745,111,false,0.0,4241.795, 4365.897, 4105.513, 4172.308, 4286.539
1722050688.7534,2024-07-26 20:24:48.753,112,false,0.0,4245.0, 4366.026, 4101.539, 4175.256, 4292.308
1722050688.7612,2024-07-26 20:24:48.761,113,false,0.0,4236.539, 4353.974, 4080.256, 4175.897, 4284.744
1722050688.769,2024-07-26 20:24:48.769,114,false,0.0,4236.923, 4350.385, 4072.179, 4173.077, 4273.461
1722050688.7768,2024-07-26 20:24:48.776,115,false,0.0,4243.461, 4355.897, 4088.846, 4169.615, 4277.564
1722050688.7846,2024-07-26 20:24:48.784,116,false,0.0,4245.128, 4351.923, 4097.308, 4169.359, 4282.18
1722050688.7924,2024-07-26 20:24:48.792,117,false,0.0,4240.897, 4349.103, 4092.308, 4159.744, 4269.231
1722050688.8002,2024-07-26 20:24:48.800,118,false,0.0,4230.897, 4355.385, 4092.949, 4148.974, 4258.333
1722050688.808,2024-07-26 20:24:48.808,119,false,0.0,4220.128, 4352.564, 4089.359, 4154.103, 4253.59
1722050688.8159,2024-07-26 20:24:48.815,120,false,0.0,4215.128, 4343.333, 4079.615, 4157.308, 4236.667
1722050688.8237,2024-07-26 20:24:48.823,121,false,0.0,4214.872, 4344.359, 4085.128, 4152.18, 4225.769
1722050688.8315,2024-07-26 20:24:48.831,122,false,0.0,4218.59, 4349.487, 4099.872, 4158.205, 4233.461
1722050688.8393,2024-07-26 20:24:48.839,123,false,0.0,4223.974, 4352.564, 4105.513, 4167.308, 4234.231
1722050688.8471,2024-07-26 20:24:48.847,124,false,0.0,4226.41, 4359.487, 4110.385, 4168.59, 4231.41
1722050688.8549,2024-07-26 20:24:48.854,125,false,0.0,4230.0, 4365.385, 4119.615, 4177.436, 4246.282
1722050688.8627,2024-07-26 20:24:48.862,126,false,0.0,4237.692, 4365.0, 4121.923, 4189.615, 4257.82
1722050688.8705,2024-07-26 20:24:48.870,127,false,0.0,4242.18, 4366.795, 4121.026, 4186.282, 4247.436
1722050688.8784,2024-07-26 20:24:48.878,0,false,0.0,4240.0, 4372.82, 4127.692, 4175.256, 4235.0
1722050688.8862,2024-07-26 20:24:48.886,1,false,0.0,4240.385, 4375.385, 4135.385, 4175.0, 4238.718
1722050688.894,2024-07-26 20:24:48.894,2,false,0.0,4245.769, 4371.795, 4134.615, 4183.718, 4249.872
1722050688.9018,2024-07-26 20:24:48.901,3,false,0.0,4244.231, 4365.897, 4129.359, 4186.539, 4251.282
1722050688.9096,2024-07-26 20:24:48.909,4,false,0.0,4236.667, 4365.256, 4127.051, 4180.513, 4243.718
1722050688.9174,2024-07-26 20:24:48.917,5,false,0.0,4239.103, 4373.461, 4127.82, 4176.539, 4241.795
1722050688.9252,2024-07-26 20:24:48.925,6,false,0.0,4245.897, 4373.846, 4121.154, 4175.513, 4243.333
1722050688.933,2024-07-26 20:24:48.933,7,false,0.0,4238.333, 4356.667, 4100.0, 4169.487, 4236.539
1722050688.9409,2024-07-26 20:24:48.940,8,false,0.0,4223.846, 4346.795, 4078.461, 4159.487, 4224.744
1722050688.9487,2024-07-26 20:24:48.948,9,false,0.0,4219.359, 4354.872, 4076.539, 4154.872, 4218.718
1722050688.9565,2024-07-26 20:24:48.956,10,false,0.0,4223.461, 4358.205, 4092.051, 4160.769, 4223.59
1722050688.9643,2024-07-26 20:24:48.964,11,false,0.0,4227.564, 4355.256, 4105.513, 4169.615, 4231.282
1722050688.9721,2024-07-26 20:24:48.972,12,false,0.0,4230.385, 4359.103, 4108.333, 4172.949, 4232.051
1722050688.9799,2024-07-26 20:24:48.979,13,false,0.0,4238.846, 4359.359, 4108.846, 4178.718, 4235.641
1722050688.9877,2024-07-26 20:24:48.987,14,false,0.0,4250.641, 4355.769, 4114.359, 4188.59, 4244.359
1722050688.9955,2024-07-26 20:24:48.995,15,false,0.0,4251.41, 4360.513, 4117.82, 4187.436, 4242.564
1722050689.0034,2024-07-26 20:24:49.003,16,false,0.0,4241.795, 4361.282, 4110.513, 4179.103, 4237.82
1722050689.0112,2024-07-26 20:24:49.011,17,false,0.0,4234.231, 4348.718, 4095.385, 4175.256, 4236.154
1722050689.019,2024-07-26 20:24:49.019,18,false,0.0,4229.487, 4343.846, 4085.897, 4172.564, 4221.026
1722050689.0268,2024-07-26 20:24:49.026,19,false,0.0,4232.82, 4356.154, 4093.974, 4176.41, 4214.103
1722050689.0346,2024-07-26 20:24:49.034,20,false,0.0,4245.513, 4367.436, 4108.718, 4185.385, 4236.026
1722050689.0424,2024-07-26 20:24:49.042,21,false,0.0,4245.641, 4367.18, 4104.231, 4181.154, 4242.051
1722050689.0502,2024-07-26 20:24:49.050,22,false,0.0,4234.103, 4364.359, 4088.846, 4177.82, 4217.949
1722050689.058,2024-07-26 20:24:49.058,23,false,0.0,4235.769, 4359.231, 4089.231, 4191.026, 4209.231
1722050689.0659,2024-07-26 20:24:49.065,24,false,0.0,4239.103, 4342.949, 4094.231, 4188.846, 4212.436
1722050689.0737,2024-07-26 20:24:49.073,25,false,0.0,4227.564, 4327.692, 4088.846, 4167.564, 4200.256
1722050689.0815,2024-07-26 20:24:49.081,26,false,0.0,4221.667, 4332.564, 4093.205, 4168.077, 4194.872
1722050689.0893,2024-07-26 20:24:49.089,27,false,0.0,4226.154, 4345.128, 4103.974, 4182.564, 4204.615
1722050689.0971,2024-07-26 20:24:49.097,28,false,0.0,4222.18, 4347.308, 4095.0, 4179.487, 4205.0
1722050689.1049,2024-07-26 20:24:49.104,29,false,0.0,4218.461, 4347.436, 4084.487, 4175.897, 4200.769
1722050689.1127,2024-07-26 20:24:49.112,30,false,0.0,4226.923, 4351.282, 4093.205, 4185.128, 4203.846
1722050689.1205,2024-07-26 20:24:49.120,31,false,0.0,4229.231, 4352.051, 4096.282, 4182.308, 4201.41
1722050689.1284,2024-07-26 20:24:49.128,32,false,0.0,4218.974, 4356.154, 4086.539, 4166.795, 4195.385
1722050689.1362,2024-07-26 20:24:49.136,33,false,0.0,4212.564, 4362.308, 4084.615, 4161.923, 4194.231
1722050689.144,2024-07-26 20:24:49.144,34,false,0.0,4212.436, 4354.872, 4084.744, 4164.872, 4185.513
1722050689.1518,2024-07-26 20:24:49.151,35,false,0.0,4213.205, 4347.436, 4082.564, 4161.923, 4174.103
1722050689.1596,2024-07-26 20:24:49.159,36,false,0.0,4219.872, 4358.077, 4093.205, 4158.718, 4182.051
1722050689.1674,2024-07-26 20:24:49.167,37,false,0.0,4226.667, 4367.436, 4104.231, 4161.539, 4196.923
1722050689.1752,2024-07-26 20:24:49.175,38,false,0.0,4222.051, 4362.692, 4095.769, 4167.051, 4197.308
1722050689.183,2024-07-26 20:24:49.183,39,false,0.0,4214.103, 4351.539, 4081.667, 4167.564, 4189.872
1722050689.1909,2024-07-26 20:24:49.190,40,false,0.0,4216.41, 4337.308, 4077.564, 4162.051, 4184.744
1722050689.1987,2024-07-26 20:24:49.198,41,false,0.0,4227.949, 4335.641, 4085.256, 4165.769, 4188.333
1722050689.2065,2024-07-26 20:24:49.206,42,false,0.0,4238.333, 4353.077, 4100.256, 4177.82, 4202.82
1722050689.2143,2024-07-26 20:24:49.214,43,false,0.0,4235.385, 4358.077, 4101.282, 4169.615, 4203.718
1722050689.2221,2024-07-26 20:24:49.222,44,false,0.0,4219.487, 4343.205, 4083.333, 4149.231, 4184.103
1722050689.2299,2024-07-26 20:24:49.229,45,false,0.0,4211.154, 4333.846, 4073.461, 4153.718, 4177.18
1722050689.2377,2024-07-26 20:24:49.237,46,false,0.0,4217.18, 4331.923, 4074.872, 4164.872, 4183.974
1722050689.2455,2024-07-26 20:24:49.245,47,false,0.0,4223.333, 4335.385, 4073.846, 4157.308, 4181.667
1722050689.2534,2024-07-26 20:24:49.253,48,false,0.0,4228.846, 4347.051, 4079.615, 4158.846, 4185.256
1722050689.2612,2024-07-26 20:24:49.261,49,false,0.0,4237.692, 4352.82, 4089.359, 4174.103, 4201.026
1722050689.269,2024-07-26 20:24:49.269,50,false,0.0,4238.974, 4352.82, 4087.949, 4172.82, 4203.461
1722050689.2768,2024-07-26 20:24:49.276,51,false,0.0,4232.308, 4356.41, 4087.051, 4165.0, 4193.333
1722050689.2846,2024-07-26 20:24:49.284,52,false,0.0,4231.282, 4355.897, 4095.641, 4165.897, 4191.41
1722050689.2924,2024-07-26 20:24:49.292,53,false,0.0,4237.051, 4358.718, 4102.308, 4162.436, 4203.333
1722050689.3002,2024-07-26 20:24:49.300,54,false,0.0,4244.487, 4366.923, 4103.333, 4161.667, 4220.897
1722050689.308,2024-07-26 20:24:49.308,55,false,0.0,4252.82, 4362.051, 4104.872, 4173.974, 4229.103
1722050689.3159,2024-07-26 20:24:49.315,56,false,0.0,4260.0, 4360.513, 4113.718, 4185.641, 4229.487
1722050689.3237,2024-07-26 20:24:49.323,57,false,0.0,4264.359, 4377.436, 4125.385, 4191.026, 4235.256
1722050689.3315,2024-07-26 20:24:49.331,58,false,0.0,4259.359, 4380.128, 4114.359, 4187.436, 4231.026
1722050689.3393,2024-07-26 20:24:49.339,59,false,0.0,4238.718, 4365.769, 4082.564, 4170.641, 4206.667
1722050689.3471,2024-07-26 20:24:49.347,60,false,0.0,4221.923, 4365.128, 4072.308, 4160.385, 4189.103
1722050689.3549,2024-07-26 20:24:49.354,61,false,0.0,4228.461, 4371.923, 4090.385, 4168.333, 4189.744
1722050689.3627,2024-07-26 20:24:49.362,62,false,0.0,4243.205, 4376.41, 4103.205, 4179.744, 4200.128
1722050689.3705,2024-07-26 20:24:49.370,63,false,0.0,4246.41, 4382.308, 4102.308, 4187.436, 4214.231
1722050689.3784,2024-07-26 20:24:49.378,64,false,0.0,4239.487, 4374.615, 4094.744, 4185.513, 4210.385
1722050689.3862,2024-07-26 20:24:49.386,65,false,0.0,4231.795, 4356.026, 4082.436, 4171.154, 4190.897
1722050689.394,2024-07-26 20:24:49.394,66,false,0.0,4233.59, 4352.564, 4079.103, 4168.333, 4198.59
1722050689.4018,2024-07-26 20:24:49.401,67,false,0.0,4246.539, 4364.487, 4094.615, 4184.744, 4228.077
1722050689.4096,2024-07-26 20:24:49.409,68,false,0.0,4257.564, 4380.256, 4115.256, 4197.692, 4238.333
1722050689.4174,2024-07-26 20:24:49.417,69,false,0.0,4258.077, 4386.154, 4120.0, 4199.615, 4232.051
1722050689.4252,2024-07-26 20:24:49.425,70,false,0.0,4247.436, 4366.41, 4104.359, 4192.82, 4220.513
1722050689.433,2024-07-26 20:24:49.433,71,false,0.0,4234.615, 4348.461, 4092.949, 4179.359, 4204.744
1722050689.4409,2024-07-26 20:24:49.440,72,false,0.0,4232.949, 4360.897, 4102.692, 4174.744, 4203.59
1722050689.4487,2024-07-26 20:24:49.448,73,false,0.0,4235.513, 4372.436, 4111.539, 4179.487, 4213.205
1722050689.4565,2024-07-26 20:24:49.456,74,false,0.0,4236.41, 4371.923, 4110.641, 4182.051, 4214.487
1722050689.4643,2024-07-26 20:24:49.464,75,false,0.0,4248.461, 4379.103, 4116.667, 4183.59, 4216.667
1722050689.4721,2024-07-26 20:24:49.472,76,false,0.0,4255.769, 4370.256, 4116.282, 4175.769, 4213.59
1722050689.4799,2024-07-26 20:24:49.479,77,false,0.0,4243.59, 4350.513, 4104.103, 4163.718, 4198.077
1722050689.4877,2024-07-26 20:24:49.487,78,false,0.0,4241.539, 4364.487, 4109.487, 4172.051, 4201.923
1722050689.4955,2024-07-26 20:24:49.495,79,false,0.0,4251.154, 4374.487, 4118.59, 4180.513, 4219.615
1722050689.5034,2024-07-26 20:24:49.503,80,false,0.0,4247.308, 4353.333, 4106.795, 4172.18, 4215.897
1722050689.5112,2024-07-26 20:24:49.511,81,false,0.0,4251.154, 4361.282, 4108.077, 4182.436, 4212.949
1722050689.519,2024-07-26 20:24:49.519,82,false,0.0,4266.923, 4386.41, 4124.103, 4202.692, 4227.564
1722050689.5268,2024-07-26 20:24:49.526,83,false,0.0,4263.59, 4374.744, 4116.923, 4195.0, 4230.0
1722050689.5346,2024-07-26 20:24:49.534,84,false,0.0,4253.333, 4367.82, 4105.128, 4182.436, 4221.026
1722050689.5424,2024-07-26 20:24:49.542,85,false,0.0,4248.718, 4374.615, 4107.692, 4180.385, 4215.769
1722050689.5502,2024-07-26 20:24:49.550,86,false,0.0,4233.461, 4351.539, 4100.641, 4174.487, 4205.769
1722050689.558,2024-07-26 20:24:49.558,87,false,0.0,4223.59, 4338.077, 4093.077, 4175.769, 4196.282
1722050689.5659,2024-07-26 20:24:49.565,88,false,0.0,4225.769, 4357.18, 4099.615, 4175.128, 4191.539
1722050689.5737,2024-07-26 20:24:49.573,89,false,0.0,4217.564, 4358.846, 4097.692, 4158.59, 4186.41
1722050689.5815,2024-07-26 20:24:49.581,90,false,0.0,4213.077, 4351.539, 4092.949, 4156.026, 4191.667
1722050689.5893,2024-07-26 20:24:49.589,91,false,0.0,4224.103, 4358.333, 4104.872, 4170.0, 4206.923
1722050689.5971,2024-07-26 20:24:49.597,92,false,0.0,4230.128, 4352.436, 4112.051, 4173.59, 4215.897
1722050689.6049,2024-07-26 20:24:49.604,93,false,0.0,4235.0, 4347.949, 4103.077, 4173.974, 4218.718
1722050689.6127,2024-07-26 20:24:49.612,94,false,0.0,4243.846, 4368.205, 4102.18, 4175.385, 4215.641
1722050689.6205,2024-07-26 20:24:49.620,95,false,0.0,4243.461, 4383.205, 4113.077, 4172.564, 4208.718
1722050689.6284,2024-07-26 20:24:49.628,96,false,0.0,4239.359, 4378.718, 4116.795, 4169.615, 4211.795
1722050689.6362,2024-07-26 20:24:49.636,97,false,0.0,4235.256, 4370.385, 4112.051, 4162.949, 4218.846
1722050689.644,2024-07-26 20:24:49.644,98,false,0.0,4226.539, 4365.256, 4109.231, 4161.795, 4213.846
1722050689.6518,2024-07-26 20:24:49.651,99,false,0.0,4227.308, 4368.461, 4105.513, 4172.308, 4207.564
1722050689.6596,2024-07-26 20:24:49.659,100,false,0.0,4240.385, 4376.41, 4098.718, 4174.103, 4213.59
1722050689.6674,2024-07-26 20:24:49.667,101,false,0.0,4250.513, 4380.513, 4100.256, 4175.128, 4223.077
1722050689.6752,2024-07-26 20:24:49.675,102,false,0.0,4250.0, 4380.128, 4106.795, 4184.359, 4221.539
1722050689.683,2024-07-26 20:24:49.683,103,false,0.0,4241.923, 4373.846, 4109.231, 4179.231, 4215.128
1722050689.6909,2024-07-26 20:24:49.690,104,false,0.0,4240.385, 4370.641, 4114.615, 4178.974, 4217.308
1722050689.6987,2024-07-26 20:24:49.698,105,false,0.0,4243.333, 4372.949, 4115.641, 4194.103, 4214.872
1722050689.7065,2024-07-26 20:24:49.706,106,false,0.0,4235.256, 4363.974, 4105.641, 4185.769, 4200.641
1722050689.7143,2024-07-26 20:24:49.714,107,false,0.0,4233.846, 4358.59, 4109.359, 4175.128, 4198.846
1722050689.7221,2024-07-26 20:24:49.722,108,false,0.0,4241.795, 4371.026, 4117.308, 4188.077, 4202.692
1722050689.7299,2024-07-26 20:24:49.729,109,false,0.0,4229.231, 4368.974, 4097.82, 4182.18, 4192.436
1722050689.7377,2024-07-26 20:24:49.737,110,false,0.0,4220.385, 4359.487, 4085.897, 4171.539, 4197.308
1722050689.7455,2024-07-26 20:24:49.745,111,false,0.0,4239.231, 4372.564, 4103.461, 4189.231, 4220.0
1722050689.7534,2024-07-26 20:24:49.753,112,false,0.0,4240.385, 4375.513, 4102.564, 4190.256, 4215.641
1722050689.7612,2024-07-26 20:24:49.761,113,false,0.0,4224.615, 4365.0, 4087.564, 4172.18, 4198.974
1722050689.769,2024-07-26 20:24:49.769,114,false,0.0,4230.897, 4379.231, 4098.461, 4174.744, 4205.897
1722050689.7768,2024-07-26 20:24:49.776,115,false,0.0,4233.205, 4384.231, 4106.667, 4173.59, 4212.051
1722050689.7846,2024-07-26 20:24:49.784,116,false,0.0,4224.231, 4360.0, 4095.385, 4166.154, 4209.487
1722050689.7924,2024-07-26 20:24:49.792,117,false,0.0,4236.667, 4358.077, 4098.205, 4182.051, 4221.795
1722050689.8002,2024-07-26 20:24:49.800,118,false,0.0,4250.0, 4369.872, 4106.539, 4194.487, 4233.205
1722050689.808,2024-07-26 20:24:49.808,119,false,0.0,4245.769, 4361.539, 4098.077, 4186.539, 4227.308
1722050689.8159,2024-07-26 20:24:49.815,120,false,0.0,4243.59, 4357.692, 4089.744, 4181.282, 4222.18
1722050689.8237,2024-07-26 20:24:49.823,121,false,0.0,4239.872, 4359.872, 4085.513, 4181.795, 4222.436
1722050689.8315,2024-07-26 20:24:49.831,122,false,0.0,4235.513, 4353.59, 4079.872, 4186.923, 4222.82
1722050689.8393,2024-07-26 20:24:49.839,123,false,0.0,4240.256, 4357.308, 4082.821, 4191.795, 4225.513
1722050689.8471,2024-07-26 20:24:49.847,124,false,0.0,4237.18, 4361.026, 4087.051, 4183.205, 4223.205
1722050689.8549,2024-07-26 20:24:49.854,125,false,0.0,4231.154, 4351.282, 4085.128, 4175.0, 4214.103
1722050689.8627,2024-07-26 20:24:49.862,126,false,0.0,4238.205, 4353.846, 4091.41, 4175.128, 4212.692
1722050689.8705,2024-07-26 20:24:49.870,127,false,0.0,4243.077, 4366.026, 4102.051, 4172.051, 4224.487
1722050689.8784,2024-07-26 20:24:49.878,0,false,0.0,4248.718, 4370.897, 4104.487, 4178.205, 4238.846
1722050689.8862,2024-07-26 20:24:49.886,1,false,0.0,4260.641, 4375.385, 4104.872, 4190.769, 4241.41
1722050689.894,2024-07-26 20:24:49.894,2,false,0.0,4258.077, 4372.051, 4104.231, 4187.18, 4233.846
1722050689.9018,2024-07-26 20:24:49.901,3,false,0.0,4253.077, 4361.026, 4099.744, 4181.795, 4231.923
1722050689.9096,2024-07-26 20:24:49.909,4,false,0.0,4258.077, 4357.82, 4095.769, 4180.641, 4231.154
1722050689.9174,2024-07-26 20:24:49.917,5,false,0.0,4251.923, 4354.231, 4093.205, 4176.667, 4226.282
1722050689.9252,2024-07-26 20:24:49.925,6,false,0.0,4251.41, 4357.18, 4097.692, 4194.103, 4236.923
1722050689.933,2024-07-26 20:24:49.933,7,false,0.0,4264.744, 4370.0, 4102.82, 4213.718, 4248.974
1722050689.9409,2024-07-26 20:24:49.940,8,false,0.0,4257.18, 4361.282, 4090.513, 4193.974, 4235.128
1722050689.9487,2024-07-26 20:24:49.948,9,false,0.0,4259.615, 4353.846, 4084.744, 4179.359, 4241.795
1722050689.9565,2024-07-26 20:24:49.956,10,false,0.0,4305.769, 4379.231, 4106.154, 4198.59, 4298.333
1722050689.9643,2024-07-26 20:24:49.964,11,false,0.0,4339.359, 4384.872, 4110.0, 4200.385, 4344.231
1722050689.9721,2024-07-26 20:24:49.972,12,false,0.0,4351.923, 4363.974, 4090.0, 4186.154, 4364.103
1722050689.9799,2024-07-26 20:24:49.979,13,false,0.0,4391.154, 4371.923, 4095.769, 4189.872, 4404.615
1722050689.9877,2024-07-26 20:24:49.987,14,false,0.0,4428.333, 4384.487, 4109.487, 4189.231, 4450.385
1722050689.9955,2024-07-26 20:24:49.995,15,false,0.0,4438.974, 4373.205, 4094.872, 4179.744, 4467.82
1722050690.0034,2024-07-26 20:24:50.003,16,false,0.0,4457.564, 4373.333, 4083.461, 4184.359, 4476.41
1722050690.0112,2024-07-26 20:24:50.011,17,false,0.0,4476.026, 4378.718, 4085.897, 4186.667, 4487.949
1722050690.019,2024-07-26 20:24:50.019,18,false,0.0,4477.436, 4372.18, 4081.923, 4179.872, 4498.718
1722050690.0268,2024-07-26 20:24:50.026,19,false,0.0,4486.41, 4375.128, 4083.333, 4184.744, 4515.641
1722050690.0346,2024-07-26 20:24:50.034,20,false,0.0,4492.949, 4377.949, 4090.128, 4193.461, 4517.82
1722050690.0424,2024-07-26 20:24:50.042,21,false,0.0,4471.795, 4369.103, 4086.41, 4188.974, 4486.795
1722050690.0502,2024-07-26 20:24:50.050,22,false,0.0,4447.18, 4374.359, 4087.051, 4179.615, 4457.436
1722050690.058,2024-07-26 20:24:50.058,23,false,0.0,4435.897, 4389.744, 4097.308, 4176.026, 4450.385
1722050690.0659,2024-07-26 20:24:50.065,24,false,0.0,4422.564, 4389.231, 4098.718, 4176.026, 4440.256
1722050690.0737,2024-07-26 20:24:50.073,25,false,0.0,4409.744, 4377.949, 4096.41, 4176.154, 4421.667
1722050690.0815,2024-07-26 20:24:50.081,26,false,0.0,4405.513, 4372.82, 4100.0, 4181.667, 4409.103
1722050690.0893,2024-07-26 20:24:50.089,27,false,0.0,4394.487, 4379.872, 4100.641, 4189.487, 4393.59
1722050690.0971,2024-07-26 20:24:50.097,28,false,0.0,4363.333, 4386.539, 4093.974, 4183.205, 4365.769
1722050690.1049,2024-07-26 20:24:50.104,29,false,0.0,4328.205, 4374.615, 4085.385, 4168.205, 4334.487
1722050690.1127,2024-07-26 20:24:50.112,30,false,0.0,4313.974, 4357.564, 4082.821, 4165.256, 4313.59
1722050690.1205,2024-07-26 20:24:50.120,31,false,0.0,4324.359, 4360.256, 4088.718, 4174.487, 4318.461
1722050690.1284,2024-07-26 20:24:50.128,32,false,0.0,4335.513, 4374.615, 4092.821, 4186.41, 4335.897
1722050690.1362,2024-07-26 20:24:50.136,33,false,0.0,4320.0, 4380.0, 4088.59, 4190.513, 4322.564
1722050690.144,2024-07-26 20:24:50.144,34,false,0.0,4285.513, 4371.667, 4085.513, 4180.513, 4285.641
1722050690.1518,2024-07-26 20:24:50.151,35,false,0.0,4267.692, 4357.18, 4090.128, 4179.231, 4272.692
1722050690.1596,2024-07-26 20:24:50.159,36,false,0.0,4271.795, 4351.667, 4098.59, 4195.769, 4275.128
1722050690.1674,2024-07-26 20:24:50.167,37,false,0.0,4273.077, 4359.615, 4104.103, 4198.718, 4266.795
1722050690.1752,2024-07-26 20:24:50.175,38,false,0.0,4270.769, 4369.744, 4104.487, 4188.461, 4268.077
1722050690.183,2024-07-26 20:24:50.183,39,false,0.0,4270.769, 4374.359, 4104.872, 4192.436, 4279.103
1722050690.1909,2024-07-26 20:24:50.190,40,false,0.0,4260.513, 4370.0, 4106.795, 4198.718, 4269.872
1722050690.1987,2024-07-26 20:24:50.198,41,false,0.0,4245.128, 4359.359, 4104.103, 4197.308, 4250.513
1722050690.2065,2024-07-26 20:24:50.206,42,false,0.0,4241.026, 4357.051, 4098.205, 4202.82, 4246.41
1722050690.2143,2024-07-26 20:24:50.214,43,false,0.0,4239.872, 4363.974, 4095.897, 4205.128, 4248.718
1722050690.2221,2024-07-26 20:24:50.222,44,false,0.0,4234.615, 4365.641, 4096.154, 4198.333, 4245.897
1722050690.2299,2024-07-26 20:24:50.229,45,false,0.0,4232.308, 4365.513, 4097.18, 4200.513, 4242.436
1722050690.2377,2024-07-26 20:24:50.237,46,false,0.0,4231.41, 4371.282, 4100.128, 4201.539, 4243.846
1722050690.2455,2024-07-26 20:24:50.245,47,false,0.0,4231.41, 4372.436, 4102.308, 4192.308, 4247.564
1722050690.2534,2024-07-26 20:24:50.253,48,false,0.0,4232.308, 4367.82, 4099.359, 4192.564, 4241.41
1722050690.2612,2024-07-26 20:24:50.261,49,false,0.0,4220.385, 4366.154, 4090.769, 4192.692, 4223.077
1722050690.269,2024-07-26 20:24:50.269,50,false,0.0,4203.718, 4366.282, 4086.026, 4179.359, 4212.692
1722050690.2768,2024-07-26 20:24:50.276,51,false,0.0,4211.539, 4372.949, 4098.461, 4180.513, 4218.718
1722050690.2846,2024-07-26 20:24:50.284,52,false,0.0,4227.692, 4384.744, 4113.205, 4189.231, 4221.41
1722050690.2924,2024-07-26 20:24:50.292,53,false,0.0,4216.923, 4379.359, 4108.077, 4176.41, 4213.205
