Time,Timestamp,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1722050959.2221,2024-07-26 20:29:19.222,11,false,0.447536,-0.302307,0.581909,0.608032,0.887221,-0.428962,-0.142458,-0.045672,0.001862,0.055404
1722050959.2534,2024-07-26 20:29:19.253,12,false,0.447623,-0.302429,0.58197,0.607849,0.887221,-0.428962,-0.142458,-0.045682,0.001773,0.055344
1722050959.2846,2024-07-26 20:29:19.284,13,false,0.447665,-0.30249,0.58197,0.607788,0.890639,-0.436286,-0.133181,-0.045814,0.00173,0.055413
1722050959.3159,2024-07-26 20:29:19.315,14,false,0.447748,-0.30249,0.58197,0.607727,0.886244,-0.444587,-0.132692,-0.045761,0.001704,0.055365
1722050959.3471,2024-07-26 20:29:19.347,15,false,0.447868,-0.302429,0.581909,0.607727,0.886244,-0.444587,-0.132692,-0.045714,0.00168,0.055322
1722050959.3784,2024-07-26 20:29:19.378,16,false,0.447982,-0.30249,0.581726,0.607788,0.887221,-0.437263,-0.133181,-0.04583,0.001719,0.055319
1722050959.4096,2024-07-26 20:29:19.409,17,false,0.448148,-0.30249,0.581726,0.607666,0.890639,-0.434821,-0.131716,-0.045739,0.001694,0.055317
1722050959.4409,2024-07-26 20:29:19.440,18,false,0.448027,-0.302551,0.581787,0.607666,0.890639,-0.434821,-0.131716,-0.045658,0.001671,0.055316
1722050959.4721,2024-07-26 20:29:19.472,19,false,0.448027,-0.302551,0.581787,0.607666,0.89601,-0.430426,-0.13611,-0.045596,0.001602,0.055265
1722050959.5034,2024-07-26 20:29:19.503,20,false,0.448034,-0.302307,0.581909,0.607666,0.891615,-0.435309,-0.128298,-0.045675,0.001759,0.055342
1722050959.5346,2024-07-26 20:29:19.534,21,false,0.447996,-0.302246,0.58197,0.607666,0.885756,-0.429938,-0.130739,-0.045649,0.001742,0.055386
1722050959.5659,2024-07-26 20:29:19.565,22,false,0.44803,-0.302307,0.581848,0.607727,0.889174,-0.440681,-0.135622,-0.045613,0.001714,0.055438
1722050959.5971,2024-07-26 20:29:19.597,23,false,0.44811,-0.302429,0.581787,0.607666,0.892103,-0.445075,-0.146853,-0.04569,0.001677,0.055412
1722050959.6284,2024-07-26 20:29:19.628,24,false,0.448193,-0.302551,0.581787,0.607544,0.892103,-0.445075,-0.146853,-0.04576,0.001643,0.055389
1722050959.6596,2024-07-26 20:29:19.659,25,false,0.44832,-0.30249,0.581848,0.607422,0.882826,-0.44947,-0.128786,-0.045664,0.001577,0.055429
1722050959.6909,2024-07-26 20:29:19.690,26,false,0.44832,-0.30249,0.581848,0.607422,0.881361,-0.422614,-0.128786,-0.045749,0.001566,0.055501
1722050959.7221,2024-07-26 20:29:19.722,27,false,0.44812,-0.302429,0.58197,0.607483,0.881361,-0.422614,-0.128786,-0.045752,0.001568,0.055346
1722050959.7534,2024-07-26 20:29:19.753,28,false,0.447999,-0.302368,0.582031,0.607544,0.886732,-0.428962,-0.129274,-0.045656,0.001631,0.055391
1722050959.7846,2024-07-26 20:29:19.784,29,false,0.447879,-0.302307,0.582092,0.607605,0.876967,-0.437263,-0.132692,-0.045644,0.001614,0.055381
1722050959.8159,2024-07-26 20:29:19.815,30,false,0.447713,-0.302307,0.582092,0.607727,0.876967,-0.437263,-0.132692,-0.045633,0.001599,0.055373
1722050959.8471,2024-07-26 20:29:19.847,31,false,0.447677,-0.302002,0.582214,0.607788,0.874525,-0.435798,-0.142947,-0.045672,0.001598,0.055378
1722050959.8784,2024-07-26 20:29:19.878,0,false,0.447718,-0.301941,0.582214,0.607788,0.886732,-0.441169,-0.138552,-0.045646,0.001536,0.055358
1722050959.9096,2024-07-26 20:29:19.909,1,false,0.447713,-0.302307,0.582092,0.607727,0.886732,-0.428962,-0.129274,-0.045586,0.001602,0.055364
1722050959.9409,2024-07-26 20:29:19.940,2,false,0.447756,-0.30188,0.582153,0.607849,0.87306,-0.438239,-0.140017,-0.045531,0.001661,0.05537
1722050959.9721,2024-07-26 20:29:19.972,3,false,0.447758,-0.301636,0.582214,0.60791,0.878431,-0.436286,-0.133181,-0.045483,0.001691,0.05535
1722050960.0034,2024-07-26 20:29:20.003,4,false,0.447879,-0.301575,0.582153,0.60791,0.888197,-0.432868,-0.144411,-0.045439,0.001717,0.055357
1722050960.0346,2024-07-26 20:29:20.034,5,false,0.447875,-0.301575,0.582092,0.607971,0.888197,-0.432868,-0.144411,-0.045509,0.001631,0.055205
1722050960.0659,2024-07-26 20:29:20.065,6,false,0.447796,-0.301575,0.582153,0.607971,0.883803,-0.442145,-0.129763,-0.045561,0.001663,0.055202
1722050960.0971,2024-07-26 20:29:20.097,7,false,0.447958,-0.301575,0.582092,0.60791,0.880385,-0.426032,-0.136599,-0.045655,0.001704,0.055175
1722050960.1284,2024-07-26 20:29:20.128,8,false,0.447999,-0.301514,0.582092,0.60791,0.880385,-0.426032,-0.136599,-0.045741,0.001741,0.055151
1722050960.1596,2024-07-26 20:29:20.159,9,false,0.448122,-0.301331,0.582092,0.60791,0.877943,-0.441169,-0.131228,-0.045708,0.001762,0.055056
1722050960.1909,2024-07-26 20:29:20.190,10,false,0.448125,-0.301208,0.582153,0.60791,0.899916,-0.442634,-0.135622,-0.04569,0.001794,0.055141
1722050960.2221,2024-07-26 20:29:20.222,11,false,0.448053,-0.301208,0.582336,0.607788,0.899916,-0.442634,-0.135622,-0.045675,0.001822,0.055218
1722050960.2534,2024-07-26 20:29:20.253,12,false,0.447594,-0.30127,0.582275,0.608154,0.899916,-0.442634,-0.135622,-0.04566,0.001847,0.055287
1722050960.2846,2024-07-26 20:29:20.284,13,false,0.447352,-0.30127,0.582397,0.608215,0.884291,-0.447028,-0.134646,-0.045672,0.001736,0.055386
1722050960.3159,2024-07-26 20:29:20.315,14,false,0.447234,-0.301208,0.58252,0.608215,0.87013,-0.439704,-0.128786,-0.045707,0.001721,0.05545
1722050960.3471,2024-07-26 20:29:20.347,15,false,0.447151,-0.301208,0.58252,0.608276,0.87013,-0.439704,-0.128786,-0.04569,0.001659,0.055399
1722050960.3784,2024-07-26 20:29:20.378,16,false,0.447186,-0.30127,0.582397,0.608337,0.880873,-0.434333,-0.13904,-0.045759,0.001627,0.055315
1722050960.4096,2024-07-26 20:29:20.409,17,false,0.447225,-0.301331,0.582336,0.608337,0.879896,-0.437263,-0.136599,-0.045834,0.001635,0.055314
1722050960.4409,2024-07-26 20:29:20.440,18,false,0.44739,-0.301208,0.582336,0.608276,0.879896,-0.437263,-0.136599,-0.045902,0.001643,0.055312
1722050960.4721,2024-07-26 20:29:20.472,19,false,0.447358,-0.301025,0.58252,0.608215,0.885267,-0.438239,-0.13904,-0.046024,0.001771,0.05525
1722050960.5034,2024-07-26 20:29:20.503,20,false,0.447481,-0.300842,0.58252,0.608215,0.884779,-0.448493,-0.135622,-0.04595,0.001765,0.055401
1722050960.5346,2024-07-26 20:29:20.534,21,false,0.447571,-0.300842,0.582642,0.608032,0.884779,-0.448493,-0.135622,-0.045884,0.001759,0.055537
1722050960.5659,2024-07-26 20:29:20.565,22,false,0.447408,-0.300842,0.582703,0.608093,0.888197,-0.427985,-0.133669,-0.0458,0.001742,0.055501
1722050960.5971,2024-07-26 20:29:20.597,23,false,0.447086,-0.30072,0.582886,0.608215,0.888197,-0.431403,-0.129274,-0.045725,0.001727,0.055554
1722050960.6284,2024-07-26 20:29:20.628,24,false,0.447126,-0.300537,0.582886,0.608276,0.888197,-0.431403,-0.129274,-0.045657,0.001713,0.055602
1722050960.6596,2024-07-26 20:29:20.659,25,false,0.447408,-0.300842,0.582703,0.608093,0.878431,-0.447028,-0.137575,-0.045705,0.001749,0.055425
1722050960.6909,2024-07-26 20:29:20.690,26,false,0.447003,-0.300354,0.582947,0.608398,0.878431,-0.447028,-0.137575,-0.045749,0.001782,0.055266
1722050960.7221,2024-07-26 20:29:20.722,27,false,0.447167,-0.30011,0.582947,0.608398,0.87306,-0.442145,-0.131716,-0.045886,0.001774,0.055147
1722050960.7534,2024-07-26 20:29:20.753,28,false,0.44721,-0.299927,0.583008,0.608398,0.880385,-0.444099,-0.138552,-0.045948,0.001804,0.055187
1722050960.7846,2024-07-26 20:29:20.784,29,false,0.44725,-0.299744,0.583008,0.608459,0.880385,-0.444099,-0.138552,-0.046005,0.001832,0.055222
1722050960.8159,2024-07-26 20:29:20.815,30,false,0.447291,-0.299683,0.583008,0.608459,0.87892,-0.448981,-0.144411,-0.046006,0.001868,0.055242
1722050960.8471,2024-07-26 20:29:20.847,31,false,0.447371,-0.299683,0.582947,0.608459,0.886244,-0.439216,-0.141482,-0.045947,0.001901,0.055175
1722050960.8784,2024-07-26 20:29:20.878,0,false,0.447289,-0.299805,0.582947,0.608459,0.886244,-0.439216,-0.141482,-0.045893,0.001931,0.055114
1722050960.9096,2024-07-26 20:29:20.909,1,false,0.447293,-0.299927,0.583008,0.608337,0.882338,-0.442634,-0.145388,-0.045857,0.002031,0.055132
1722050960.9409,2024-07-26 20:29:20.940,2,false,0.447371,-0.300049,0.582886,0.608337,0.880385,-0.427497,-0.139528,-0.045849,0.002023,0.055137
1722050960.9721,2024-07-26 20:29:20.972,3,false,0.447288,-0.300049,0.582886,0.608398,0.880385,-0.427497,-0.139528,-0.045842,0.002016,0.055141
1722050961.0034,2024-07-26 20:29:21.003,4,false,0.447246,-0.299988,0.582886,0.608459,0.87892,-0.44654,-0.12781,-0.04586,0.002071,0.055205
1722050961.0346,2024-07-26 20:29:21.034,5,false,0.446966,-0.300049,0.583069,0.608459,0.886244,-0.447028,-0.135134,-0.045815,0.001961,0.055227
1722050961.0659,2024-07-26 20:29:21.065,6,false,0.446966,-0.300049,0.583069,0.608459,0.877455,-0.441169,-0.13611,-0.045897,0.001899,0.055185
1722050961.0971,2024-07-26 20:29:21.097,7,false,0.446931,-0.299988,0.583191,0.608398,0.885756,-0.447517,-0.142947,-0.04597,0.001905,0.055123
1722050961.1284,2024-07-26 20:29:21.128,8,false,0.446977,-0.299805,0.583313,0.608337,0.877455,-0.437263,-0.138552,-0.045951,0.001788,0.055153
1722050961.1596,2024-07-26 20:29:21.159,9,false,0.447026,-0.299866,0.583435,0.608154,0.877455,-0.437263,-0.138552,-0.045885,0.00178,0.055131
1722050961.1909,2024-07-26 20:29:21.190,10,false,0.446985,-0.299927,0.583435,0.608154,0.868666,-0.441169,-0.129763,-0.045935,0.00176,0.055099
1722050961.2221,2024-07-26 20:29:21.222,11,false,0.447027,-0.299988,0.583435,0.608093,0.873549,-0.445075,-0.134646,-0.045882,0.00178,0.055046
1722050961.2534,2024-07-26 20:29:21.253,12,false,0.447149,-0.300049,0.583374,0.608032,0.873549,-0.445075,-0.134646,-0.045835,0.001797,0.054998
1722050961.2846,2024-07-26 20:29:21.284,13,false,0.447311,-0.299927,0.583313,0.608032,0.876967,-0.444587,-0.133669,-0.045866,0.001703,0.055089
1722050961.3159,2024-07-26 20:29:21.315,14,false,0.447518,-0.299988,0.583313,0.607849,0.891615,-0.440192,-0.138552,-0.045857,0.001813,0.055098
1722050961.3471,2024-07-26 20:29:21.347,15,false,0.447531,-0.299866,0.583557,0.607666,0.891615,-0.440192,-0.138552,-0.045849,0.001913,0.055106
1722050961.3784,2024-07-26 20:29:21.378,16,false,0.447534,-0.299866,0.583618,0.607605,0.87892,-0.431403,-0.128786,-0.045952,0.001892,0.055149
1722050961.4096,2024-07-26 20:29:21.409,17,false,0.447533,-0.299744,0.583618,0.607666,0.885267,-0.43238,-0.130739,-0.045995,0.001801,0.055213
1722050961.4409,2024-07-26 20:29:21.440,18,false,0.447531,-0.299866,0.583557,0.607666,0.876967,-0.444587,-0.133669,-0.045998,0.001816,0.055173
1722050961.4721,2024-07-26 20:29:21.472,19,false,0.447406,-0.299805,0.583557,0.607788,0.877455,-0.423102,-0.128786,-0.046,0.00183,0.055137
1722050961.5034,2024-07-26 20:29:21.503,20,false,0.447245,-0.299683,0.583679,0.607849,0.89015,-0.445075,-0.135134,-0.0461,0.001805,0.055165
1722050961.5346,2024-07-26 20:29:21.534,21,false,0.447207,-0.299622,0.58374,0.607849,0.881361,-0.436774,-0.132692,-0.046068,0.00182,0.055191
1722050961.5659,2024-07-26 20:29:21.565,22,false,0.447254,-0.299561,0.583862,0.607727,0.881361,-0.436774,-0.132692,-0.046039,0.001833,0.055214
1722050961.5971,2024-07-26 20:29:21.597,23,false,0.447212,-0.2995,0.583862,0.607788,0.869642,-0.451911,-0.143435,-0.045903,0.001821,0.055283
1722050961.6284,2024-07-26 20:29:21.628,24,false,0.447173,-0.299438,0.583923,0.607788,0.876478,-0.440681,-0.136599,-0.045841,0.001785,0.055199
1722050961.6596,2024-07-26 20:29:21.659,25,false,0.447129,-0.2995,0.583862,0.607849,0.876478,-0.440681,-0.136599,-0.045786,0.001753,0.055124
1722050961.6909,2024-07-26 20:29:21.690,26,false,0.447173,-0.299438,0.583923,0.607788,0.884779,-0.427985,-0.137087,-0.045797,0.001688,0.055105
1722050961.7221,2024-07-26 20:29:21.722,27,false,0.447133,-0.299622,0.583923,0.607727,0.867689,-0.44361,-0.128786,-0.045795,0.001678,0.055014
1722050961.7534,2024-07-26 20:29:21.753,28,false,0.447133,-0.299622,0.583923,0.607727,0.867689,-0.44361,-0.128786,-0.04583,0.001803,0.055006
1722050961.7846,2024-07-26 20:29:21.784,29,false,0.44705,-0.299622,0.583923,0.607788,0.871595,-0.44654,-0.144411,-0.045752,0.001842,0.055084
1722050961.8159,2024-07-26 20:29:21.815,30,false,0.446928,-0.299805,0.583923,0.607788,0.889174,-0.439704,-0.132204,-0.045669,0.001866,0.055069
1722050961.8471,2024-07-26 20:29:21.847,31,false,0.447055,-0.299744,0.583984,0.607666,0.876478,-0.433845,-0.142947,-0.045643,0.001777,0.055141
1722050961.8784,2024-07-26 20:29:21.878,0,false,0.446933,-0.299683,0.584045,0.607727,0.880385,-0.440681,-0.13611,-0.045669,0.001746,0.05512
1722050961.9096,2024-07-26 20:29:21.909,1,false,0.446811,-0.299622,0.584106,0.607788,0.877943,-0.445075,-0.133669,-0.045679,0.001766,0.055089
1722050961.9409,2024-07-26 20:29:21.940,2,false,0.446648,-0.299622,0.584167,0.607849,0.877943,-0.445075,-0.133669,-0.045665,0.001797,0.055232
1722050961.9721,2024-07-26 20:29:21.972,3,false,0.446567,-0.2995,0.584229,0.60791,0.882338,-0.437263,-0.140017,-0.045652,0.001703,0.055178
1722050962.0034,2024-07-26 20:29:22.003,4,false,0.446726,-0.299377,0.584106,0.607971,0.886244,-0.438727,-0.130251,-0.045664,0.001789,0.055202
1722050962.0346,2024-07-26 20:29:22.034,5,false,0.446846,-0.299316,0.584045,0.607971,0.886244,-0.438727,-0.130251,-0.045675,0.001866,0.055224
1722050962.0659,2024-07-26 20:29:22.065,6,false,0.446929,-0.299316,0.584045,0.60791,0.877943,-0.444587,-0.13904,-0.045795,0.001851,0.055231
1722050962.0971,2024-07-26 20:29:22.097,7,false,0.446892,-0.299377,0.584106,0.607849,0.882338,-0.444099,-0.13904,-0.045757,0.0018,0.055226
1722050962.1284,2024-07-26 20:29:22.128,8,false,0.446932,-0.299561,0.584045,0.607788,0.882338,-0.444099,-0.13904,-0.045722,0.001754,0.055221
1722050962.1596,2024-07-26 20:29:22.159,9,false,0.446975,-0.299744,0.584045,0.607666,0.879896,-0.440192,-0.130251,-0.045642,0.001628,0.055314
1722050962.1909,2024-07-26 20:29:22.190,10,false,0.446892,-0.299377,0.584106,0.607849,0.879896,-0.440192,-0.130251,-0.045656,0.001538,0.0553
1722050962.2221,2024-07-26 20:29:22.222,11,false,0.446854,-0.299805,0.584106,0.607666,0.881849,-0.434821,-0.127321,-0.04568,0.001592,0.055325
1722050962.2534,2024-07-26 20:29:22.253,12,false,0.44681,-0.299866,0.584045,0.607727,0.880873,-0.442145,-0.13611,-0.045617,0.001652,0.055334
1722050962.2846,2024-07-26 20:29:22.284,13,false,0.446765,-0.299805,0.583984,0.607849,0.880873,-0.442145,-0.13611,-0.045559,0.001707,0.055343
1722050962.3159,2024-07-26 20:29:22.315,14,false,0.446727,-0.299866,0.584045,0.607788,0.889174,-0.44361,-0.127321,-0.045484,0.00167,0.055229
1722050962.3471,2024-07-26 20:29:22.347,15,false,0.446771,-0.299805,0.584106,0.607727,0.871595,-0.44654,-0.129763,-0.045525,0.00165,0.055199
1722050962.3784,2024-07-26 20:29:22.378,16,false,0.446807,-0.299866,0.583984,0.607788,0.871595,-0.44654,-0.129763,-0.045562,0.001631,0.055172
1722050962.4096,2024-07-26 20:29:22.409,17,false,0.446804,-0.299866,0.583923,0.607849,0.870619,-0.433356,-0.120485,-0.045657,0.001578,0.055124
1722050962.4409,2024-07-26 20:29:22.440,18,false,0.446842,-0.299927,0.583862,0.607849,0.87306,-0.448981,-0.141482,-0.045694,0.00164,0.055032
1722050962.4721,2024-07-26 20:29:22.472,19,false,0.446846,-0.299927,0.583923,0.607788,0.87306,-0.448981,-0.141482,-0.045739,0.001708,0.054997
1722050962.5034,2024-07-26 20:29:22.503,20,false,0.446929,-0.299927,0.583923,0.607727,0.878431,-0.441657,-0.147829,-0.045816,0.001708,0.055088
1722050962.5346,2024-07-26 20:29:22.534,21,false,0.446929,-0.299927,0.583923,0.607727,0.871107,-0.448981,-0.139528,-0.045726,0.001769,0.055048
1722050962.5659,2024-07-26 20:29:22.565,22,false,0.447089,-0.300049,0.583801,0.607666,0.871107,-0.448981,-0.139528,-0.045646,0.001824,0.055012
1722050962.5971,2024-07-26 20:29:22.597,23,false,0.447297,-0.30011,0.583801,0.607483,0.871107,-0.448981,-0.139528,-0.045574,0.001874,0.05498
1722050962.6284,2024-07-26 20:29:22.628,24,false,0.447256,-0.300171,0.583801,0.607483,0.877455,-0.447517,-0.140993,-0.045679,0.001821,0.054902
1722050962.6596,2024-07-26 20:29:22.659,25,false,0.447292,-0.300232,0.583679,0.607544,0.887709,-0.437751,-0.135622,-0.045689,0.001773,0.054868
1722050962.6909,2024-07-26 20:29:22.690,26,false,0.447292,-0.300232,0.583679,0.607544,0.887709,-0.437751,-0.135622,-0.04571,0.001766,0.05485
1722050962.7221,2024-07-26 20:29:22.722,27,false,0.447288,-0.300232,0.583618,0.607605,0.87599,-0.431891,-0.135622,-0.045717,0.001687,0.054846
1722050962.7534,2024-07-26 20:29:22.753,28,false,0.447209,-0.300232,0.583679,0.607605,0.880385,-0.438727,-0.138552,-0.045723,0.001714,0.054904
1722050962.7846,2024-07-26 20:29:22.784,29,false,0.447171,-0.300293,0.58374,0.607544,0.880385,-0.438727,-0.138552,-0.045728,0.001738,0.054956
1722050962.8159,2024-07-26 20:29:22.815,30,false,0.447245,-0.300415,0.583557,0.607605,0.873549,-0.437751,-0.140993,-0.045697,0.001845,0.055063
1722050962.8471,2024-07-26 20:29:22.847,31,false,0.447284,-0.300476,0.583496,0.607605,0.874525,-0.438727,-0.143435,-0.045705,0.001795,0.055135
1722050962.8784,2024-07-26 20:29:22.878,0,false,0.447281,-0.300598,0.583435,0.607605,0.874525,-0.438727,-0.143435,-0.045712,0.00175,0.055201
1722050962.9096,2024-07-26 20:29:22.909,1,false,0.447399,-0.300659,0.583313,0.607605,0.882826,-0.434821,-0.137087,-0.045609,0.001782,0.055149
1722050962.9409,2024-07-26 20:29:22.940,2,false,0.4474,-0.300781,0.583313,0.607544,0.882338,-0.441169,-0.138064,-0.04565,0.001799,0.055177
1722050962.9721,2024-07-26 20:29:22.972,3,false,0.447281,-0.300598,0.583435,0.607605,0.873549,-0.437751,-0.140993,-0.045663,0.0019,0.055201
1722050963.0034,2024-07-26 20:29:23.003,4,false,0.447446,-0.300964,0.583374,0.607361,0.877455,-0.432868,-0.139528,-0.045601,0.001783,0.055162
1722050963.0346,2024-07-26 20:29:23.034,5,false,0.447481,-0.300903,0.583252,0.607483,0.876967,-0.442634,-0.138064,-0.045643,0.0018,0.055188
1722050963.0659,2024-07-26 20:29:23.065,6,false,0.447401,-0.300903,0.583313,0.607483,0.881849,-0.434821,-0.128298,-0.045632,0.00173,0.055077
1722050963.0971,2024-07-26 20:29:23.097,7,false,0.447398,-0.300903,0.583252,0.607544,0.881849,-0.434821,-0.128298,-0.045622,0.001667,0.054977
1722050963.1284,2024-07-26 20:29:23.128,8,false,0.44728,-0.300842,0.583374,0.607544,0.881849,-0.433356,-0.129763,-0.045637,0.001659,0.05496
1722050963.1596,2024-07-26 20:29:23.159,9,false,0.447366,-0.300842,0.583435,0.607422,0.883314,-0.442145,-0.13904,-0.045627,0.001579,0.054957
1722050963.1909,2024-07-26 20:29:23.190,10,false,0.447489,-0.300659,0.583435,0.607422,0.883314,-0.442145,-0.13904,-0.045618,0.001506,0.054955
1722050963.2221,2024-07-26 20:29:23.222,11,false,0.447693,-0.30072,0.583374,0.6073,0.885267,-0.444587,-0.132204,-0.045634,0.001514,0.05488
1722050963.2534,2024-07-26 20:29:23.253,12,false,0.447773,-0.30072,0.583313,0.6073,0.880385,-0.438727,-0.131228,-0.04566,0.00157,0.054946
1722050963.2846,2024-07-26 20:29:23.284,13,false,0.447808,-0.300781,0.583191,0.607361,0.880385,-0.438727,-0.131228,-0.045586,0.001706,0.054981
1722050963.3159,2024-07-26 20:29:23.315,14,false,0.447932,-0.300842,0.583191,0.607239,0.874037,-0.427008,-0.128298,-0.045532,0.001755,0.054903
1722050963.3471,2024-07-26 20:29:23.347,15,false,0.448013,-0.301086,0.58313,0.607117,0.886244,-0.445075,-0.123903,-0.045459,0.001739,0.054833
1722050963.3784,2024-07-26 20:29:23.378,16,false,0.448214,-0.301147,0.583008,0.607056,0.874037,-0.439704,-0.128786,-0.045405,0.001675,0.054879
1722050963.4096,2024-07-26 20:29:23.409,17,false,0.448172,-0.301086,0.583008,0.607117,0.870619,-0.433845,-0.130739,-0.045357,0.001715,0.054885
1722050963.4409,2024-07-26 20:29:23.440,18,false,0.448252,-0.301208,0.582947,0.607056,0.882826,-0.438239,-0.137087,-0.045436,0.001751,0.05478
1722050963.4721,2024-07-26 20:29:23.472,19,false,0.448176,-0.301208,0.583069,0.606995,0.882826,-0.438239,-0.137087,-0.045543,0.001746,0.054795
1722050963.5034,2024-07-26 20:29:23.503,20,false,0.448252,-0.301208,0.582947,0.607056,0.881849,-0.438239,-0.126833,-0.045493,0.001853,0.054894
1722050963.5346,2024-07-26 20:29:23.534,21,false,0.448211,-0.30127,0.582947,0.607056,0.882338,-0.424567,-0.128298,-0.045583,0.001863,0.054947
1722050963.5659,2024-07-26 20:29:23.565,22,false,0.448252,-0.301208,0.582947,0.607056,0.882338,-0.424567,-0.128298,-0.045663,0.001872,0.054994
1722050963.5971,2024-07-26 20:29:23.597,23,false,0.448376,-0.301147,0.582947,0.606995,0.885756,-0.42945,-0.139528,-0.045748,0.001831,0.054964
1722050963.6284,2024-07-26 20:29:23.628,24,false,0.448376,-0.30127,0.582947,0.606934,0.885756,-0.444099,-0.129274,-0.045726,0.001758,0.054875
1722050963.6596,2024-07-26 20:29:23.659,25,false,0.448335,-0.301331,0.582947,0.606934,0.885756,-0.444099,-0.129274,-0.045707,0.001692,0.054795
1722050963.6909,2024-07-26 20:29:23.690,26,false,0.448373,-0.30127,0.582886,0.606995,0.880385,-0.446052,-0.14197,-0.04569,0.00173,0.05487
1722050963.7221,2024-07-26 20:29:23.722,27,false,0.448452,-0.30127,0.582825,0.606995,0.87599,-0.435309,-0.131228,-0.045711,0.001606,0.054974
1722050963.7534,2024-07-26 20:29:23.753,28,false,0.448335,-0.301331,0.582947,0.606934,0.885756,-0.42945,-0.139528,-0.045742,0.00158,0.054994
1722050963.7846,2024-07-26 20:29:23.784,29,false,0.448491,-0.301331,0.582764,0.606995,0.876478,-0.439216,-0.138552,-0.04577,0.001556,0.055012
1722050963.8159,2024-07-26 20:29:23.815,30,false,0.448612,-0.301392,0.582703,0.606934,0.877943,-0.42945,-0.130251,-0.04577,0.001596,0.055053
1722050963.8471,2024-07-26 20:29:23.847,31,false,0.44845,-0.301392,0.582764,0.606995,0.877943,-0.436286,-0.136599,-0.045637,0.001656,0.055005
1722050963.8784,2024-07-26 20:29:23.878,0,false,0.448329,-0.301453,0.582825,0.606995,0.877943,-0.436286,-0.136599,-0.045516,0.00171,0.054961
1722050963.9096,2024-07-26 20:29:23.909,1,false,0.448206,-0.301514,0.582825,0.607056,0.879408,-0.42652,-0.123903,-0.045469,0.001734,0.054946
1722050963.9409,2024-07-26 20:29:23.940,2,false,0.447961,-0.301514,0.582886,0.607178,0.884291,-0.435798,-0.135134,-0.045524,0.001756,0.054932
1722050963.9721,2024-07-26 20:29:23.972,3,false,0.447926,-0.301575,0.583008,0.607056,0.884291,-0.435798,-0.135134,-0.045574,0.001776,0.05492
1722050964.0034,2024-07-26 20:29:24.003,4,false,0.44793,-0.301575,0.583069,0.606995,0.885267,-0.448493,-0.142458,-0.04568,0.001757,0.054946
