time,timestamp,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace
1722050690.7065,2024-07-26 20:24:50.706,neutral,frown,0.95,clench,0.8
1722050690.7377,2024-07-26 20:24:50.737,neutral,frown,0.95,clench,0.8
1722050690.769,2024-07-26 20:24:50.769,neutral,frown,0.95,clench,0.8
1722050690.8002,2024-07-26 20:24:50.800,neutral,frown,0.95,clench,0.8
1722050690.8315,2024-07-26 20:24:50.831,neutral,frown,0.95,clench,0.8
1722050690.8627,2024-07-26 20:24:50.862,neutral,frown,0.95,clench,0.8
1722050690.894,2024-07-26 20:24:50.894,neutral,frown,0.95,clench,0.8
1722050690.9252,2024-07-26 20:24:50.925,neutral,frown,0.95,clench,0.8
1722050690.9565,2024-07-26 20:24:50.956,neutral,frown,0.95,clench,0.8
1722050690.9877,2024-07-26 20:24:50.987,neutral,frown,0.95,clench,0.8
1722050691.019,2024-07-26 20:24:51.019,neutral,frown,0.95,clench,0.8
1722050691.0502,2024-07-26 20:24:51.050,neutral,frown,0.95,clench,0.8
1722050691.0815,2024-07-26 20:24:51.081,neutral,frown,0.95,clench,0.8
1722050691.1127,2024-07-26 20:24:51.112,neutral,frown,0.95,clench,0.8
1722050691.144,2024-07-26 20:24:51.144,neutral,frown,0.95,clench,0.8
1722050691.1752,2024-07-26 20:24:51.175,neutral,frown,0.95,clench,0.8
1722050691.2065,2024-07-26 20:24:51.206,neutral,frown,0.95,clench,0.8
1722050691.2377,2024-07-26 20:24:51.237,neutral,frown,0.95,clench,0.8
1722050691.269,2024-07-26 20:24:51.269,neutral,frown,0.95,clench,0.8
1722050691.3002,2024-07-26 20:24:51.300,neutral,frown,0.95,clench,0.8
1722050691.3315,2024-07-26 20:24:51.331,neutral,frown,0.95,clench,0.8
1722050691.3627,2024-07-26 20:24:51.362,neutral,frown,0.95,clench,0.8
1722050691.394,2024-07-26 20:24:51.394,neutral,frown,0.95,clench,0.8
1722050691.4252,2024-07-26 20:24:51.425,neutral,frown,0.95,clench,0.8
1722050691.4565,2024-07-26 20:24:51.456,neutral,frown,0.95,clench,0.8
1722050691.4877,2024-07-26 20:24:51.487,neutral,frown,0.95,clench,0.8
1722050691.519,2024-07-26 20:24:51.519,neutral,frown,0.95,clench,0.8
1722050691.5502,2024-07-26 20:24:51.550,neutral,frown,0.95,clench,0.8
1722050691.5815,2024-07-26 20:24:51.581,neutral,frown,0.95,clench,0.8
1722050691.6127,2024-07-26 20:24:51.612,neutral,frown,0.95,clench,0.8
1722050691.644,2024-07-26 20:24:51.644,neutral,frown,0.95,clench,0.8
1722050691.6752,2024-07-26 20:24:51.675,neutral,frown,0.95,clench,0.8
1722050691.7065,2024-07-26 20:24:51.706,neutral,frown,0.95,clench,0.8
1722050691.7377,2024-07-26 20:24:51.737,neutral,frown,0.95,clench,0.8
1722050691.769,2024-07-26 20:24:51.769,neutral,frown,0.95,clench,0.8
1722050691.8002,2024-07-26 20:24:51.800,neutral,frown,0.95,clench,0.8
1722050691.8315,2024-07-26 20:24:51.831,neutral,frown,0.95,clench,0.8
1722050691.8627,2024-07-26 20:24:51.862,neutral,frown,0.95,clench,0.8
1722050691.894,2024-07-26 20:24:51.894,neutral,frown,0.95,clench,0.8
1722050691.9252,2024-07-26 20:24:51.925,neutral,frown,0.95,clench,0.8
1722050691.9565,2024-07-26 20:24:51.956,neutral,frown,0.95,clench,0.8
1722050691.9877,2024-07-26 20:24:51.987,neutral,frown,0.95,clench,0.8
1722050692.019,2024-07-26 20:24:52.019,neutral,frown,0.95,clench,0.8
1722050692.0502,2024-07-26 20:24:52.050,neutral,frown,0.95,clench,0.8
1722050692.0815,2024-07-26 20:24:52.081,neutral,frown,0.95,clench,0.8
1722050692.1127,2024-07-26 20:24:52.112,neutral,frown,0.95,clench,0.8
1722050692.144,2024-07-26 20:24:52.144,neutral,frown,0.95,clench,0.8
1722050692.1752,2024-07-26 20:24:52.175,neutral,frown,0.95,clench,0.8
1722050692.2065,2024-07-26 20:24:52.206,neutral,frown,0.95,clench,0.8
1722050692.2377,2024-07-26 20:24:52.237,neutral,frown,0.95,clench,0.8
1722050692.269,2024-07-26 20:24:52.269,neutral,frown,0.95,clench,0.8
1722050692.3002,2024-07-26 20:24:52.300,neutral,frown,0.95,clench,0.8
1722050692.3315,2024-07-26 20:24:52.331,neutral,frown,0.95,clench,0.8
1722050692.3627,2024-07-26 20:24:52.362,neutral,frown,0.95,clench,0.8
1722050692.394,2024-07-26 20:24:52.394,neutral,frown,0.95,clench,0.8
1722050692.4252,2024-07-26 20:24:52.425,neutral,frown,0.95,clench,0.8
1722050692.4565,2024-07-26 20:24:52.456,neutral,frown,0.95,clench,0.8
1722050692.4877,2024-07-26 20:24:52.487,neutral,frown,0.95,clench,0.8
1722050692.519,2024-07-26 20:24:52.519,neutral,frown,0.95,clench,0.8
1722050692.5502,2024-07-26 20:24:52.550,neutral,frown,0.95,clench,0.8
1722050692.5815,2024-07-26 20:24:52.581,neutral,frown,0.95,clench,0.8
1722050692.6127,2024-07-26 20:24:52.612,neutral,frown,0.95,clench,0.8
1722050692.644,2024-07-26 20:24:52.644,neutral,frown,0.95,clench,0.8
1722050692.6752,2024-07-26 20:24:52.675,neutral,frown,0.95,clench,0.8
1722050692.7065,2024-07-26 20:24:52.706,neutral,frown,0.95,clench,0.8
1722050692.7377,2024-07-26 20:24:52.737,neutral,frown,0.95,clench,0.8
1722050692.769,2024-07-26 20:24:52.769,neutral,frown,0.95,clench,0.8
1722050692.8002,2024-07-26 20:24:52.800,neutral,frown,0.95,clench,0.8
1722050692.8315,2024-07-26 20:24:52.831,neutral,frown,0.95,clench,0.8
1722050692.8627,2024-07-26 20:24:52.862,neutral,frown,0.95,clench,0.8
1722050692.894,2024-07-26 20:24:52.894,neutral,frown,0.95,clench,0.8
1722050692.9252,2024-07-26 20:24:52.925,neutral,frown,0.95,clench,0.8
1722050692.9565,2024-07-26 20:24:52.956,neutral,frown,0.95,clench,0.8
1722050692.9877,2024-07-26 20:24:52.987,neutral,frown,0.95,clench,0.8
1722050693.019,2024-07-26 20:24:53.019,neutral,frown,0.95,clench,0.8
1722050693.0502,2024-07-26 20:24:53.050,neutral,frown,0.95,clench,0.8
1722050693.0815,2024-07-26 20:24:53.081,neutral,frown,0.95,clench,0.8
1722050693.1127,2024-07-26 20:24:53.112,neutral,frown,0.95,clench,0.8
1722050693.144,2024-07-26 20:24:53.144,neutral,frown,0.95,clench,0.8
1722050693.1752,2024-07-26 20:24:53.175,neutral,frown,0.95,clench,0.8
1722050693.2065,2024-07-26 20:24:53.206,neutral,frown,0.95,clench,0.8
1722050693.2377,2024-07-26 20:24:53.237,neutral,frown,0.95,clench,0.8
1722050693.269,2024-07-26 20:24:53.269,neutral,frown,0.95,clench,0.8
1722050693.3002,2024-07-26 20:24:53.300,neutral,frown,0.95,clench,0.8
1722050693.3315,2024-07-26 20:24:53.331,neutral,frown,0.95,clench,0.8
1722050693.3627,2024-07-26 20:24:53.362,neutral,frown,0.95,clench,0.8
1722050693.394,2024-07-26 20:24:53.394,neutral,frown,0.95,clench,0.8
1722050693.4252,2024-07-26 20:24:53.425,neutral,frown,0.95,clench,0.8
1722050693.4565,2024-07-26 20:24:53.456,neutral,frown,0.95,clench,0.8
1722050693.4877,2024-07-26 20:24:53.487,neutral,frown,0.95,clench,0.8
1722050693.519,2024-07-26 20:24:53.519,neutral,frown,0.95,clench,0.8
1722050693.5502,2024-07-26 20:24:53.550,neutral,frown,0.95,clench,0.8
1722050693.5815,2024-07-26 20:24:53.581,neutral,frown,0.95,clench,0.8
1722050693.6127,2024-07-26 20:24:53.612,neutral,frown,0.95,clench,0.8
1722050693.644,2024-07-26 20:24:53.644,neutral,frown,0.95,clench,0.8
1722050693.6752,2024-07-26 20:24:53.675,neutral,frown,0.95,clench,0.8
1722050693.7065,2024-07-26 20:24:53.706,neutral,frown,0.95,clench,0.8
1722050693.7377,2024-07-26 20:24:53.737,neutral,frown,0.95,clench,0.8
1722050693.769,2024-07-26 20:24:53.769,neutral,frown,0.95,clench,0.8
1722050693.8002,2024-07-26 20:24:53.800,neutral,frown,0.95,clench,0.8
1722050693.8315,2024-07-26 20:24:53.831,neutral,frown,0.95,clench,0.8
1722050693.8627,2024-07-26 20:24:53.862,neutral,frown,0.95,clench,0.8
1722050693.894,2024-07-26 20:24:53.894,neutral,frown,0.95,clench,0.8
1722050693.9252,2024-07-26 20:24:53.925,neutral,frown,0.95,clench,0.8
1722050693.9565,2024-07-26 20:24:53.956,neutral,frown,0.95,clench,0.8
1722050693.9877,2024-07-26 20:24:53.987,neutral,frown,0.95,clench,0.8
1722050694.019,2024-07-26 20:24:54.019,neutral,frown,0.95,clench,0.8
1722050694.0502,2024-07-26 20:24:54.050,neutral,frown,0.95,clench,0.8
1722050694.0815,2024-07-26 20:24:54.081,neutral,frown,0.95,clench,0.8
1722050694.1127,2024-07-26 20:24:54.112,neutral,frown,0.95,clench,0.8
1722050694.144,2024-07-26 20:24:54.144,neutral,frown,0.95,clench,0.8
1722050694.1752,2024-07-26 20:24:54.175,neutral,frown,0.95,clench,0.8
1722050694.2065,2024-07-26 20:24:54.206,neutral,frown,0.95,clench,0.8
1722050694.2377,2024-07-26 20:24:54.237,neutral,frown,0.95,clench,0.8
1722050694.269,2024-07-26 20:24:54.269,neutral,frown,0.95,clench,0.8
1722050694.3002,2024-07-26 20:24:54.300,neutral,frown,0.95,clench,0.8
1722050694.3315,2024-07-26 20:24:54.331,neutral,frown,0.95,clench,0.8
1722050694.3627,2024-07-26 20:24:54.362,neutral,frown,0.95,clench,0.8
1722050694.394,2024-07-26 20:24:54.394,neutral,frown,0.95,clench,0.8
1722050694.4252,2024-07-26 20:24:54.425,neutral,frown,0.95,clench,0.8
1722050694.4565,2024-07-26 20:24:54.456,neutral,frown,0.95,clench,0.8
1722050694.4877,2024-07-26 20:24:54.487,neutral,frown,0.95,clench,0.8
1722050694.519,2024-07-26 20:24:54.519,neutral,frown,0.95,clench,0.8
1722050694.5502,2024-07-26 20:24:54.550,neutral,frown,0.95,clench,0.8
1722050694.5815,2024-07-26 20:24:54.581,neutral,frown,0.95,clench,0.8
1722050694.6127,2024-07-26 20:24:54.612,neutral,frown,0.95,clench,0.8
1722050694.644,2024-07-26 20:24:54.644,neutral,frown,0.95,clench,0.8
1722050694.6752,2024-07-26 20:24:54.675,neutral,frown,0.95,clench,0.8
1722050694.7065,2024-07-26 20:24:54.706,neutral,frown,0.95,clench,0.8
1722050694.7377,2024-07-26 20:24:54.737,neutral,frown,0.95,clench,0.8
1722050694.769,2024-07-26 20:24:54.769,neutral,frown,0.95,clench,0.8
1722050694.8002,2024-07-26 20:24:54.800,neutral,frown,0.95,clench,0.8
1722050694.8315,2024-07-26 20:24:54.831,neutral,frown,0.95,clench,0.8
1722050694.8627,2024-07-26 20:24:54.862,neutral,frown,0.95,clench,0.8
1722050694.894,2024-07-26 20:24:54.894,neutral,frown,0.95,clench,0.8
1722050694.9252,2024-07-26 20:24:54.925,neutral,frown,0.95,clench,0.8
1722050694.9565,2024-07-26 20:24:54.956,neutral,frown,0.95,clench,0.8
1722050694.9877,2024-07-26 20:24:54.987,neutral,frown,0.95,clench,0.8
1722050695.019,2024-07-26 20:24:55.019,neutral,frown,0.95,clench,0.8
1722050695.0502,2024-07-26 20:24:55.050,neutral,frown,0.95,clench,0.8
1722050695.0815,2024-07-26 20:24:55.081,neutral,frown,0.95,clench,0.8
1722050695.1127,2024-07-26 20:24:55.112,neutral,frown,0.95,clench,0.8
1722050695.144,2024-07-26 20:24:55.144,neutral,frown,0.95,clench,0.8
1722050695.1752,2024-07-26 20:24:55.175,neutral,frown,0.95,clench,0.8
1722050695.2065,2024-07-26 20:24:55.206,neutral,frown,0.95,clench,0.8
1722050695.2377,2024-07-26 20:24:55.237,neutral,frown,0.95,clench,0.8
1722050695.269,2024-07-26 20:24:55.269,neutral,frown,0.95,clench,0.8
1722050695.3002,2024-07-26 20:24:55.300,neutral,frown,0.95,clench,0.8
1722050695.3315,2024-07-26 20:24:55.331,neutral,frown,0.95,clench,0.8
1722050695.3627,2024-07-26 20:24:55.362,neutral,frown,0.95,clench,0.8
1722050695.394,2024-07-26 20:24:55.394,neutral,frown,0.95,clench,0.8
1722050695.4252,2024-07-26 20:24:55.425,neutral,frown,0.95,clench,0.8
1722050695.4565,2024-07-26 20:24:55.456,neutral,frown,0.95,clench,0.8
1722050695.4877,2024-07-26 20:24:55.487,neutral,frown,0.95,clench,0.8
1722050695.519,2024-07-26 20:24:55.519,neutral,frown,0.95,clench,0.8
1722050695.5502,2024-07-26 20:24:55.550,neutral,frown,0.95,clench,0.8
1722050695.5815,2024-07-26 20:24:55.581,neutral,frown,0.95,clench,0.8
1722050695.6127,2024-07-26 20:24:55.612,neutral,frown,0.95,clench,0.8
1722050695.644,2024-07-26 20:24:55.644,neutral,frown,0.95,clench,0.8
1722050695.6752,2024-07-26 20:24:55.675,neutral,frown,0.95,clench,0.8
1722050695.7065,2024-07-26 20:24:55.706,neutral,frown,0.95,clench,0.8
1722050695.7377,2024-07-26 20:24:55.737,neutral,frown,0.95,clench,0.8
1722050695.769,2024-07-26 20:24:55.769,neutral,frown,0.95,clench,0.8
1722050695.8002,2024-07-26 20:24:55.800,neutral,frown,0.95,clench,0.8
1722050695.8315,2024-07-26 20:24:55.831,neutral,frown,0.95,clench,0.8
1722050695.8627,2024-07-26 20:24:55.862,neutral,frown,0.95,clench,0.8
1722050695.894,2024-07-26 20:24:55.894,neutral,frown,0.95,clench,0.8
1722050695.9252,2024-07-26 20:24:55.925,neutral,frown,0.95,clench,0.8
1722050695.9565,2024-07-26 20:24:55.956,neutral,frown,0.95,clench,0.8
1722050695.9877,2024-07-26 20:24:55.987,neutral,frown,0.95,clench,0.8
1722050696.019,2024-07-26 20:24:56.019,neutral,frown,0.95,clench,0.8
1722050696.0502,2024-07-26 20:24:56.050,neutral,frown,0.95,clench,0.8
1722050696.0815,2024-07-26 20:24:56.081,neutral,frown,0.95,clench,0.8
1722050696.1127,2024-07-26 20:24:56.112,neutral,frown,0.95,clench,0.8
1722050696.144,2024-07-26 20:24:56.144,neutral,frown,0.95,clench,0.8
1722050696.1752,2024-07-26 20:24:56.175,neutral,frown,0.95,clench,0.8
1722050696.2065,2024-07-26 20:24:56.206,neutral,frown,0.95,clench,0.8
1722050696.2377,2024-07-26 20:24:56.237,neutral,frown,0.95,clench,0.8
1722050696.269,2024-07-26 20:24:56.269,neutral,frown,0.95,clench,0.8
1722050696.3002,2024-07-26 20:24:56.300,neutral,frown,0.95,clench,0.8
1722050696.3315,2024-07-26 20:24:56.331,neutral,frown,0.95,clench,0.8
1722050696.3627,2024-07-26 20:24:56.362,neutral,frown,0.95,clench,0.8
1722050696.394,2024-07-26 20:24:56.394,neutral,frown,0.95,clench,0.8
1722050696.4252,2024-07-26 20:24:56.425,neutral,frown,0.95,clench,0.8
1722050696.4565,2024-07-26 20:24:56.456,neutral,frown,0.95,clench,0.8
1722050696.4877,2024-07-26 20:24:56.487,neutral,frown,0.95,clench,0.8
1722050696.519,2024-07-26 20:24:56.519,neutral,frown,0.95,clench,0.8
1722050696.5502,2024-07-26 20:24:56.550,neutral,frown,0.95,clench,0.8
1722050696.5815,2024-07-26 20:24:56.581,neutral,frown,0.95,clench,0.8
1722050696.6127,2024-07-26 20:24:56.612,neutral,frown,0.95,clench,0.8
1722050696.644,2024-07-26 20:24:56.644,neutral,frown,0.95,clench,0.8
1722050696.6752,2024-07-26 20:24:56.675,neutral,frown,0.95,clench,0.8
1722050696.7065,2024-07-26 20:24:56.706,neutral,frown,0.95,clench,0.8
1722050696.7377,2024-07-26 20:24:56.737,neutral,frown,0.95,clench,0.8
1722050696.769,2024-07-26 20:24:56.769,neutral,frown,0.95,clench,0.8
1722050696.8002,2024-07-26 20:24:56.800,neutral,frown,0.95,clench,0.8
1722050696.8315,2024-07-26 20:24:56.831,neutral,frown,0.95,clench,0.8
1722050696.8627,2024-07-26 20:24:56.862,neutral,frown,0.95,clench,0.8
1722050696.894,2024-07-26 20:24:56.894,neutral,frown,0.95,clench,0.8
1722050696.9252,2024-07-26 20:24:56.925,neutral,frown,0.95,clench,0.8
1722050696.9565,2024-07-26 20:24:56.956,neutral,frown,0.95,clench,0.8
1722050696.9877,2024-07-26 20:24:56.987,neutral,frown,0.95,clench,0.8
1722050697.019,2024-07-26 20:24:57.019,neutral,frown,0.95,clench,0.8
1722050697.0502,2024-07-26 20:24:57.050,neutral,frown,0.95,clench,0.8
1722050697.0815,2024-07-26 20:24:57.081,neutral,frown,0.95,clench,0.8
1722050697.1127,2024-07-26 20:24:57.112,neutral,frown,0.95,clench,0.8
1722050697.144,2024-07-26 20:24:57.144,neutral,frown,0.95,clench,0.8
1722050697.1752,2024-07-26 20:24:57.175,neutral,frown,0.95,clench,0.8
1722050697.2065,2024-07-26 20:24:57.206,neutral,frown,0.95,clench,0.8
1722050697.2377,2024-07-26 20:24:57.237,neutral,frown,0.95,clench,0.8
1722050697.269,2024-07-26 20:24:57.269,neutral,frown,0.95,clench,0.8
1722050697.3002,2024-07-26 20:24:57.300,neutral,frown,0.95,clench,0.8
1722050697.3315,2024-07-26 20:24:57.331,neutral,frown,0.95,clench,0.8
1722050697.3627,2024-07-26 20:24:57.362,neutral,frown,0.95,clench,0.8
1722050697.394,2024-07-26 20:24:57.394,neutral,frown,0.95,clench,0.8
1722050697.4252,2024-07-26 20:24:57.425,neutral,frown,0.95,clench,0.8
1722050697.4565,2024-07-26 20:24:57.456,neutral,frown,0.95,clench,0.8
1722050697.4877,2024-07-26 20:24:57.487,neutral,frown,0.95,clench,0.8
1722050697.519,2024-07-26 20:24:57.519,neutral,frown,0.95,clench,0.8
1722050697.5502,2024-07-26 20:24:57.550,neutral,frown,0.95,clench,0.8
1722050697.5815,2024-07-26 20:24:57.581,neutral,frown,0.95,clench,0.8
1722050697.6127,2024-07-26 20:24:57.612,neutral,frown,0.95,clench,0.8
1722050697.644,2024-07-26 20:24:57.644,neutral,frown,0.95,clench,0.8
1722050697.6752,2024-07-26 20:24:57.675,neutral,frown,0.95,clench,0.8
1722050697.7065,2024-07-26 20:24:57.706,neutral,frown,0.95,clench,0.8
1722050697.7377,2024-07-26 20:24:57.737,neutral,frown,0.95,clench,0.8
1722050697.769,2024-07-26 20:24:57.769,neutral,frown,0.95,clench,0.8
1722050697.8002,2024-07-26 20:24:57.800,neutral,frown,0.95,clench,0.8
1722050697.8315,2024-07-26 20:24:57.831,neutral,frown,0.95,clench,0.8
1722050697.8627,2024-07-26 20:24:57.862,neutral,frown,0.95,clench,0.8
1722050697.894,2024-07-26 20:24:57.894,neutral,frown,0.95,clench,0.8
1722050697.9252,2024-07-26 20:24:57.925,neutral,frown,0.95,clench,0.8
1722050697.9565,2024-07-26 20:24:57.956,neutral,frown,0.95,clench,0.8
1722050697.9877,2024-07-26 20:24:57.987,neutral,frown,0.95,clench,0.8
1722050698.019,2024-07-26 20:24:58.019,neutral,frown,0.95,clench,0.8
1722050698.0502,2024-07-26 20:24:58.050,neutral,frown,0.95,clench,0.8
1722050698.0815,2024-07-26 20:24:58.081,neutral,frown,0.95,clench,0.8
1722050698.1127,2024-07-26 20:24:58.112,neutral,frown,0.95,clench,0.8
1722050698.144,2024-07-26 20:24:58.144,neutral,frown,0.95,clench,0.8
1722050698.1752,2024-07-26 20:24:58.175,neutral,frown,0.95,clench,0.8
1722050698.2065,2024-07-26 20:24:58.206,neutral,frown,0.95,clench,0.8
1722050698.2377,2024-07-26 20:24:58.237,neutral,frown,0.95,clench,0.8
1722050698.269,2024-07-26 20:24:58.269,neutral,frown,0.95,clench,0.8
1722050698.3002,2024-07-26 20:24:58.300,neutral,frown,0.95,clench,0.8
1722050698.3315,2024-07-26 20:24:58.331,neutral,frown,0.95,clench,0.8
1722050698.3627,2024-07-26 20:24:58.362,neutral,frown,0.95,clench,0.8
1722050698.394,2024-07-26 20:24:58.394,neutral,frown,0.95,clench,0.8
1722050698.4252,2024-07-26 20:24:58.425,neutral,frown,0.95,clench,0.8
1722050698.4565,2024-07-26 20:24:58.456,neutral,frown,0.95,clench,0.8
1722050698.4877,2024-07-26 20:24:58.487,neutral,frown,0.95,clench,0.8
1722050698.519,2024-07-26 20:24:58.519,neutral,frown,0.95,clench,0.8
1722050698.5502,2024-07-26 20:24:58.550,neutral,frown,0.95,clench,0.8
1722050698.5815,2024-07-26 20:24:58.581,neutral,frown,0.95,clench,0.8
1722050698.6127,2024-07-26 20:24:58.612,neutral,frown,0.95,clench,0.8
1722050698.644,2024-07-26 20:24:58.644,neutral,frown,0.95,clench,0.8
1722050698.6752,2024-07-26 20:24:58.675,neutral,frown,0.95,clench,0.8
1722050698.7065,2024-07-26 20:24:58.706,neutral,frown,0.95,clench,0.8
1722050698.7377,2024-07-26 20:24:58.737,neutral,frown,0.95,clench,0.8
1722050698.769,2024-07-26 20:24:58.769,neutral,frown,0.95,clench,0.8
1722050698.8002,2024-07-26 20:24:58.800,neutral,frown,0.95,clench,0.8
1722050698.8315,2024-07-26 20:24:58.831,neutral,frown,0.95,clench,0.8
1722050698.8627,2024-07-26 20:24:58.862,neutral,frown,0.95,clench,0.8
1722050698.894,2024-07-26 20:24:58.894,neutral,frown,0.95,clench,0.8
1722050698.9252,2024-07-26 20:24:58.925,neutral,frown,0.95,clench,0.8
1722050698.9565,2024-07-26 20:24:58.956,neutral,frown,0.95,clench,0.8
1722050698.9877,2024-07-26 20:24:58.987,neutral,frown,0.95,clench,0.8
1722050699.019,2024-07-26 20:24:59.019,neutral,frown,0.95,clench,0.8
1722050699.0502,2024-07-26 20:24:59.050,neutral,frown,0.95,clench,0.8
1722050699.0815,2024-07-26 20:24:59.081,neutral,frown,0.95,clench,0.8
1722050699.1127,2024-07-26 20:24:59.112,neutral,frown,0.95,clench,0.8
1722050699.144,2024-07-26 20:24:59.144,neutral,frown,0.95,clench,0.8
1722050699.1752,2024-07-26 20:24:59.175,neutral,frown,0.95,clench,0.8
1722050699.2065,2024-07-26 20:24:59.206,neutral,frown,0.95,clench,0.8
1722050699.2377,2024-07-26 20:24:59.237,neutral,frown,0.95,clench,0.8
