time,timestamp,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace
1722050962.1752,2024-07-26 20:29:22.175,neutral,frown,0.95,clench,0.8
1722050962.2065,2024-07-26 20:29:22.206,neutral,frown,0.95,clench,0.8
1722050962.2377,2024-07-26 20:29:22.237,neutral,frown,0.95,clench,0.8
1722050962.269,2024-07-26 20:29:22.269,neutral,frown,0.95,clench,0.8
1722050962.3002,2024-07-26 20:29:22.300,neutral,frown,0.95,clench,0.8
1722050962.3315,2024-07-26 20:29:22.331,neutral,frown,0.95,clench,0.8
1722050962.3627,2024-07-26 20:29:22.362,neutral,frown,0.95,clench,0.8
1722050962.394,2024-07-26 20:29:22.394,neutral,frown,0.95,clench,0.8
1722050962.4252,2024-07-26 20:29:22.425,neutral,frown,0.95,clench,0.8
1722050962.4565,2024-07-26 20:29:22.456,neutral,frown,0.95,clench,0.8
1722050962.4877,2024-07-26 20:29:22.487,neutral,frown,0.95,clench,0.8
1722050962.519,2024-07-26 20:29:22.519,neutral,frown,0.95,clench,0.8
1722050962.5502,2024-07-26 20:29:22.550,neutral,frown,0.95,clench,0.8
1722050962.5815,2024-07-26 20:29:22.581,neutral,frown,0.95,clench,0.8
1722050962.6127,2024-07-26 20:29:22.612,neutral,frown,0.95,clench,0.8
1722050962.644,2024-07-26 20:29:22.644,neutral,frown,0.95,clench,0.8
1722050962.6752,2024-07-26 20:29:22.675,neutral,frown,0.95,clench,0.8
1722050962.7065,2024-07-26 20:29:22.706,neutral,frown,0.95,clench,0.8
1722050962.7377,2024-07-26 20:29:22.737,neutral,frown,0.95,clench,0.8
1722050962.769,2024-07-26 20:29:22.769,neutral,frown,0.95,clench,0.8
1722050962.8002,2024-07-26 20:29:22.800,neutral,frown,0.95,clench,0.8
1722050962.8315,2024-07-26 20:29:22.831,neutral,frown,0.95,clench,0.8
1722050962.8627,2024-07-26 20:29:22.862,neutral,frown,0.95,clench,0.8
1722050962.894,2024-07-26 20:29:22.894,neutral,frown,0.95,clench,0.8
1722050962.9252,2024-07-26 20:29:22.925,neutral,frown,0.95,clench,0.8
1722050962.9565,2024-07-26 20:29:22.956,neutral,frown,0.95,clench,0.8
1722050962.9877,2024-07-26 20:29:22.987,neutral,frown,0.95,clench,0.8
1722050963.019,2024-07-26 20:29:23.019,neutral,frown,0.95,clench,0.8
1722050963.0502,2024-07-26 20:29:23.050,neutral,frown,0.95,clench,0.8
1722050963.0815,2024-07-26 20:29:23.081,neutral,frown,0.95,clench,0.8
1722050963.1127,2024-07-26 20:29:23.112,neutral,frown,0.95,clench,0.8
1722050963.144,2024-07-26 20:29:23.144,neutral,frown,0.95,clench,0.8
1722050963.1752,2024-07-26 20:29:23.175,neutral,frown,0.95,clench,0.8
1722050963.2065,2024-07-26 20:29:23.206,neutral,frown,0.95,clench,0.8
1722050963.2377,2024-07-26 20:29:23.237,neutral,frown,0.95,clench,0.8
1722050963.269,2024-07-26 20:29:23.269,neutral,frown,0.95,clench,0.8
1722050963.3002,2024-07-26 20:29:23.300,neutral,frown,0.95,clench,0.8
1722050963.3315,2024-07-26 20:29:23.331,neutral,frown,0.95,clench,0.8
1722050963.3627,2024-07-26 20:29:23.362,neutral,frown,0.95,clench,0.8
1722050963.394,2024-07-26 20:29:23.394,neutral,frown,0.95,clench,0.8
1722050963.4252,2024-07-26 20:29:23.425,neutral,frown,0.95,clench,0.8
1722050963.4565,2024-07-26 20:29:23.456,neutral,frown,0.95,clench,0.8
1722050963.4877,2024-07-26 20:29:23.487,neutral,frown,0.95,clench,0.8
1722050963.519,2024-07-26 20:29:23.519,neutral,frown,0.95,clench,0.8
1722050963.5502,2024-07-26 20:29:23.550,neutral,frown,0.95,clench,0.8
1722050963.5815,2024-07-26 20:29:23.581,neutral,frown,0.95,clench,0.8
1722050963.6127,2024-07-26 20:29:23.612,neutral,frown,0.95,clench,0.8
1722050963.644,2024-07-26 20:29:23.644,neutral,frown,0.95,clench,0.8
1722050963.6752,2024-07-26 20:29:23.675,neutral,frown,0.95,clench,0.8
1722050963.7065,2024-07-26 20:29:23.706,neutral,frown,0.95,clench,0.8
1722050963.7377,2024-07-26 20:29:23.737,neutral,frown,0.95,clench,0.8
1722050963.769,2024-07-26 20:29:23.769,neutral,frown,0.95,clench,0.8
1722050963.8002,2024-07-26 20:29:23.800,neutral,frown,0.95,clench,0.8
1722050963.8315,2024-07-26 20:29:23.831,neutral,frown,0.95,clench,0.8
1722050963.8627,2024-07-26 20:29:23.862,neutral,frown,0.95,clench,0.8
1722050963.894,2024-07-26 20:29:23.894,neutral,frown,0.95,clench,0.8
1722050963.9252,2024-07-26 20:29:23.925,neutral,frown,0.95,clench,0.8
1722050963.9565,2024-07-26 20:29:23.956,neutral,frown,0.95,clench,0.8
1722050963.9877,2024-07-26 20:29:23.987,neutral,frown,0.95,clench,0.8
1722050964.019,2024-07-26 20:29:24.019,neutral,frown,0.95,clench,0.8
1722050964.0502,2024-07-26 20:29:24.050,neutral,frown,0.95,clench,0.8
1722050964.0815,2024-07-26 20:29:24.081,neutral,frown,0.95,clench,0.8
1722050964.1127,2024-07-26 20:29:24.112,neutral,frown,0.95,clench,0.8
1722050964.144,2024-07-26 20:29:24.144,neutral,frown,0.95,clench,0.8
1722050964.1752,2024-07-26 20:29:24.175,neutral,frown,0.95,clench,0.8
1722050964.2065,2024-07-26 20:29:24.206,neutral,frown,0.95,clench,0.8
1722050964.2377,2024-07-26 20:29:24.237,neutral,frown,0.95,clench,0.8
1722050964.269,2024-07-26 20:29:24.269,neutral,frown,0.95,clench,0.8
1722050964.3002,2024-07-26 20:29:24.300,neutral,frown,0.95,clench,0.8
1722050964.3315,2024-07-26 20:29:24.331,neutral,frown,0.95,clench,0.8
1722050964.3627,2024-07-26 20:29:24.362,neutral,frown,0.95,clench,0.8
1722050964.394,2024-07-26 20:29:24.394,neutral,frown,0.95,clench,0.8
1722050964.4252,2024-07-26 20:29:24.425,neutral,frown,0.95,clench,0.8
1722050964.4565,2024-07-26 20:29:24.456,neutral,frown,0.95,clench,0.8
1722050964.4877,2024-07-26 20:29:24.487,neutral,frown,0.95,clench,0.8
1722050964.519,2024-07-26 20:29:24.519,neutral,frown,0.95,clench,0.8
1722050964.5502,2024-07-26 20:29:24.550,neutral,frown,0.95,clench,0.8
1722050964.5815,2024-07-26 20:29:24.581,neutral,frown,0.95,clench,0.8
1722050964.6127,2024-07-26 20:29:24.612,neutral,frown,0.95,clench,0.8
1722050964.644,2024-07-26 20:29:24.644,neutral,frown,0.95,clench,0.8
1722050964.6752,2024-07-26 20:29:24.675,neutral,frown,0.95,clench,0.8
1722050964.7065,2024-07-26 20:29:24.706,neutral,frown,0.95,clench,0.8
1722050964.7377,2024-07-26 20:29:24.737,neutral,frown,0.95,clench,0.8
1722050964.769,2024-07-26 20:29:24.769,neutral,frown,0.95,clench,0.8
1722050964.8002,2024-07-26 20:29:24.800,neutral,frown,0.95,clench,0.8
1722050964.8315,2024-07-26 20:29:24.831,neutral,frown,0.95,clench,0.8
1722050964.8627,2024-07-26 20:29:24.862,neutral,frown,0.95,clench,0.8
1722050964.894,2024-07-26 20:29:24.894,neutral,frown,0.95,clench,0.8
1722050964.9252,2024-07-26 20:29:24.925,neutral,frown,0.95,clench,0.8
1722050964.9565,2024-07-26 20:29:24.956,neutral,frown,0.95,clench,0.8
1722050964.9877,2024-07-26 20:29:24.987,neutral,frown,0.95,clench,0.8
1722050965.019,2024-07-26 20:29:25.019,neutral,frown,0.95,clench,0.8
1722050965.0502,2024-07-26 20:29:25.050,neutral,frown,0.95,clench,0.8
1722050965.0815,2024-07-26 20:29:25.081,neutral,frown,0.95,clench,0.8
1722050965.1127,2024-07-26 20:29:25.112,neutral,frown,0.95,clench,0.8
1722050965.144,2024-07-26 20:29:25.144,neutral,frown,0.95,clench,0.8
1722050965.1752,2024-07-26 20:29:25.175,neutral,frown,0.95,clench,0.8
1722050965.2065,2024-07-26 20:29:25.206,neutral,frown,0.95,clench,0.8
1722050965.2377,2024-07-26 20:29:25.237,neutral,frown,0.95,clench,0.8
1722050965.269,2024-07-26 20:29:25.269,neutral,frown,0.95,clench,0.8
1722050965.3002,2024-07-26 20:29:25.300,neutral,frown,0.95,clench,0.8
1722050965.3315,2024-07-26 20:29:25.331,neutral,frown,0.95,clench,0.8
1722050965.3627,2024-07-26 20:29:25.362,neutral,frown,0.95,clench,0.8
1722050965.394,2024-07-26 20:29:25.394,neutral,frown,0.95,clench,0.8
1722050965.4252,2024-07-26 20:29:25.425,neutral,frown,0.95,clench,0.8
1722050965.4565,2024-07-26 20:29:25.456,neutral,frown,0.95,clench,0.8
1722050965.4877,2024-07-26 20:29:25.487,neutral,frown,0.95,clench,0.8
1722050965.519,2024-07-26 20:29:25.519,neutral,frown,0.95,clench,0.8
1722050965.5502,2024-07-26 20:29:25.550,neutral,frown,0.95,clench,0.8
1722050965.5815,2024-07-26 20:29:25.581,neutral,frown,0.95,clench,0.8
1722050965.6127,2024-07-26 20:29:25.612,neutral,frown,0.95,clench,0.8
1722050965.644,2024-07-26 20:29:25.644,neutral,frown,0.95,clench,0.8
1722050965.6752,2024-07-26 20:29:25.675,neutral,frown,0.95,clench,0.8
1722050965.7065,2024-07-26 20:29:25.706,neutral,frown,0.95,clench,0.8
1722050965.7377,2024-07-26 20:29:25.737,neutral,frown,0.95,clench,0.8
1722050965.769,2024-07-26 20:29:25.769,neutral,frown,0.95,clench,0.8
1722050965.8002,2024-07-26 20:29:25.800,neutral,frown,0.95,clench,0.8
1722050965.8315,2024-07-26 20:29:25.831,neutral,frown,0.95,clench,0.8
1722050965.8627,2024-07-26 20:29:25.862,neutral,frown,0.95,clench,0.8
1722050965.894,2024-07-26 20:29:25.894,neutral,frown,0.95,clench,0.8
1722050965.9252,2024-07-26 20:29:25.925,neutral,frown,0.95,clench,0.8
1722050965.9565,2024-07-26 20:29:25.956,neutral,frown,0.95,clench,0.8
1722050965.9877,2024-07-26 20:29:25.987,neutral,frown,0.95,clench,0.8
1722050966.019,2024-07-26 20:29:26.019,neutral,frown,0.95,clench,0.8
1722050966.0502,2024-07-26 20:29:26.050,neutral,frown,0.95,clench,0.8
1722050966.0815,2024-07-26 20:29:26.081,neutral,frown,0.95,clench,0.8
1722050966.1127,2024-07-26 20:29:26.112,neutral,frown,0.95,clench,0.8
1722050966.144,2024-07-26 20:29:26.144,neutral,frown,0.95,clench,0.8
1722050966.1752,2024-07-26 20:29:26.175,neutral,frown,0.95,clench,0.8
1722050966.2065,2024-07-26 20:29:26.206,neutral,frown,0.95,clench,0.8
1722050966.2377,2024-07-26 20:29:26.237,neutral,frown,0.95,clench,0.8
1722050966.269,2024-07-26 20:29:26.269,neutral,frown,0.95,clench,0.8
1722050966.3002,2024-07-26 20:29:26.300,neutral,frown,0.95,clench,0.8
1722050966.3315,2024-07-26 20:29:26.331,neutral,frown,0.95,clench,0.8
1722050966.3627,2024-07-26 20:29:26.362,neutral,frown,0.95,clench,0.8
1722050966.394,2024-07-26 20:29:26.394,neutral,frown,0.95,clench,0.8
1722050966.4252,2024-07-26 20:29:26.425,neutral,frown,0.95,clench,0.8
1722050966.4565,2024-07-26 20:29:26.456,neutral,frown,0.95,clench,0.8
1722050966.4877,2024-07-26 20:29:26.487,neutral,frown,0.95,clench,0.8
1722050966.519,2024-07-26 20:29:26.519,neutral,frown,0.95,clench,0.8
1722050966.5502,2024-07-26 20:29:26.550,neutral,frown,0.95,clench,0.8
1722050966.5815,2024-07-26 20:29:26.581,neutral,frown,0.95,clench,0.8
1722050966.6127,2024-07-26 20:29:26.612,neutral,frown,0.95,clench,0.8
1722050966.644,2024-07-26 20:29:26.644,neutral,frown,0.95,clench,0.8
1722050966.6752,2024-07-26 20:29:26.675,neutral,frown,0.95,clench,0.8
1722050966.7065,2024-07-26 20:29:26.706,neutral,frown,0.95,clench,0.8
1722050966.7377,2024-07-26 20:29:26.737,neutral,frown,0.95,clench,0.8
1722050966.769,2024-07-26 20:29:26.769,neutral,frown,0.95,clench,0.8
1722050966.8002,2024-07-26 20:29:26.800,neutral,frown,0.95,clench,0.8
1722050966.8315,2024-07-26 20:29:26.831,neutral,frown,0.95,clench,0.8
1722050966.8627,2024-07-26 20:29:26.862,neutral,frown,0.95,clench,0.8
1722050966.894,2024-07-26 20:29:26.894,neutral,frown,0.95,clench,0.8
1722050966.9252,2024-07-26 20:29:26.925,neutral,frown,0.95,clench,0.8
1722050966.9565,2024-07-26 20:29:26.956,neutral,frown,0.95,clench,0.8
1722050966.9877,2024-07-26 20:29:26.987,neutral,frown,0.95,clench,0.8
1722050967.019,2024-07-26 20:29:27.019,neutral,frown,0.95,clench,0.8
1722050967.0502,2024-07-26 20:29:27.050,neutral,frown,0.95,clench,0.8
1722050967.0815,2024-07-26 20:29:27.081,neutral,frown,0.95,clench,0.8
1722050967.1127,2024-07-26 20:29:27.112,neutral,frown,0.95,clench,0.8
1722050967.144,2024-07-26 20:29:27.144,neutral,frown,0.95,clench,0.8
1722050967.1752,2024-07-26 20:29:27.175,neutral,frown,0.95,clench,0.8
1722050967.2065,2024-07-26 20:29:27.206,neutral,frown,0.95,clench,0.8
1722050967.2377,2024-07-26 20:29:27.237,neutral,frown,0.95,clench,0.8
1722050967.269,2024-07-26 20:29:27.269,neutral,frown,0.95,clench,0.8
1722050967.3002,2024-07-26 20:29:27.300,neutral,frown,0.95,clench,0.8
1722050967.3315,2024-07-26 20:29:27.331,neutral,frown,0.95,clench,0.8
1722050967.3627,2024-07-26 20:29:27.362,neutral,frown,0.95,clench,0.8
1722050967.394,2024-07-26 20:29:27.394,neutral,frown,0.95,clench,0.8
1722050967.4252,2024-07-26 20:29:27.425,neutral,frown,0.95,clench,0.8
1722050967.4565,2024-07-26 20:29:27.456,neutral,frown,0.95,clench,0.8
1722050967.4877,2024-07-26 20:29:27.487,neutral,frown,0.95,clench,0.8
1722050967.519,2024-07-26 20:29:27.519,neutral,frown,0.95,clench,0.8
1722050967.5502,2024-07-26 20:29:27.550,neutral,frown,0.95,clench,0.8
1722050967.5815,2024-07-26 20:29:27.581,neutral,frown,0.95,clench,0.8
1722050967.6127,2024-07-26 20:29:27.612,neutral,frown,0.95,clench,0.8
1722050967.644,2024-07-26 20:29:27.644,neutral,frown,0.95,clench,0.8
1722050967.6752,2024-07-26 20:29:27.675,neutral,frown,0.95,clench,0.8
1722050967.7065,2024-07-26 20:29:27.706,neutral,frown,0.95,clench,0.8
1722050967.7377,2024-07-26 20:29:27.737,neutral,frown,0.95,clench,0.8
1722050967.769,2024-07-26 20:29:27.769,neutral,frown,0.95,clench,0.8
1722050967.8002,2024-07-26 20:29:27.800,neutral,frown,0.95,clench,0.8
1722050967.8315,2024-07-26 20:29:27.831,neutral,frown,0.95,clench,0.8
1722050967.8627,2024-07-26 20:29:27.862,neutral,frown,0.95,clench,0.8
1722050967.894,2024-07-26 20:29:27.894,neutral,frown,0.95,clench,0.8
1722050967.9252,2024-07-26 20:29:27.925,neutral,frown,0.95,clench,0.8
1722050967.9565,2024-07-26 20:29:27.956,neutral,frown,0.95,clench,0.8
1722050967.9877,2024-07-26 20:29:27.987,neutral,frown,0.95,clench,0.8
1722050968.019,2024-07-26 20:29:28.019,neutral,frown,0.95,clench,0.8
1722050968.0502,2024-07-26 20:29:28.050,neutral,frown,0.95,clench,0.8
1722050968.0815,2024-07-26 20:29:28.081,neutral,frown,0.95,clench,0.8
1722050968.1127,2024-07-26 20:29:28.112,neutral,frown,0.95,clench,0.8
1722050968.144,2024-07-26 20:29:28.144,neutral,frown,0.95,clench,0.8
1722050968.1752,2024-07-26 20:29:28.175,neutral,frown,0.95,clench,0.8
1722050968.2065,2024-07-26 20:29:28.206,neutral,frown,0.95,clench,0.8
1722050968.2377,2024-07-26 20:29:28.237,neutral,frown,0.95,clench,0.8
1722050968.269,2024-07-26 20:29:28.269,neutral,frown,0.95,clench,0.8
1722050968.3002,2024-07-26 20:29:28.300,neutral,frown,0.95,clench,0.8
1722050968.3315,2024-07-26 20:29:28.331,neutral,frown,0.95,clench,0.8
1722050968.3627,2024-07-26 20:29:28.362,neutral,frown,0.95,clench,0.8
1722050968.394,2024-07-26 20:29:28.394,neutral,frown,0.95,clench,0.8
1722050968.4252,2024-07-26 20:29:28.425,neutral,frown,0.95,clench,0.8
1722050968.4565,2024-07-26 20:29:28.456,neutral,frown,0.95,clench,0.8
1722050968.4877,2024-07-26 20:29:28.487,neutral,frown,0.95,clench,0.8
1722050968.519,2024-07-26 20:29:28.519,neutral,frown,0.95,clench,0.8
1722050968.5502,2024-07-26 20:29:28.550,neutral,frown,0.95,clench,0.8
1722050968.5815,2024-07-26 20:29:28.581,neutral,frown,0.95,clench,0.8
1722050968.6127,2024-07-26 20:29:28.612,neutral,frown,0.95,clench,0.8
1722050968.644,2024-07-26 20:29:28.644,neutral,frown,0.95,clench,0.8
1722050968.6752,2024-07-26 20:29:28.675,neutral,frown,0.95,clench,0.8
1722050968.7065,2024-07-26 20:29:28.706,neutral,frown,0.95,clench,0.8
1722050968.7377,2024-07-26 20:29:28.737,neutral,frown,0.95,clench,0.8
1722050968.769,2024-07-26 20:29:28.769,neutral,frown,0.95,clench,0.8
1722050968.8002,2024-07-26 20:29:28.800,neutral,frown,0.95,clench,0.8
1722050968.8315,2024-07-26 20:29:28.831,neutral,frown,0.95,clench,0.8
1722050968.8627,2024-07-26 20:29:28.862,neutral,frown,0.95,clench,0.8
1722050968.894,2024-07-26 20:29:28.894,neutral,frown,0.95,clench,0.8
1722050968.9252,2024-07-26 20:29:28.925,neutral,frown,0.95,clench,0.8
1722050968.9565,2024-07-26 20:29:28.956,neutral,frown,0.95,clench,0.8
1722050968.9877,2024-07-26 20:29:28.987,neutral,frown,0.95,clench,0.8
1722050969.019,2024-07-26 20:29:29.019,neutral,frown,0.95,clench,0.8
1722050969.0502,2024-07-26 20:29:29.050,neutral,frown,0.95,clench,0.8
1722050969.0815,2024-07-26 20:29:29.081,neutral,frown,0.95,clench,0.8
1722050969.1127,2024-07-26 20:29:29.112,neutral,frown,0.95,clench,0.8
1722050969.144,2024-07-26 20:29:29.144,neutral,frown,0.95,clench,0.8
1722050969.1752,2024-07-26 20:29:29.175,neutral,frown,0.95,clench,0.8
1722050969.2065,2024-07-26 20:29:29.206,neutral,frown,0.95,clench,0.8
1722050969.2377,2024-07-26 20:29:29.237,neutral,frown,0.95,clench,0.8
1722050969.269,2024-07-26 20:29:29.269,neutral,frown,0.95,clench,0.8
1722050969.3002,2024-07-26 20:29:29.300,neutral,frown,0.95,clench,0.8
1722050969.3315,2024-07-26 20:29:29.331,neutral,frown,0.95,clench,0.8
