time,timestamp,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace
1722048507.2065,2024-07-26 19:48:27.206,neutral,frown,0.95,clench,0.8
1722048507.2377,2024-07-26 19:48:27.237,neutral,frown,0.95,clench,0.8
1722048507.269,2024-07-26 19:48:27.269,neutral,frown,0.95,clench,0.8
1722048507.3002,2024-07-26 19:48:27.300,neutral,frown,0.95,clench,0.8
1722048507.3315,2024-07-26 19:48:27.331,neutral,frown,0.95,clench,0.8
1722048507.3627,2024-07-26 19:48:27.362,neutral,frown,0.95,clench,0.8
1722048507.394,2024-07-26 19:48:27.394,neutral,frown,0.95,clench,0.8
1722048507.4252,2024-07-26 19:48:27.425,neutral,frown,0.95,clench,0.8
1722048507.4565,2024-07-26 19:48:27.456,neutral,frown,0.95,clench,0.8
1722048507.4877,2024-07-26 19:48:27.487,neutral,frown,0.95,clench,0.8
1722048507.519,2024-07-26 19:48:27.519,neutral,frown,0.95,clench,0.8
1722048507.5502,2024-07-26 19:48:27.550,neutral,frown,0.95,clench,0.8
1722048507.5815,2024-07-26 19:48:27.581,neutral,frown,0.95,clench,0.8
1722048507.6127,2024-07-26 19:48:27.612,neutral,frown,0.95,clench,0.8
1722048507.644,2024-07-26 19:48:27.644,neutral,frown,0.95,clench,0.8
1722048507.6752,2024-07-26 19:48:27.675,neutral,frown,0.95,clench,0.8
1722048507.7065,2024-07-26 19:48:27.706,neutral,frown,0.95,clench,0.8
1722048507.7377,2024-07-26 19:48:27.737,neutral,frown,0.95,clench,0.8
1722048507.769,2024-07-26 19:48:27.769,neutral,frown,0.95,clench,0.8
1722048507.8002,2024-07-26 19:48:27.800,neutral,frown,0.95,clench,0.8
1722048507.8315,2024-07-26 19:48:27.831,neutral,frown,0.95,clench,0.8
1722048507.8627,2024-07-26 19:48:27.862,neutral,frown,0.95,clench,0.8
1722048507.894,2024-07-26 19:48:27.894,neutral,frown,0.95,clench,0.8
1722048507.9252,2024-07-26 19:48:27.925,neutral,frown,0.95,clench,0.8
1722048507.9565,2024-07-26 19:48:27.956,neutral,frown,0.95,clench,0.8
1722048507.9877,2024-07-26 19:48:27.987,neutral,frown,0.95,clench,0.8
1722048508.019,2024-07-26 19:48:28.019,neutral,frown,0.95,clench,0.8
1722048508.0502,2024-07-26 19:48:28.050,neutral,frown,0.95,clench,0.8
1722048508.0815,2024-07-26 19:48:28.081,neutral,frown,0.95,clench,0.8
1722048508.1127,2024-07-26 19:48:28.112,neutral,frown,0.95,clench,0.8
1722048508.144,2024-07-26 19:48:28.144,neutral,frown,0.95,clench,0.8
1722048508.1752,2024-07-26 19:48:28.175,neutral,frown,0.95,clench,0.8
1722048508.2065,2024-07-26 19:48:28.206,neutral,frown,0.95,clench,0.8
1722048508.2377,2024-07-26 19:48:28.237,neutral,frown,0.95,clench,0.8
1722048508.269,2024-07-26 19:48:28.269,neutral,frown,0.95,clench,0.8
1722048508.3002,2024-07-26 19:48:28.300,neutral,frown,0.95,clench,0.8
1722048508.3315,2024-07-26 19:48:28.331,neutral,frown,0.95,clench,0.8
1722048508.3627,2024-07-26 19:48:28.362,neutral,frown,0.95,clench,0.8
1722048508.394,2024-07-26 19:48:28.394,neutral,frown,0.95,clench,0.8
1722048508.4252,2024-07-26 19:48:28.425,neutral,frown,0.95,clench,0.8
1722048508.4565,2024-07-26 19:48:28.456,neutral,frown,0.95,clench,0.8
1722048508.4877,2024-07-26 19:48:28.487,neutral,frown,0.95,clench,0.8
1722048508.519,2024-07-26 19:48:28.519,neutral,frown,0.95,clench,0.8
1722048508.5502,2024-07-26 19:48:28.550,neutral,frown,0.95,clench,0.8
1722048508.5815,2024-07-26 19:48:28.581,neutral,frown,0.95,clench,0.8
1722048508.6127,2024-07-26 19:48:28.612,neutral,frown,0.95,clench,0.8
1722048508.644,2024-07-26 19:48:28.644,neutral,frown,0.95,clench,0.8
1722048508.6752,2024-07-26 19:48:28.675,neutral,frown,0.95,clench,0.8
1722048508.7065,2024-07-26 19:48:28.706,neutral,frown,0.95,clench,0.8
1722048508.7377,2024-07-26 19:48:28.737,neutral,frown,0.95,clench,0.8
1722048508.769,2024-07-26 19:48:28.769,neutral,frown,0.95,clench,0.8
1722048508.8002,2024-07-26 19:48:28.800,neutral,frown,0.95,clench,0.8
1722048508.8315,2024-07-26 19:48:28.831,neutral,frown,0.95,clench,0.8
1722048508.8627,2024-07-26 19:48:28.862,neutral,frown,0.95,clench,0.8
1722048508.894,2024-07-26 19:48:28.894,neutral,frown,0.95,clench,0.8
1722048508.9252,2024-07-26 19:48:28.925,neutral,frown,0.95,clench,0.8
1722048508.9565,2024-07-26 19:48:28.956,neutral,frown,0.95,clench,0.8
1722048508.9877,2024-07-26 19:48:28.987,neutral,frown,0.95,clench,0.8
1722048509.019,2024-07-26 19:48:29.019,neutral,frown,0.95,clench,0.8
1722048509.0502,2024-07-26 19:48:29.050,neutral,frown,0.95,clench,0.8
1722048509.0815,2024-07-26 19:48:29.081,neutral,frown,0.95,clench,0.8
1722048509.1127,2024-07-26 19:48:29.112,neutral,frown,0.95,clench,0.8
1722048509.144,2024-07-26 19:48:29.144,neutral,frown,0.95,clench,0.8
1722048509.1752,2024-07-26 19:48:29.175,neutral,frown,0.95,clench,0.8
1722048509.2065,2024-07-26 19:48:29.206,neutral,frown,0.95,clench,0.8
1722048509.2377,2024-07-26 19:48:29.237,neutral,frown,0.95,clench,0.8
1722048509.269,2024-07-26 19:48:29.269,neutral,frown,0.95,clench,0.8
1722048509.3002,2024-07-26 19:48:29.300,neutral,frown,0.95,clench,0.8
1722048509.3315,2024-07-26 19:48:29.331,neutral,frown,0.95,clench,0.8
1722048509.3627,2024-07-26 19:48:29.362,neutral,frown,0.95,clench,0.8
1722048509.394,2024-07-26 19:48:29.394,neutral,frown,0.95,clench,0.8
1722048509.4252,2024-07-26 19:48:29.425,neutral,frown,0.95,clench,0.8
1722048509.4565,2024-07-26 19:48:29.456,neutral,frown,0.95,clench,0.8
1722048509.4877,2024-07-26 19:48:29.487,neutral,frown,0.95,clench,0.8
1722048509.519,2024-07-26 19:48:29.519,neutral,frown,0.95,clench,0.8
1722048509.5502,2024-07-26 19:48:29.550,neutral,frown,0.95,clench,0.8
1722048509.5815,2024-07-26 19:48:29.581,neutral,frown,0.95,clench,0.8
1722048509.6127,2024-07-26 19:48:29.612,neutral,frown,0.95,clench,0.8
1722048509.644,2024-07-26 19:48:29.644,neutral,frown,0.95,clench,0.8
1722048509.6752,2024-07-26 19:48:29.675,neutral,frown,0.95,clench,0.8
1722048509.7065,2024-07-26 19:48:29.706,neutral,frown,0.95,clench,0.8
1722048509.7377,2024-07-26 19:48:29.737,neutral,frown,0.95,clench,0.8
1722048509.769,2024-07-26 19:48:29.769,neutral,frown,0.95,clench,0.8
1722048509.8002,2024-07-26 19:48:29.800,neutral,frown,0.95,clench,0.8
1722048509.8315,2024-07-26 19:48:29.831,neutral,frown,0.95,clench,0.8
1722048509.8627,2024-07-26 19:48:29.862,neutral,frown,0.95,clench,0.8
1722048509.894,2024-07-26 19:48:29.894,neutral,frown,0.95,clench,0.8
1722048509.9252,2024-07-26 19:48:29.925,neutral,frown,0.95,clench,0.8
1722048509.9565,2024-07-26 19:48:29.956,neutral,frown,0.95,clench,0.8
1722048509.9877,2024-07-26 19:48:29.987,neutral,frown,0.95,clench,0.8
1722048510.019,2024-07-26 19:48:30.019,neutral,frown,0.95,clench,0.8
1722048510.0502,2024-07-26 19:48:30.050,neutral,frown,0.95,clench,0.8
1722048510.0815,2024-07-26 19:48:30.081,neutral,frown,0.95,clench,0.8
1722048510.1127,2024-07-26 19:48:30.112,neutral,frown,0.95,clench,0.8
1722048510.144,2024-07-26 19:48:30.144,neutral,frown,0.95,clench,0.8
1722048510.1752,2024-07-26 19:48:30.175,neutral,frown,0.95,clench,0.8
1722048510.2065,2024-07-26 19:48:30.206,neutral,frown,0.95,clench,0.8
1722048510.2377,2024-07-26 19:48:30.237,neutral,frown,0.95,clench,0.8
1722048510.269,2024-07-26 19:48:30.269,neutral,frown,0.95,clench,0.8
1722048510.3002,2024-07-26 19:48:30.300,neutral,frown,0.95,clench,0.8
1722048510.3315,2024-07-26 19:48:30.331,neutral,frown,0.95,clench,0.8
1722048510.3627,2024-07-26 19:48:30.362,neutral,frown,0.95,clench,0.8
1722048510.394,2024-07-26 19:48:30.394,neutral,frown,0.95,clench,0.8
1722048510.4252,2024-07-26 19:48:30.425,neutral,frown,0.95,clench,0.8
1722048510.4565,2024-07-26 19:48:30.456,neutral,frown,0.95,clench,0.8
1722048510.4877,2024-07-26 19:48:30.487,neutral,frown,0.95,clench,0.8
1722048510.519,2024-07-26 19:48:30.519,neutral,frown,0.95,clench,0.8
1722048510.5502,2024-07-26 19:48:30.550,neutral,frown,0.95,clench,0.8
1722048510.5815,2024-07-26 19:48:30.581,neutral,frown,0.95,clench,0.8
1722048510.6127,2024-07-26 19:48:30.612,neutral,frown,0.95,clench,0.8
1722048510.644,2024-07-26 19:48:30.644,neutral,frown,0.95,clench,0.8
1722048510.6752,2024-07-26 19:48:30.675,neutral,frown,0.95,clench,0.8
1722048510.7065,2024-07-26 19:48:30.706,neutral,frown,0.95,clench,0.8
1722048510.7377,2024-07-26 19:48:30.737,neutral,frown,0.95,clench,0.8
1722048510.769,2024-07-26 19:48:30.769,neutral,frown,0.95,clench,0.8
1722048510.8002,2024-07-26 19:48:30.800,neutral,frown,0.95,clench,0.8
1722048510.8315,2024-07-26 19:48:30.831,neutral,frown,0.95,clench,0.8
1722048510.8627,2024-07-26 19:48:30.862,neutral,frown,0.95,clench,0.8
1722048510.894,2024-07-26 19:48:30.894,neutral,frown,0.95,clench,0.8
1722048510.9252,2024-07-26 19:48:30.925,neutral,frown,0.95,clench,0.8
1722048510.9565,2024-07-26 19:48:30.956,neutral,frown,0.95,clench,0.8
1722048510.9877,2024-07-26 19:48:30.987,neutral,frown,0.95,clench,0.8
1722048511.019,2024-07-26 19:48:31.019,neutral,frown,0.95,clench,0.8
1722048511.0502,2024-07-26 19:48:31.050,neutral,frown,0.95,clench,0.8
1722048511.0815,2024-07-26 19:48:31.081,neutral,frown,0.95,clench,0.8
1722048511.1127,2024-07-26 19:48:31.112,neutral,frown,0.95,clench,0.8
1722048511.144,2024-07-26 19:48:31.144,neutral,frown,0.95,clench,0.8
1722048511.1752,2024-07-26 19:48:31.175,neutral,frown,0.95,clench,0.8
1722048511.2065,2024-07-26 19:48:31.206,neutral,frown,0.95,clench,0.8
1722048511.2377,2024-07-26 19:48:31.237,neutral,frown,0.95,clench,0.8
1722048511.269,2024-07-26 19:48:31.269,neutral,frown,0.95,clench,0.8
1722048511.3002,2024-07-26 19:48:31.300,neutral,frown,0.95,clench,0.8
1722048511.3315,2024-07-26 19:48:31.331,neutral,frown,0.95,clench,0.8
1722048511.3627,2024-07-26 19:48:31.362,neutral,frown,0.95,clench,0.8
1722048511.394,2024-07-26 19:48:31.394,neutral,frown,0.95,clench,0.8
1722048511.4252,2024-07-26 19:48:31.425,neutral,frown,0.95,clench,0.8
1722048511.4565,2024-07-26 19:48:31.456,neutral,frown,0.95,clench,0.8
1722048511.4877,2024-07-26 19:48:31.487,neutral,frown,0.95,clench,0.8
1722048511.519,2024-07-26 19:48:31.519,neutral,frown,0.95,clench,0.8
1722048511.5502,2024-07-26 19:48:31.550,neutral,frown,0.95,clench,0.8
1722048511.5815,2024-07-26 19:48:31.581,neutral,frown,0.95,clench,0.8
1722048511.6127,2024-07-26 19:48:31.612,neutral,frown,0.95,clench,0.8
1722048511.644,2024-07-26 19:48:31.644,neutral,frown,0.95,clench,0.8
1722048511.6752,2024-07-26 19:48:31.675,neutral,frown,0.95,clench,0.8
1722048511.7065,2024-07-26 19:48:31.706,neutral,frown,0.95,clench,0.8
1722048511.7377,2024-07-26 19:48:31.737,neutral,frown,0.95,clench,0.8
1722048511.769,2024-07-26 19:48:31.769,neutral,frown,0.95,clench,0.8
1722048511.8002,2024-07-26 19:48:31.800,neutral,frown,0.95,clench,0.8
1722048511.8315,2024-07-26 19:48:31.831,neutral,frown,0.95,clench,0.8
1722048511.8627,2024-07-26 19:48:31.862,neutral,frown,0.95,clench,0.8
1722048511.894,2024-07-26 19:48:31.894,neutral,frown,0.95,clench,0.8
1722048511.9252,2024-07-26 19:48:31.925,neutral,frown,0.95,clench,0.8
1722048511.9565,2024-07-26 19:48:31.956,neutral,frown,0.95,clench,0.8
1722048511.9877,2024-07-26 19:48:31.987,neutral,frown,0.95,clench,0.8
1722048512.019,2024-07-26 19:48:32.019,neutral,frown,0.95,clench,0.8
1722048512.0502,2024-07-26 19:48:32.050,neutral,frown,0.95,clench,0.8
1722048512.0815,2024-07-26 19:48:32.081,neutral,frown,0.95,clench,0.8
1722048512.1127,2024-07-26 19:48:32.112,neutral,frown,0.95,clench,0.8
1722048512.144,2024-07-26 19:48:32.144,neutral,frown,0.95,clench,0.8
1722048512.1752,2024-07-26 19:48:32.175,neutral,frown,0.95,clench,0.8
1722048512.2065,2024-07-26 19:48:32.206,neutral,frown,0.95,clench,0.8
1722048512.2377,2024-07-26 19:48:32.237,neutral,frown,0.95,clench,0.8
1722048512.269,2024-07-26 19:48:32.269,neutral,frown,0.95,clench,0.8
1722048512.3002,2024-07-26 19:48:32.300,neutral,frown,0.95,clench,0.8
1722048512.3315,2024-07-26 19:48:32.331,neutral,frown,0.95,clench,0.8
1722048512.3627,2024-07-26 19:48:32.362,neutral,frown,0.95,clench,0.8
1722048512.394,2024-07-26 19:48:32.394,neutral,frown,0.95,clench,0.8
1722048512.4252,2024-07-26 19:48:32.425,neutral,frown,0.95,clench,0.8
1722048512.4565,2024-07-26 19:48:32.456,neutral,frown,0.95,clench,0.8
1722048512.4877,2024-07-26 19:48:32.487,neutral,frown,0.95,clench,0.8
1722048512.519,2024-07-26 19:48:32.519,neutral,frown,0.95,clench,0.8
1722048512.5502,2024-07-26 19:48:32.550,neutral,frown,0.95,clench,0.8
1722048512.5815,2024-07-26 19:48:32.581,neutral,frown,0.95,clench,0.8
1722048512.6127,2024-07-26 19:48:32.612,neutral,frown,0.95,clench,0.8
1722048512.644,2024-07-26 19:48:32.644,neutral,frown,0.95,clench,0.8
1722048512.6752,2024-07-26 19:48:32.675,neutral,frown,0.95,clench,0.8
1722048512.7065,2024-07-26 19:48:32.706,neutral,frown,0.95,clench,0.8
1722048512.7377,2024-07-26 19:48:32.737,neutral,frown,0.95,clench,0.8
1722048512.769,2024-07-26 19:48:32.769,neutral,frown,0.95,clench,0.8
1722048512.8002,2024-07-26 19:48:32.800,neutral,frown,0.95,clench,0.8
1722048512.8315,2024-07-26 19:48:32.831,neutral,frown,0.95,clench,0.8
1722048512.8627,2024-07-26 19:48:32.862,neutral,frown,0.95,clench,0.8
1722048512.894,2024-07-26 19:48:32.894,neutral,frown,0.95,clench,0.8
1722048512.9252,2024-07-26 19:48:32.925,neutral,frown,0.95,clench,0.8
1722048512.9565,2024-07-26 19:48:32.956,neutral,frown,0.95,clench,0.8
1722048512.9877,2024-07-26 19:48:32.987,neutral,frown,0.95,clench,0.8
1722048513.019,2024-07-26 19:48:33.019,neutral,frown,0.95,clench,0.8
1722048513.0502,2024-07-26 19:48:33.050,neutral,frown,0.95,clench,0.8
1722048513.0815,2024-07-26 19:48:33.081,neutral,frown,0.95,clench,0.8
1722048513.1127,2024-07-26 19:48:33.112,neutral,frown,0.95,clench,0.8
1722048513.144,2024-07-26 19:48:33.144,neutral,frown,0.95,clench,0.8
1722048513.1752,2024-07-26 19:48:33.175,neutral,frown,0.95,clench,0.8
1722048513.2065,2024-07-26 19:48:33.206,neutral,frown,0.95,clench,0.8
1722048513.2377,2024-07-26 19:48:33.237,neutral,frown,0.95,clench,0.8
1722048513.269,2024-07-26 19:48:33.269,neutral,frown,0.95,clench,0.8
1722048513.3002,2024-07-26 19:48:33.300,neutral,frown,0.95,clench,0.8
1722048513.3315,2024-07-26 19:48:33.331,neutral,frown,0.95,clench,0.8
1722048513.3627,2024-07-26 19:48:33.362,neutral,frown,0.95,clench,0.8
1722048513.394,2024-07-26 19:48:33.394,neutral,frown,0.95,clench,0.8
1722048513.4252,2024-07-26 19:48:33.425,neutral,frown,0.95,clench,0.8
1722048513.4565,2024-07-26 19:48:33.456,neutral,frown,0.95,clench,0.8
1722048513.4877,2024-07-26 19:48:33.487,neutral,frown,0.95,clench,0.8
1722048513.519,2024-07-26 19:48:33.519,neutral,frown,0.95,clench,0.8
1722048513.5502,2024-07-26 19:48:33.550,neutral,frown,0.95,clench,0.8
1722048513.5815,2024-07-26 19:48:33.581,neutral,frown,0.95,clench,0.8
1722048513.6127,2024-07-26 19:48:33.612,neutral,frown,0.95,clench,0.8
1722048513.644,2024-07-26 19:48:33.644,neutral,frown,0.95,clench,0.8
1722048513.6752,2024-07-26 19:48:33.675,neutral,frown,0.95,clench,0.8
1722048513.7065,2024-07-26 19:48:33.706,neutral,frown,0.95,clench,0.8
1722048513.7377,2024-07-26 19:48:33.737,neutral,frown,0.95,clench,0.8
1722048513.769,2024-07-26 19:48:33.769,neutral,frown,0.95,clench,0.8
1722048513.8002,2024-07-26 19:48:33.800,neutral,frown,0.95,clench,0.8
1722048513.8315,2024-07-26 19:48:33.831,neutral,frown,0.95,clench,0.8
1722048513.8627,2024-07-26 19:48:33.862,neutral,frown,0.95,clench,0.8
1722048513.894,2024-07-26 19:48:33.894,neutral,frown,0.95,clench,0.8
1722048513.9252,2024-07-26 19:48:33.925,neutral,frown,0.95,clench,0.8
1722048513.9565,2024-07-26 19:48:33.956,neutral,frown,0.95,clench,0.8
1722048513.9877,2024-07-26 19:48:33.987,neutral,frown,0.95,clench,0.8
1722048514.019,2024-07-26 19:48:34.019,neutral,frown,0.95,clench,0.8
1722048514.0502,2024-07-26 19:48:34.050,neutral,frown,0.95,clench,0.8
1722048514.0815,2024-07-26 19:48:34.081,neutral,frown,0.95,clench,0.8
1722048514.1127,2024-07-26 19:48:34.112,neutral,frown,0.95,clench,0.8
1722048514.144,2024-07-26 19:48:34.144,neutral,frown,0.95,clench,0.8
1722048514.1752,2024-07-26 19:48:34.175,neutral,frown,0.95,clench,0.8
1722048514.2065,2024-07-26 19:48:34.206,neutral,frown,0.95,clench,0.8
1722048514.2377,2024-07-26 19:48:34.237,neutral,frown,0.95,clench,0.8
1722048514.269,2024-07-26 19:48:34.269,neutral,frown,0.95,clench,0.8
1722048514.3002,2024-07-26 19:48:34.300,neutral,frown,0.95,clench,0.8
1722048514.3315,2024-07-26 19:48:34.331,neutral,frown,0.95,clench,0.8
1722048514.3627,2024-07-26 19:48:34.362,neutral,frown,0.95,clench,0.8
1722048514.394,2024-07-26 19:48:34.394,neutral,frown,0.95,clench,0.8
1722048514.4252,2024-07-26 19:48:34.425,neutral,frown,0.95,clench,0.8
1722048514.4565,2024-07-26 19:48:34.456,neutral,frown,0.95,clench,0.8
1722048514.4877,2024-07-26 19:48:34.487,neutral,frown,0.95,clench,0.8
1722048514.519,2024-07-26 19:48:34.519,neutral,frown,0.95,clench,0.8
1722048514.5502,2024-07-26 19:48:34.550,neutral,frown,0.95,clench,0.8
1722048514.5815,2024-07-26 19:48:34.581,neutral,frown,0.95,clench,0.8
1722048514.6127,2024-07-26 19:48:34.612,neutral,frown,0.95,clench,0.8
1722048514.644,2024-07-26 19:48:34.644,neutral,frown,0.95,clench,0.8
1722048514.6752,2024-07-26 19:48:34.675,neutral,frown,0.95,clench,0.8
1722048514.7065,2024-07-26 19:48:34.706,neutral,frown,0.95,clench,0.8
1722048514.7377,2024-07-26 19:48:34.737,neutral,frown,0.95,clench,0.8
1722048514.769,2024-07-26 19:48:34.769,neutral,frown,0.95,clench,0.8
1722048514.8002,2024-07-26 19:48:34.800,neutral,frown,0.95,clench,0.8
1722048514.8315,2024-07-26 19:48:34.831,neutral,frown,0.95,clench,0.8
1722048514.8627,2024-07-26 19:48:34.862,neutral,frown,0.95,clench,0.8
1722048514.894,2024-07-26 19:48:34.894,neutral,frown,0.95,clench,0.8
1722048514.9252,2024-07-26 19:48:34.925,neutral,frown,0.95,clench,0.8
1722048514.9565,2024-07-26 19:48:34.956,neutral,frown,0.95,clench,0.8
1722048514.9877,2024-07-26 19:48:34.987,neutral,frown,0.95,clench,0.8
1722048515.019,2024-07-26 19:48:35.019,neutral,frown,0.95,clench,0.8
1722048515.0502,2024-07-26 19:48:35.050,neutral,frown,0.95,clench,0.8
1722048515.0815,2024-07-26 19:48:35.081,neutral,frown,0.95,clench,0.8
1722048515.1127,2024-07-26 19:48:35.112,neutral,frown,0.95,clench,0.8
1722048515.144,2024-07-26 19:48:35.144,neutral,frown,0.95,clench,0.8
1722048515.1752,2024-07-26 19:48:35.175,neutral,frown,0.95,clench,0.8
1722048515.2065,2024-07-26 19:48:35.206,neutral,frown,0.95,clench,0.8
1722048515.2377,2024-07-26 19:48:35.237,neutral,frown,0.95,clench,0.8
1722048515.269,2024-07-26 19:48:35.269,neutral,frown,0.95,clench,0.8
1722048515.3002,2024-07-26 19:48:35.300,neutral,frown,0.95,clench,0.8
1722048515.3315,2024-07-26 19:48:35.331,neutral,frown,0.95,clench,0.8
1722048515.3627,2024-07-26 19:48:35.362,neutral,frown,0.95,clench,0.8
1722048515.394,2024-07-26 19:48:35.394,neutral,frown,0.95,clench,0.8
1722048515.4252,2024-07-26 19:48:35.425,neutral,frown,0.95,clench,0.8
1722048515.4565,2024-07-26 19:48:35.456,neutral,frown,0.95,clench,0.8
1722048515.4877,2024-07-26 19:48:35.487,neutral,frown,0.95,clench,0.8
1722048515.519,2024-07-26 19:48:35.519,neutral,frown,0.95,clench,0.8
1722048515.5502,2024-07-26 19:48:35.550,neutral,frown,0.95,clench,0.8
