time,timestamp,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace
1722051825.3627,2024-07-26 20:43:45.362,neutral,frown,0.95,clench,0.8
1722051825.394,2024-07-26 20:43:45.394,neutral,frown,0.95,clench,0.8
1722051825.4252,2024-07-26 20:43:45.425,neutral,frown,0.95,clench,0.8
1722051825.4565,2024-07-26 20:43:45.456,neutral,frown,0.95,clench,0.8
1722051825.4877,2024-07-26 20:43:45.487,neutral,frown,0.95,clench,0.8
1722051825.519,2024-07-26 20:43:45.519,neutral,frown,0.95,clench,0.8
1722051825.5502,2024-07-26 20:43:45.550,neutral,frown,0.95,clench,0.8
1722051825.5815,2024-07-26 20:43:45.581,neutral,frown,0.95,clench,0.8
1722051825.6127,2024-07-26 20:43:45.612,neutral,frown,0.95,clench,0.8
1722051825.644,2024-07-26 20:43:45.644,neutral,frown,0.95,clench,0.8
1722051825.6752,2024-07-26 20:43:45.675,neutral,frown,0.95,clench,0.8
1722051825.7065,2024-07-26 20:43:45.706,neutral,frown,0.95,clench,0.8
1722051825.7377,2024-07-26 20:43:45.737,neutral,frown,0.95,clench,0.8
1722051825.769,2024-07-26 20:43:45.769,neutral,frown,0.95,clench,0.8
1722051825.8002,2024-07-26 20:43:45.800,neutral,frown,0.95,clench,0.8
1722051825.8315,2024-07-26 20:43:45.831,neutral,frown,0.95,clench,0.8
1722051825.8627,2024-07-26 20:43:45.862,neutral,frown,0.95,clench,0.8
1722051825.894,2024-07-26 20:43:45.894,neutral,frown,0.95,clench,0.8
1722051825.9252,2024-07-26 20:43:45.925,neutral,frown,0.95,clench,0.8
1722051825.9565,2024-07-26 20:43:45.956,neutral,frown,0.95,clench,0.8
1722051825.9877,2024-07-26 20:43:45.987,neutral,frown,0.95,clench,0.8
1722051826.019,2024-07-26 20:43:46.019,neutral,frown,0.95,clench,0.8
1722051826.0502,2024-07-26 20:43:46.050,neutral,frown,0.95,clench,0.8
1722051826.0815,2024-07-26 20:43:46.081,neutral,frown,0.95,clench,0.8
1722051826.1127,2024-07-26 20:43:46.112,neutral,frown,0.95,clench,0.8
1722051826.144,2024-07-26 20:43:46.144,neutral,frown,0.95,clench,0.8
1722051826.1752,2024-07-26 20:43:46.175,neutral,frown,0.95,clench,0.8
1722051826.2065,2024-07-26 20:43:46.206,neutral,frown,0.95,clench,0.8
1722051826.2377,2024-07-26 20:43:46.237,neutral,frown,0.95,clench,0.8
1722051826.269,2024-07-26 20:43:46.269,neutral,frown,0.95,clench,0.8
1722051826.3002,2024-07-26 20:43:46.300,neutral,frown,0.95,clench,0.8
1722051826.3315,2024-07-26 20:43:46.331,neutral,frown,0.95,clench,0.8
1722051826.3627,2024-07-26 20:43:46.362,neutral,frown,0.95,clench,0.8
1722051826.394,2024-07-26 20:43:46.394,neutral,frown,0.95,clench,0.8
1722051826.4252,2024-07-26 20:43:46.425,neutral,frown,0.95,clench,0.8
1722051826.4565,2024-07-26 20:43:46.456,neutral,frown,0.95,clench,0.8
1722051826.4877,2024-07-26 20:43:46.487,neutral,frown,0.95,clench,0.8
1722051826.519,2024-07-26 20:43:46.519,neutral,frown,0.95,clench,0.8
1722051826.5502,2024-07-26 20:43:46.550,neutral,frown,0.95,clench,0.8
1722051826.5815,2024-07-26 20:43:46.581,neutral,frown,0.95,clench,0.8
1722051826.6127,2024-07-26 20:43:46.612,neutral,frown,0.95,clench,0.8
1722051826.644,2024-07-26 20:43:46.644,neutral,frown,0.95,clench,0.8
1722051826.6752,2024-07-26 20:43:46.675,neutral,frown,0.95,clench,0.8
1722051826.7065,2024-07-26 20:43:46.706,neutral,frown,0.95,clench,0.8
1722051826.7377,2024-07-26 20:43:46.737,neutral,frown,0.95,clench,0.8
1722051826.769,2024-07-26 20:43:46.769,neutral,frown,0.95,clench,0.8
1722051826.8002,2024-07-26 20:43:46.800,neutral,frown,0.95,clench,0.8
1722051826.8315,2024-07-26 20:43:46.831,neutral,frown,0.95,clench,0.8
1722051826.8627,2024-07-26 20:43:46.862,neutral,frown,0.95,clench,0.8
1722051826.894,2024-07-26 20:43:46.894,neutral,frown,0.95,clench,0.8
1722051826.9252,2024-07-26 20:43:46.925,neutral,frown,0.95,clench,0.8
1722051826.9565,2024-07-26 20:43:46.956,neutral,frown,0.95,clench,0.8
1722051826.9877,2024-07-26 20:43:46.987,neutral,frown,0.95,clench,0.8
1722051827.019,2024-07-26 20:43:47.019,neutral,frown,0.95,clench,0.8
1722051827.0502,2024-07-26 20:43:47.050,neutral,frown,0.95,clench,0.8
1722051827.0815,2024-07-26 20:43:47.081,neutral,frown,0.95,clench,0.8
1722051827.1127,2024-07-26 20:43:47.112,neutral,frown,0.95,clench,0.8
1722051827.144,2024-07-26 20:43:47.144,neutral,frown,0.95,clench,0.8
1722051827.1752,2024-07-26 20:43:47.175,neutral,frown,0.95,clench,0.8
1722051827.2065,2024-07-26 20:43:47.206,neutral,frown,0.95,clench,0.8
1722051827.2377,2024-07-26 20:43:47.237,neutral,frown,0.95,clench,0.8
1722051827.269,2024-07-26 20:43:47.269,neutral,frown,0.95,clench,0.8
1722051827.3002,2024-07-26 20:43:47.300,neutral,frown,0.95,clench,0.8
1722051827.3315,2024-07-26 20:43:47.331,neutral,frown,0.95,clench,0.8
1722051827.3627,2024-07-26 20:43:47.362,neutral,frown,0.95,clench,0.8
1722051827.394,2024-07-26 20:43:47.394,neutral,frown,0.95,clench,0.8
1722051827.4252,2024-07-26 20:43:47.425,neutral,frown,0.95,clench,0.8
1722051827.4565,2024-07-26 20:43:47.456,neutral,frown,0.95,clench,0.8
1722051827.4877,2024-07-26 20:43:47.487,neutral,frown,0.95,clench,0.8
1722051827.519,2024-07-26 20:43:47.519,neutral,frown,0.95,clench,0.8
1722051827.5502,2024-07-26 20:43:47.550,neutral,frown,0.95,clench,0.8
1722051827.5815,2024-07-26 20:43:47.581,neutral,frown,0.95,clench,0.8
1722051827.6127,2024-07-26 20:43:47.612,neutral,frown,0.95,clench,0.8
1722051827.644,2024-07-26 20:43:47.644,neutral,frown,0.95,clench,0.8
1722051827.6752,2024-07-26 20:43:47.675,neutral,frown,0.95,clench,0.8
1722051827.7065,2024-07-26 20:43:47.706,neutral,frown,0.95,clench,0.8
1722051827.7377,2024-07-26 20:43:47.737,neutral,frown,0.95,clench,0.8
1722051827.769,2024-07-26 20:43:47.769,neutral,frown,0.95,clench,0.8
1722051827.8002,2024-07-26 20:43:47.800,neutral,frown,0.95,clench,0.8
1722051827.8315,2024-07-26 20:43:47.831,neutral,frown,0.95,clench,0.8
1722051827.8627,2024-07-26 20:43:47.862,neutral,frown,0.95,clench,0.8
1722051827.894,2024-07-26 20:43:47.894,neutral,frown,0.95,clench,0.8
1722051827.9252,2024-07-26 20:43:47.925,neutral,frown,0.95,clench,0.8
1722051827.9565,2024-07-26 20:43:47.956,neutral,frown,0.95,clench,0.8
1722051827.9877,2024-07-26 20:43:47.987,neutral,frown,0.95,clench,0.8
1722051828.019,2024-07-26 20:43:48.019,neutral,frown,0.95,clench,0.8
1722051828.0502,2024-07-26 20:43:48.050,neutral,frown,0.95,clench,0.8
1722051828.0815,2024-07-26 20:43:48.081,neutral,frown,0.95,clench,0.8
1722051828.1127,2024-07-26 20:43:48.112,neutral,frown,0.95,clench,0.8
1722051828.144,2024-07-26 20:43:48.144,neutral,frown,0.95,clench,0.8
1722051828.1752,2024-07-26 20:43:48.175,neutral,frown,0.95,clench,0.8
1722051828.2065,2024-07-26 20:43:48.206,neutral,frown,0.95,clench,0.8
1722051828.2377,2024-07-26 20:43:48.237,neutral,frown,0.95,clench,0.8
1722051828.269,2024-07-26 20:43:48.269,neutral,frown,0.95,clench,0.8
1722051828.3002,2024-07-26 20:43:48.300,neutral,frown,0.95,clench,0.8
1722051828.3315,2024-07-26 20:43:48.331,neutral,frown,0.95,clench,0.8
1722051828.3627,2024-07-26 20:43:48.362,neutral,frown,0.95,clench,0.8
1722051828.394,2024-07-26 20:43:48.394,neutral,frown,0.95,clench,0.8
1722051828.4252,2024-07-26 20:43:48.425,neutral,frown,0.95,clench,0.8
1722051828.4565,2024-07-26 20:43:48.456,neutral,frown,0.95,clench,0.8
1722051828.4877,2024-07-26 20:43:48.487,neutral,frown,0.95,clench,0.8
1722051828.519,2024-07-26 20:43:48.519,neutral,frown,0.95,clench,0.8
1722051828.5502,2024-07-26 20:43:48.550,neutral,frown,0.95,clench,0.8
1722051828.5815,2024-07-26 20:43:48.581,neutral,frown,0.95,clench,0.8
1722051828.6127,2024-07-26 20:43:48.612,neutral,frown,0.95,clench,0.8
1722051828.644,2024-07-26 20:43:48.644,neutral,frown,0.95,clench,0.8
1722051828.6752,2024-07-26 20:43:48.675,neutral,frown,0.95,clench,0.8
1722051828.7065,2024-07-26 20:43:48.706,neutral,frown,0.95,clench,0.8
1722051828.7377,2024-07-26 20:43:48.737,neutral,frown,0.95,clench,0.8
1722051828.769,2024-07-26 20:43:48.769,neutral,frown,0.95,clench,0.8
1722051828.8002,2024-07-26 20:43:48.800,neutral,frown,0.95,clench,0.8
1722051828.8315,2024-07-26 20:43:48.831,neutral,frown,0.95,clench,0.8
1722051828.8627,2024-07-26 20:43:48.862,neutral,frown,0.95,clench,0.8
1722051828.894,2024-07-26 20:43:48.894,neutral,frown,0.95,clench,0.8
1722051828.9252,2024-07-26 20:43:48.925,neutral,frown,0.95,clench,0.8
1722051828.9565,2024-07-26 20:43:48.956,neutral,frown,0.95,clench,0.8
1722051828.9877,2024-07-26 20:43:48.987,neutral,frown,0.95,clench,0.8
1722051829.019,2024-07-26 20:43:49.019,neutral,frown,0.95,clench,0.8
1722051829.0502,2024-07-26 20:43:49.050,neutral,frown,0.95,clench,0.8
1722051829.0815,2024-07-26 20:43:49.081,neutral,frown,0.95,clench,0.8
1722051829.1127,2024-07-26 20:43:49.112,neutral,frown,0.95,clench,0.8
1722051829.144,2024-07-26 20:43:49.144,neutral,frown,0.95,clench,0.8
1722051829.1752,2024-07-26 20:43:49.175,neutral,frown,0.95,clench,0.8
1722051829.2065,2024-07-26 20:43:49.206,neutral,frown,0.95,clench,0.8
1722051829.2377,2024-07-26 20:43:49.237,neutral,frown,0.95,clench,0.8
1722051829.269,2024-07-26 20:43:49.269,neutral,frown,0.95,clench,0.8
1722051829.3002,2024-07-26 20:43:49.300,neutral,frown,0.95,clench,0.8
1722051829.3315,2024-07-26 20:43:49.331,neutral,frown,0.95,clench,0.8
1722051829.3627,2024-07-26 20:43:49.362,neutral,frown,0.95,clench,0.8
1722051829.394,2024-07-26 20:43:49.394,neutral,frown,0.95,clench,0.8
1722051829.4252,2024-07-26 20:43:49.425,neutral,frown,0.95,clench,0.8
1722051829.4565,2024-07-26 20:43:49.456,neutral,frown,0.95,clench,0.8
1722051829.4877,2024-07-26 20:43:49.487,neutral,frown,0.95,clench,0.8
1722051829.519,2024-07-26 20:43:49.519,neutral,frown,0.95,clench,0.8
1722051829.5502,2024-07-26 20:43:49.550,neutral,frown,0.95,clench,0.8
1722051829.5815,2024-07-26 20:43:49.581,neutral,frown,0.95,clench,0.8
1722051829.6127,2024-07-26 20:43:49.612,neutral,frown,0.95,clench,0.8
1722051829.644,2024-07-26 20:43:49.644,neutral,frown,0.95,clench,0.8
1722051829.6752,2024-07-26 20:43:49.675,neutral,frown,0.95,clench,0.8
1722051829.7065,2024-07-26 20:43:49.706,neutral,frown,0.95,clench,0.8
1722051829.7377,2024-07-26 20:43:49.737,neutral,frown,0.95,clench,0.8
1722051829.769,2024-07-26 20:43:49.769,neutral,frown,0.95,clench,0.8
1722051829.8002,2024-07-26 20:43:49.800,neutral,frown,0.95,clench,0.8
1722051829.8315,2024-07-26 20:43:49.831,neutral,frown,0.95,clench,0.8
1722051829.8627,2024-07-26 20:43:49.862,neutral,frown,0.95,clench,0.8
1722051829.894,2024-07-26 20:43:49.894,neutral,frown,0.95,clench,0.8
1722051829.9252,2024-07-26 20:43:49.925,neutral,frown,0.95,clench,0.8
1722051829.9565,2024-07-26 20:43:49.956,neutral,frown,0.95,clench,0.8
1722051829.9877,2024-07-26 20:43:49.987,neutral,frown,0.95,clench,0.8
1722051830.019,2024-07-26 20:43:50.019,neutral,frown,0.95,clench,0.8
1722051830.0502,2024-07-26 20:43:50.050,neutral,frown,0.95,clench,0.8
1722051830.0815,2024-07-26 20:43:50.081,neutral,frown,0.95,clench,0.8
1722051830.1127,2024-07-26 20:43:50.112,neutral,frown,0.95,clench,0.8
1722051830.144,2024-07-26 20:43:50.144,neutral,frown,0.95,clench,0.8
1722051830.1752,2024-07-26 20:43:50.175,neutral,frown,0.95,clench,0.8
1722051830.2065,2024-07-26 20:43:50.206,neutral,frown,0.95,clench,0.8
1722051830.2377,2024-07-26 20:43:50.237,neutral,frown,0.95,clench,0.8
1722051830.269,2024-07-26 20:43:50.269,neutral,frown,0.95,clench,0.8
1722051830.3002,2024-07-26 20:43:50.300,neutral,frown,0.95,clench,0.8
1722051830.3315,2024-07-26 20:43:50.331,neutral,frown,0.95,clench,0.8
1722051830.3627,2024-07-26 20:43:50.362,neutral,frown,0.95,clench,0.8
1722051830.394,2024-07-26 20:43:50.394,neutral,frown,0.95,clench,0.8
1722051830.4252,2024-07-26 20:43:50.425,neutral,frown,0.95,clench,0.8
1722051830.4565,2024-07-26 20:43:50.456,neutral,frown,0.95,clench,0.8
1722051830.4877,2024-07-26 20:43:50.487,neutral,frown,0.95,clench,0.8
1722051830.519,2024-07-26 20:43:50.519,neutral,frown,0.95,clench,0.8
1722051830.5502,2024-07-26 20:43:50.550,neutral,frown,0.95,clench,0.8
1722051830.5815,2024-07-26 20:43:50.581,neutral,frown,0.95,clench,0.8
1722051830.6127,2024-07-26 20:43:50.612,neutral,frown,0.95,clench,0.8
1722051830.644,2024-07-26 20:43:50.644,neutral,frown,0.95,clench,0.8
1722051830.6752,2024-07-26 20:43:50.675,neutral,frown,0.95,clench,0.8
1722051830.7065,2024-07-26 20:43:50.706,neutral,frown,0.95,clench,0.8
1722051830.7377,2024-07-26 20:43:50.737,neutral,frown,0.95,clench,0.8
1722051830.769,2024-07-26 20:43:50.769,neutral,frown,0.95,clench,0.8
1722051830.8002,2024-07-26 20:43:50.800,neutral,frown,0.95,clench,0.8
1722051830.8315,2024-07-26 20:43:50.831,neutral,frown,0.95,clench,0.8
1722051830.8627,2024-07-26 20:43:50.862,neutral,frown,0.95,clench,0.8
1722051830.894,2024-07-26 20:43:50.894,neutral,frown,0.95,clench,0.8
1722051830.9252,2024-07-26 20:43:50.925,neutral,frown,0.95,clench,0.8
1722051830.9565,2024-07-26 20:43:50.956,neutral,frown,0.95,clench,0.8
1722051830.9877,2024-07-26 20:43:50.987,neutral,frown,0.95,clench,0.8
1722051831.019,2024-07-26 20:43:51.019,neutral,frown,0.95,clench,0.8
1722051831.0502,2024-07-26 20:43:51.050,neutral,frown,0.95,clench,0.8
1722051831.0815,2024-07-26 20:43:51.081,neutral,frown,0.95,clench,0.8
1722051831.1127,2024-07-26 20:43:51.112,neutral,frown,0.95,clench,0.8
1722051831.144,2024-07-26 20:43:51.144,neutral,frown,0.95,clench,0.8
1722051831.1752,2024-07-26 20:43:51.175,neutral,frown,0.95,clench,0.8
1722051831.2065,2024-07-26 20:43:51.206,neutral,frown,0.95,clench,0.8
1722051831.2377,2024-07-26 20:43:51.237,neutral,frown,0.95,clench,0.8
1722051831.269,2024-07-26 20:43:51.269,neutral,frown,0.95,clench,0.8
1722051831.3002,2024-07-26 20:43:51.300,neutral,frown,0.95,clench,0.8
1722051831.3315,2024-07-26 20:43:51.331,neutral,frown,0.95,clench,0.8
1722051831.3627,2024-07-26 20:43:51.362,neutral,frown,0.95,clench,0.8
1722051831.394,2024-07-26 20:43:51.394,neutral,frown,0.95,clench,0.8
1722051831.4252,2024-07-26 20:43:51.425,neutral,frown,0.95,clench,0.8
1722051831.4565,2024-07-26 20:43:51.456,neutral,frown,0.95,clench,0.8
1722051831.4877,2024-07-26 20:43:51.487,neutral,frown,0.95,clench,0.8
1722051831.519,2024-07-26 20:43:51.519,neutral,frown,0.95,clench,0.8
1722051831.5502,2024-07-26 20:43:51.550,neutral,frown,0.95,clench,0.8
1722051831.5815,2024-07-26 20:43:51.581,neutral,frown,0.95,clench,0.8
1722051831.6127,2024-07-26 20:43:51.612,neutral,frown,0.95,clench,0.8
1722051831.644,2024-07-26 20:43:51.644,neutral,frown,0.95,clench,0.8
1722051831.6752,2024-07-26 20:43:51.675,neutral,frown,0.95,clench,0.8
1722051831.7065,2024-07-26 20:43:51.706,neutral,frown,0.95,clench,0.8
1722051831.7377,2024-07-26 20:43:51.737,neutral,frown,0.95,clench,0.8
1722051831.769,2024-07-26 20:43:51.769,neutral,frown,0.95,clench,0.8
1722051831.8002,2024-07-26 20:43:51.800,neutral,frown,0.95,clench,0.8
1722051831.8315,2024-07-26 20:43:51.831,neutral,frown,0.95,clench,0.8
1722051831.8627,2024-07-26 20:43:51.862,neutral,frown,0.95,clench,0.8
1722051831.894,2024-07-26 20:43:51.894,neutral,frown,0.95,clench,0.8
1722051831.9252,2024-07-26 20:43:51.925,neutral,frown,0.95,clench,0.8
1722051831.9565,2024-07-26 20:43:51.956,neutral,frown,0.95,clench,0.8
1722051831.9877,2024-07-26 20:43:51.987,neutral,frown,0.95,clench,0.8
1722051832.019,2024-07-26 20:43:52.019,neutral,frown,0.95,clench,0.8
1722051832.0502,2024-07-26 20:43:52.050,neutral,frown,0.95,clench,0.8
1722051832.0815,2024-07-26 20:43:52.081,neutral,frown,0.95,clench,0.8
1722051832.1127,2024-07-26 20:43:52.112,neutral,frown,0.95,clench,0.8
1722051832.144,2024-07-26 20:43:52.144,neutral,frown,0.95,clench,0.8
1722051832.1752,2024-07-26 20:43:52.175,neutral,frown,0.95,clench,0.8
1722051832.2065,2024-07-26 20:43:52.206,neutral,frown,0.95,clench,0.8
1722051832.2377,2024-07-26 20:43:52.237,neutral,frown,0.95,clench,0.8
1722051832.269,2024-07-26 20:43:52.269,neutral,frown,0.95,clench,0.8
1722051832.3002,2024-07-26 20:43:52.300,neutral,frown,0.95,clench,0.8
1722051832.3315,2024-07-26 20:43:52.331,neutral,frown,0.95,clench,0.8
1722051832.3627,2024-07-26 20:43:52.362,neutral,frown,0.95,clench,0.8
1722051832.394,2024-07-26 20:43:52.394,neutral,frown,0.95,clench,0.8
1722051832.4252,2024-07-26 20:43:52.425,neutral,frown,0.95,clench,0.8
1722051832.4565,2024-07-26 20:43:52.456,neutral,frown,0.95,clench,0.8
1722051832.4877,2024-07-26 20:43:52.487,neutral,frown,0.95,clench,0.8
1722051832.519,2024-07-26 20:43:52.519,neutral,frown,0.95,clench,0.8
1722051832.5502,2024-07-26 20:43:52.550,neutral,frown,0.95,clench,0.8
1722051832.5815,2024-07-26 20:43:52.581,neutral,frown,0.95,clench,0.8
