time,timestamp,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace
1722050308.1127,2024-07-26 20:18:28.112,neutral,frown,0.95,clench,0.8
1722050308.144,2024-07-26 20:18:28.144,neutral,frown,0.95,clench,0.8
1722050308.1752,2024-07-26 20:18:28.175,neutral,frown,0.95,clench,0.8
1722050308.2065,2024-07-26 20:18:28.206,neutral,frown,0.95,clench,0.8
1722050308.2377,2024-07-26 20:18:28.237,neutral,frown,0.95,clench,0.8
1722050308.269,2024-07-26 20:18:28.269,neutral,frown,0.95,clench,0.8
1722050308.3002,2024-07-26 20:18:28.300,neutral,frown,0.95,clench,0.8
1722050308.3315,2024-07-26 20:18:28.331,neutral,frown,0.95,clench,0.8
1722050308.3627,2024-07-26 20:18:28.362,neutral,frown,0.95,clench,0.8
1722050308.394,2024-07-26 20:18:28.394,neutral,frown,0.95,clench,0.8
1722050308.4252,2024-07-26 20:18:28.425,neutral,frown,0.95,clench,0.8
1722050308.4565,2024-07-26 20:18:28.456,neutral,frown,0.95,clench,0.8
1722050308.4877,2024-07-26 20:18:28.487,neutral,frown,0.95,clench,0.8
1722050308.519,2024-07-26 20:18:28.519,neutral,frown,0.95,clench,0.8
1722050308.5502,2024-07-26 20:18:28.550,neutral,frown,0.95,clench,0.8
1722050308.5815,2024-07-26 20:18:28.581,neutral,frown,0.95,clench,0.8
1722050308.6127,2024-07-26 20:18:28.612,neutral,frown,0.95,clench,0.8
1722050308.644,2024-07-26 20:18:28.644,neutral,frown,0.95,clench,0.8
1722050308.6752,2024-07-26 20:18:28.675,neutral,frown,0.95,clench,0.8
1722050308.7065,2024-07-26 20:18:28.706,neutral,frown,0.95,clench,0.8
1722050308.7377,2024-07-26 20:18:28.737,neutral,frown,0.95,clench,0.8
1722050308.769,2024-07-26 20:18:28.769,neutral,frown,0.95,clench,0.8
1722050308.8002,2024-07-26 20:18:28.800,neutral,frown,0.95,clench,0.8
1722050308.8315,2024-07-26 20:18:28.831,neutral,frown,0.95,clench,0.8
1722050308.8627,2024-07-26 20:18:28.862,neutral,frown,0.95,clench,0.8
1722050308.894,2024-07-26 20:18:28.894,neutral,frown,0.95,clench,0.8
1722050308.9252,2024-07-26 20:18:28.925,neutral,frown,0.95,clench,0.8
1722050308.9565,2024-07-26 20:18:28.956,neutral,frown,0.95,clench,0.8
1722050308.9877,2024-07-26 20:18:28.987,neutral,frown,0.95,clench,0.8
1722050309.019,2024-07-26 20:18:29.019,neutral,frown,0.95,clench,0.8
1722050309.0502,2024-07-26 20:18:29.050,neutral,frown,0.95,clench,0.8
1722050309.0815,2024-07-26 20:18:29.081,neutral,frown,0.95,clench,0.8
1722050309.1127,2024-07-26 20:18:29.112,neutral,frown,0.95,clench,0.8
1722050309.144,2024-07-26 20:18:29.144,neutral,frown,0.95,clench,0.8
1722050309.1752,2024-07-26 20:18:29.175,neutral,frown,0.95,clench,0.8
1722050309.2065,2024-07-26 20:18:29.206,neutral,frown,0.95,clench,0.8
1722050309.2377,2024-07-26 20:18:29.237,neutral,frown,0.95,clench,0.8
1722050309.269,2024-07-26 20:18:29.269,neutral,frown,0.95,clench,0.8
1722050309.3002,2024-07-26 20:18:29.300,neutral,frown,0.95,clench,0.8
1722050309.3315,2024-07-26 20:18:29.331,neutral,frown,0.95,clench,0.8
1722050309.3627,2024-07-26 20:18:29.362,neutral,frown,0.95,clench,0.8
1722050309.394,2024-07-26 20:18:29.394,neutral,frown,0.95,clench,0.8
1722050309.4252,2024-07-26 20:18:29.425,neutral,frown,0.95,clench,0.8
1722050309.4565,2024-07-26 20:18:29.456,neutral,frown,0.95,clench,0.8
1722050309.4877,2024-07-26 20:18:29.487,neutral,frown,0.95,clench,0.8
1722050309.519,2024-07-26 20:18:29.519,neutral,frown,0.95,clench,0.8
1722050309.5502,2024-07-26 20:18:29.550,neutral,frown,0.95,clench,0.8
1722050309.5815,2024-07-26 20:18:29.581,neutral,frown,0.95,clench,0.8
1722050309.6127,2024-07-26 20:18:29.612,neutral,frown,0.95,clench,0.8
1722050309.644,2024-07-26 20:18:29.644,neutral,frown,0.95,clench,0.8
1722050309.6752,2024-07-26 20:18:29.675,neutral,frown,0.95,clench,0.8
1722050309.7065,2024-07-26 20:18:29.706,neutral,frown,0.95,clench,0.8
1722050309.7377,2024-07-26 20:18:29.737,neutral,frown,0.95,clench,0.8
1722050309.769,2024-07-26 20:18:29.769,neutral,frown,0.95,clench,0.8
1722050309.8002,2024-07-26 20:18:29.800,neutral,frown,0.95,clench,0.8
1722050309.8315,2024-07-26 20:18:29.831,neutral,frown,0.95,clench,0.8
1722050309.8627,2024-07-26 20:18:29.862,neutral,frown,0.95,clench,0.8
1722050309.894,2024-07-26 20:18:29.894,neutral,frown,0.95,clench,0.8
1722050309.9252,2024-07-26 20:18:29.925,neutral,frown,0.95,clench,0.8
1722050309.9565,2024-07-26 20:18:29.956,neutral,frown,0.95,clench,0.8
1722050309.9877,2024-07-26 20:18:29.987,neutral,frown,0.95,clench,0.8
1722050310.019,2024-07-26 20:18:30.019,neutral,frown,0.95,clench,0.8
1722050310.0502,2024-07-26 20:18:30.050,neutral,frown,0.95,clench,0.8
1722050310.0815,2024-07-26 20:18:30.081,neutral,frown,0.95,clench,0.8
1722050310.1127,2024-07-26 20:18:30.112,neutral,frown,0.95,clench,0.8
1722050310.144,2024-07-26 20:18:30.144,neutral,frown,0.95,clench,0.8
1722050310.1752,2024-07-26 20:18:30.175,neutral,frown,0.95,clench,0.8
1722050310.2065,2024-07-26 20:18:30.206,neutral,frown,0.95,clench,0.8
1722050310.2377,2024-07-26 20:18:30.237,neutral,frown,0.95,clench,0.8
1722050310.269,2024-07-26 20:18:30.269,neutral,frown,0.95,clench,0.8
1722050310.3002,2024-07-26 20:18:30.300,neutral,frown,0.95,clench,0.8
1722050310.3315,2024-07-26 20:18:30.331,neutral,frown,0.95,clench,0.8
1722050310.3627,2024-07-26 20:18:30.362,neutral,frown,0.95,clench,0.8
1722050310.394,2024-07-26 20:18:30.394,neutral,frown,0.95,clench,0.8
1722050310.4252,2024-07-26 20:18:30.425,neutral,frown,0.95,clench,0.8
1722050310.4565,2024-07-26 20:18:30.456,neutral,frown,0.95,clench,0.8
1722050310.4877,2024-07-26 20:18:30.487,neutral,frown,0.95,clench,0.8
1722050310.519,2024-07-26 20:18:30.519,neutral,frown,0.95,clench,0.8
1722050310.5502,2024-07-26 20:18:30.550,neutral,frown,0.95,clench,0.8
1722050310.5815,2024-07-26 20:18:30.581,neutral,frown,0.95,clench,0.8
1722050310.6127,2024-07-26 20:18:30.612,neutral,frown,0.95,clench,0.8
1722050310.644,2024-07-26 20:18:30.644,neutral,frown,0.95,clench,0.8
1722050310.6752,2024-07-26 20:18:30.675,neutral,frown,0.95,clench,0.8
1722050310.7065,2024-07-26 20:18:30.706,neutral,frown,0.95,clench,0.8
1722050310.7377,2024-07-26 20:18:30.737,neutral,frown,0.95,clench,0.8
1722050310.769,2024-07-26 20:18:30.769,neutral,frown,0.95,clench,0.8
1722050310.8002,2024-07-26 20:18:30.800,neutral,frown,0.95,clench,0.8
1722050310.8315,2024-07-26 20:18:30.831,neutral,frown,0.95,clench,0.8
1722050310.8627,2024-07-26 20:18:30.862,neutral,frown,0.95,clench,0.8
1722050310.894,2024-07-26 20:18:30.894,neutral,frown,0.95,clench,0.8
1722050310.9252,2024-07-26 20:18:30.925,neutral,frown,0.95,clench,0.8
1722050310.9565,2024-07-26 20:18:30.956,neutral,frown,0.95,clench,0.8
1722050310.9877,2024-07-26 20:18:30.987,neutral,frown,0.95,clench,0.8
1722050311.019,2024-07-26 20:18:31.019,neutral,frown,0.95,clench,0.8
1722050311.0502,2024-07-26 20:18:31.050,neutral,frown,0.95,clench,0.8
1722050311.0815,2024-07-26 20:18:31.081,neutral,frown,0.95,clench,0.8
1722050311.1127,2024-07-26 20:18:31.112,neutral,frown,0.95,clench,0.8
1722050311.144,2024-07-26 20:18:31.144,neutral,frown,0.95,clench,0.8
1722050311.1752,2024-07-26 20:18:31.175,neutral,frown,0.95,clench,0.8
1722050311.2065,2024-07-26 20:18:31.206,neutral,frown,0.95,clench,0.8
1722050311.2377,2024-07-26 20:18:31.237,neutral,frown,0.95,clench,0.8
1722050311.269,2024-07-26 20:18:31.269,neutral,frown,0.95,clench,0.8
1722050311.3002,2024-07-26 20:18:31.300,neutral,frown,0.95,clench,0.8
1722050311.3315,2024-07-26 20:18:31.331,neutral,frown,0.95,clench,0.8
1722050311.3627,2024-07-26 20:18:31.362,neutral,frown,0.95,clench,0.8
1722050311.394,2024-07-26 20:18:31.394,neutral,frown,0.95,clench,0.8
1722050311.4252,2024-07-26 20:18:31.425,neutral,frown,0.95,clench,0.8
1722050311.4565,2024-07-26 20:18:31.456,neutral,frown,0.95,clench,0.8
1722050311.4877,2024-07-26 20:18:31.487,neutral,frown,0.95,clench,0.8
1722050311.519,2024-07-26 20:18:31.519,neutral,frown,0.95,clench,0.8
1722050311.5502,2024-07-26 20:18:31.550,neutral,frown,0.95,clench,0.8
1722050311.5815,2024-07-26 20:18:31.581,neutral,frown,0.95,clench,0.8
1722050311.6127,2024-07-26 20:18:31.612,neutral,frown,0.95,clench,0.8
1722050311.644,2024-07-26 20:18:31.644,neutral,frown,0.95,clench,0.8
1722050311.6752,2024-07-26 20:18:31.675,neutral,frown,0.95,clench,0.8
1722050311.7065,2024-07-26 20:18:31.706,neutral,frown,0.95,clench,0.8
1722050311.7377,2024-07-26 20:18:31.737,neutral,frown,0.95,clench,0.8
1722050311.769,2024-07-26 20:18:31.769,neutral,frown,0.95,clench,0.8
1722050311.8002,2024-07-26 20:18:31.800,neutral,frown,0.95,clench,0.8
1722050311.8315,2024-07-26 20:18:31.831,neutral,frown,0.95,clench,0.8
1722050311.8627,2024-07-26 20:18:31.862,neutral,frown,0.95,clench,0.8
1722050311.894,2024-07-26 20:18:31.894,neutral,frown,0.95,clench,0.8
1722050311.9252,2024-07-26 20:18:31.925,neutral,frown,0.95,clench,0.8
1722050311.9565,2024-07-26 20:18:31.956,neutral,frown,0.95,clench,0.8
1722050311.9877,2024-07-26 20:18:31.987,neutral,frown,0.95,clench,0.8
1722050312.019,2024-07-26 20:18:32.019,neutral,frown,0.95,clench,0.8
1722050312.0502,2024-07-26 20:18:32.050,neutral,frown,0.95,clench,0.8
1722050312.0815,2024-07-26 20:18:32.081,neutral,frown,0.95,clench,0.8
1722050312.1127,2024-07-26 20:18:32.112,neutral,frown,0.95,clench,0.8
1722050312.144,2024-07-26 20:18:32.144,neutral,frown,0.95,clench,0.8
1722050312.1752,2024-07-26 20:18:32.175,neutral,frown,0.95,clench,0.8
1722050312.2065,2024-07-26 20:18:32.206,neutral,frown,0.95,clench,0.8
1722050312.2377,2024-07-26 20:18:32.237,neutral,frown,0.95,clench,0.8
1722050312.269,2024-07-26 20:18:32.269,neutral,frown,0.95,clench,0.8
1722050312.3002,2024-07-26 20:18:32.300,neutral,frown,0.95,clench,0.8
1722050312.3315,2024-07-26 20:18:32.331,neutral,frown,0.95,clench,0.8
1722050312.3627,2024-07-26 20:18:32.362,neutral,frown,0.95,clench,0.8
1722050312.394,2024-07-26 20:18:32.394,neutral,frown,0.95,clench,0.8
1722050312.4252,2024-07-26 20:18:32.425,neutral,frown,0.95,clench,0.8
1722050312.4565,2024-07-26 20:18:32.456,neutral,frown,0.95,clench,0.8
1722050312.4877,2024-07-26 20:18:32.487,neutral,frown,0.95,clench,0.8
1722050312.519,2024-07-26 20:18:32.519,neutral,frown,0.95,clench,0.8
1722050312.5502,2024-07-26 20:18:32.550,neutral,frown,0.95,clench,0.8
1722050312.5815,2024-07-26 20:18:32.581,neutral,frown,0.95,clench,0.8
1722050312.6127,2024-07-26 20:18:32.612,neutral,frown,0.95,clench,0.8
1722050312.644,2024-07-26 20:18:32.644,neutral,frown,0.95,clench,0.8
1722050312.6752,2024-07-26 20:18:32.675,neutral,frown,0.95,clench,0.8
1722050312.7065,2024-07-26 20:18:32.706,neutral,frown,0.95,clench,0.8
1722050312.7377,2024-07-26 20:18:32.737,neutral,frown,0.95,clench,0.8
1722050312.769,2024-07-26 20:18:32.769,neutral,frown,0.95,clench,0.8
1722050312.8002,2024-07-26 20:18:32.800,neutral,frown,0.95,clench,0.8
1722050312.8315,2024-07-26 20:18:32.831,neutral,frown,0.95,clench,0.8
1722050312.8627,2024-07-26 20:18:32.862,neutral,frown,0.95,clench,0.8
1722050312.894,2024-07-26 20:18:32.894,neutral,frown,0.95,clench,0.8
1722050312.9252,2024-07-26 20:18:32.925,neutral,frown,0.95,clench,0.8
1722050312.9565,2024-07-26 20:18:32.956,neutral,frown,0.95,clench,0.8
1722050312.9877,2024-07-26 20:18:32.987,neutral,frown,0.95,clench,0.8
1722050313.019,2024-07-26 20:18:33.019,neutral,frown,0.95,clench,0.8
1722050313.0502,2024-07-26 20:18:33.050,neutral,frown,0.95,clench,0.8
1722050313.0815,2024-07-26 20:18:33.081,neutral,frown,0.95,clench,0.8
1722050313.1127,2024-07-26 20:18:33.112,neutral,frown,0.95,clench,0.8
1722050313.144,2024-07-26 20:18:33.144,neutral,frown,0.95,clench,0.8
1722050313.1752,2024-07-26 20:18:33.175,neutral,frown,0.95,clench,0.8
1722050313.2065,2024-07-26 20:18:33.206,neutral,frown,0.95,clench,0.8
1722050313.2377,2024-07-26 20:18:33.237,neutral,frown,0.95,clench,0.8
1722050313.269,2024-07-26 20:18:33.269,neutral,frown,0.95,clench,0.8
1722050313.3002,2024-07-26 20:18:33.300,neutral,frown,0.95,clench,0.8
1722050313.3315,2024-07-26 20:18:33.331,neutral,frown,0.95,clench,0.8
1722050313.3627,2024-07-26 20:18:33.362,neutral,frown,0.95,clench,0.8
1722050313.394,2024-07-26 20:18:33.394,neutral,frown,0.95,clench,0.8
1722050313.4252,2024-07-26 20:18:33.425,neutral,frown,0.95,clench,0.8
1722050313.4565,2024-07-26 20:18:33.456,neutral,frown,0.95,clench,0.8
1722050313.4877,2024-07-26 20:18:33.487,neutral,frown,0.95,clench,0.8
1722050313.519,2024-07-26 20:18:33.519,neutral,frown,0.95,clench,0.8
1722050313.5502,2024-07-26 20:18:33.550,neutral,frown,0.95,clench,0.8
1722050313.5815,2024-07-26 20:18:33.581,neutral,frown,0.95,clench,0.8
1722050313.6127,2024-07-26 20:18:33.612,neutral,frown,0.95,clench,0.8
1722050313.644,2024-07-26 20:18:33.644,neutral,frown,0.95,clench,0.8
1722050313.6752,2024-07-26 20:18:33.675,neutral,frown,0.95,clench,0.8
1722050313.7065,2024-07-26 20:18:33.706,neutral,frown,0.95,clench,0.8
1722050313.7377,2024-07-26 20:18:33.737,neutral,frown,0.95,clench,0.8
1722050313.769,2024-07-26 20:18:33.769,neutral,frown,0.95,clench,0.8
1722050313.8002,2024-07-26 20:18:33.800,neutral,frown,0.95,clench,0.8
1722050313.8315,2024-07-26 20:18:33.831,neutral,frown,0.95,clench,0.8
1722050313.8627,2024-07-26 20:18:33.862,neutral,frown,0.95,clench,0.8
1722050313.894,2024-07-26 20:18:33.894,neutral,frown,0.95,clench,0.8
1722050313.9252,2024-07-26 20:18:33.925,neutral,frown,0.95,clench,0.8
1722050313.9565,2024-07-26 20:18:33.956,neutral,frown,0.95,clench,0.8
1722050313.9877,2024-07-26 20:18:33.987,neutral,frown,0.95,clench,0.8
1722050314.019,2024-07-26 20:18:34.019,neutral,frown,0.95,clench,0.8
1722050314.0502,2024-07-26 20:18:34.050,neutral,frown,0.95,clench,0.8
1722050314.0815,2024-07-26 20:18:34.081,neutral,frown,0.95,clench,0.8
1722050314.1127,2024-07-26 20:18:34.112,neutral,frown,0.95,clench,0.8
1722050314.144,2024-07-26 20:18:34.144,neutral,frown,0.95,clench,0.8
1722050314.1752,2024-07-26 20:18:34.175,neutral,frown,0.95,clench,0.8
1722050314.2065,2024-07-26 20:18:34.206,neutral,frown,0.95,clench,0.8
1722050314.2377,2024-07-26 20:18:34.237,neutral,frown,0.95,clench,0.8
1722050314.269,2024-07-26 20:18:34.269,neutral,frown,0.95,clench,0.8
1722050314.3002,2024-07-26 20:18:34.300,neutral,frown,0.95,clench,0.8
1722050314.3315,2024-07-26 20:18:34.331,neutral,frown,0.95,clench,0.8
1722050314.3627,2024-07-26 20:18:34.362,neutral,frown,0.95,clench,0.8
1722050314.394,2024-07-26 20:18:34.394,neutral,frown,0.95,clench,0.8
1722050314.4252,2024-07-26 20:18:34.425,neutral,frown,0.95,clench,0.8
1722050314.4565,2024-07-26 20:18:34.456,neutral,frown,0.95,clench,0.8
1722050314.4877,2024-07-26 20:18:34.487,neutral,frown,0.95,clench,0.8
1722050314.519,2024-07-26 20:18:34.519,neutral,frown,0.95,clench,0.8
1722050314.5502,2024-07-26 20:18:34.550,neutral,frown,0.95,clench,0.8
1722050314.5815,2024-07-26 20:18:34.581,neutral,frown,0.95,clench,0.8
1722050314.6127,2024-07-26 20:18:34.612,neutral,frown,0.95,clench,0.8
1722050314.644,2024-07-26 20:18:34.644,neutral,frown,0.95,clench,0.8
1722050314.6752,2024-07-26 20:18:34.675,neutral,frown,0.95,clench,0.8
1722050314.7065,2024-07-26 20:18:34.706,neutral,frown,0.95,clench,0.8
1722050314.7377,2024-07-26 20:18:34.737,neutral,frown,0.95,clench,0.8
1722050314.769,2024-07-26 20:18:34.769,neutral,frown,0.95,clench,0.8
1722050314.8002,2024-07-26 20:18:34.800,neutral,frown,0.95,clench,0.8
1722050314.8315,2024-07-26 20:18:34.831,neutral,frown,0.95,clench,0.8
1722050314.8627,2024-07-26 20:18:34.862,neutral,frown,0.95,clench,0.8
1722050314.894,2024-07-26 20:18:34.894,neutral,frown,0.95,clench,0.8
1722050314.9252,2024-07-26 20:18:34.925,neutral,frown,0.95,clench,0.8
1722050314.9565,2024-07-26 20:18:34.956,neutral,frown,0.95,clench,0.8
1722050314.9877,2024-07-26 20:18:34.987,neutral,frown,0.95,clench,0.8
1722050315.019,2024-07-26 20:18:35.019,neutral,frown,0.95,clench,0.8
1722050315.0502,2024-07-26 20:18:35.050,neutral,frown,0.95,clench,0.8
1722050315.0815,2024-07-26 20:18:35.081,neutral,frown,0.95,clench,0.8
1722050315.1127,2024-07-26 20:18:35.112,neutral,frown,0.95,clench,0.8
1722050315.144,2024-07-26 20:18:35.144,neutral,frown,0.95,clench,0.8
1722050315.1752,2024-07-26 20:18:35.175,neutral,frown,0.95,clench,0.8
1722050315.2065,2024-07-26 20:18:35.206,neutral,frown,0.95,clench,0.8
1722050315.2377,2024-07-26 20:18:35.237,neutral,frown,0.95,clench,0.8
1722050315.269,2024-07-26 20:18:35.269,neutral,frown,0.95,clench,0.8
1722050315.3002,2024-07-26 20:18:35.300,neutral,frown,0.95,clench,0.8
1722050315.3315,2024-07-26 20:18:35.331,neutral,frown,0.95,clench,0.8
1722050315.3627,2024-07-26 20:18:35.362,neutral,frown,0.95,clench,0.8
1722050315.394,2024-07-26 20:18:35.394,neutral,frown,0.95,clench,0.8
1722050315.4252,2024-07-26 20:18:35.425,neutral,frown,0.95,clench,0.8
1722050315.4565,2024-07-26 20:18:35.456,neutral,frown,0.95,clench,0.8
1722050315.4877,2024-07-26 20:18:35.487,neutral,frown,0.95,clench,0.8
1722050315.519,2024-07-26 20:18:35.519,neutral,frown,0.95,clench,0.8
1722050315.5502,2024-07-26 20:18:35.550,neutral,frown,0.95,clench,0.8
1722050315.5815,2024-07-26 20:18:35.581,neutral,frown,0.95,clench,0.8
1722050315.6127,2024-07-26 20:18:35.612,neutral,frown,0.95,clench,0.8
1722050315.644,2024-07-26 20:18:35.644,neutral,frown,0.95,clench,0.8
1722050315.6752,2024-07-26 20:18:35.675,neutral,frown,0.95,clench,0.8
1722050315.7065,2024-07-26 20:18:35.706,neutral,frown,0.95,clench,0.8
1722050315.7377,2024-07-26 20:18:35.737,neutral,frown,0.95,clench,0.8
1722050315.769,2024-07-26 20:18:35.769,neutral,frown,0.95,clench,0.8
1722050315.8002,2024-07-26 20:18:35.800,neutral,frown,0.95,clench,0.8
1722050315.8315,2024-07-26 20:18:35.831,neutral,frown,0.95,clench,0.8
1722050315.8627,2024-07-26 20:18:35.862,neutral,frown,0.95,clench,0.8
1722050315.894,2024-07-26 20:18:35.894,neutral,frown,0.95,clench,0.8
1722050315.9252,2024-07-26 20:18:35.925,neutral,frown,0.95,clench,0.8
1722050315.9565,2024-07-26 20:18:35.956,neutral,frown,0.95,clench,0.8
1722050315.9877,2024-07-26 20:18:35.987,neutral,frown,0.95,clench,0.8
1722050316.019,2024-07-26 20:18:36.019,neutral,frown,0.95,clench,0.8
1722050316.0502,2024-07-26 20:18:36.050,neutral,frown,0.95,clench,0.8
1722050316.0815,2024-07-26 20:18:36.081,neutral,frown,0.95,clench,0.8
1722050316.1127,2024-07-26 20:18:36.112,neutral,frown,0.95,clench,0.8
1722050316.144,2024-07-26 20:18:36.144,neutral,frown,0.95,clench,0.8
1722050316.1752,2024-07-26 20:18:36.175,neutral,frown,0.95,clench,0.8
1722050316.2065,2024-07-26 20:18:36.206,neutral,frown,0.95,clench,0.8
1722050316.2377,2024-07-26 20:18:36.237,neutral,frown,0.95,clench,0.8
1722050316.269,2024-07-26 20:18:36.269,neutral,frown,0.95,clench,0.8
1722050316.3002,2024-07-26 20:18:36.300,neutral,frown,0.95,clench,0.8
1722050316.3315,2024-07-26 20:18:36.331,neutral,frown,0.95,clench,0.8
1722050316.3627,2024-07-26 20:18:36.362,neutral,frown,0.95,clench,0.8
1722050316.394,2024-07-26 20:18:36.394,neutral,frown,0.95,clench,0.8
