Time,Timestamp,Counter,Interpolated,Contact Quality,Sensors
1722048505.1596,2024-07-26 19:48:25.159,36,false,0.0,4207.564, 4357.308, 4103.077, 4168.333, 4236.539
1722048505.1674,2024-07-26 19:48:25.167,37,false,0.0,4204.103, 4371.282, 4104.487, 4175.897, 4224.487
1722048505.1752,2024-07-26 19:48:25.175,38,false,0.0,4204.359, 4370.513, 4102.308, 4171.539, 4217.308
1722048505.183,2024-07-26 19:48:25.183,39,false,0.0,4198.461, 4366.41, 4096.923, 4161.026, 4223.846
1722048505.1909,2024-07-26 19:48:25.190,40,false,0.0,4200.513, 4372.308, 4099.615, 4171.154, 4231.026
1722048505.1987,2024-07-26 19:48:25.198,41,false,0.0,4213.846, 4372.308, 4105.128, 4182.051, 4233.077
1722048505.2065,2024-07-26 19:48:25.206,42,false,0.0,4205.897, 4359.744, 4100.0, 4163.333, 4224.103
1722048505.2143,2024-07-26 19:48:25.214,43,false,0.0,4186.923, 4351.41, 4094.359, 4151.41, 4214.487
1722048505.2221,2024-07-26 19:48:25.222,44,false,0.0,4200.128, 4359.872, 4097.18, 4171.923, 4224.615
1722048505.2299,2024-07-26 19:48:25.229,45,false,0.0,4224.872, 4373.59, 4096.154, 4183.59, 4236.667
1722048505.2377,2024-07-26 19:48:25.237,46,false,0.0,4219.615, 4371.539, 4089.872, 4170.513, 4229.872
1722048505.2455,2024-07-26 19:48:25.245,47,false,0.0,4203.718, 4360.0, 4092.051, 4163.205, 4225.641
1722048505.2534,2024-07-26 19:48:25.253,48,false,0.0,4205.256, 4358.205, 4099.615, 4167.308, 4231.282
1722048505.2612,2024-07-26 19:48:25.261,49,false,0.0,4210.513, 4358.718, 4096.923, 4161.923, 4226.282
1722048505.269,2024-07-26 19:48:25.269,50,false,0.0,4205.128, 4355.513, 4087.051, 4144.615, 4216.026
1722048505.2768,2024-07-26 19:48:25.276,51,false,0.0,4200.513, 4359.615, 4086.539, 4134.744, 4215.128
1722048505.2846,2024-07-26 19:48:25.284,52,false,0.0,4204.231, 4358.718, 4093.59, 4142.692, 4213.974
1722048505.2924,2024-07-26 19:48:25.292,53,false,0.0,4207.949, 4347.051, 4098.077, 4152.051, 4212.308
1722048505.3002,2024-07-26 19:48:25.300,54,false,0.0,4208.718, 4356.795, 4104.103, 4149.103, 4221.41
1722048505.308,2024-07-26 19:48:25.308,55,false,0.0,4204.615, 4374.872, 4105.0, 4142.949, 4227.18
1722048505.3159,2024-07-26 19:48:25.315,56,false,0.0,4193.205, 4360.641, 4092.051, 4144.231, 4217.308
1722048505.3237,2024-07-26 19:48:25.323,57,false,0.0,4191.923, 4350.385, 4086.795, 4150.513, 4212.692
1722048505.3315,2024-07-26 19:48:25.331,58,false,0.0,4204.103, 4372.308, 4097.436, 4150.769, 4218.718
1722048505.3393,2024-07-26 19:48:25.339,59,false,0.0,4203.205, 4373.077, 4098.205, 4143.846, 4214.103
1722048505.3471,2024-07-26 19:48:25.347,60,false,0.0,4196.539, 4353.59, 4090.128, 4148.718, 4205.513
1722048505.3549,2024-07-26 19:48:25.354,61,false,0.0,4208.077, 4359.359, 4089.103, 4162.949, 4208.59
1722048505.3627,2024-07-26 19:48:25.362,62,false,0.0,4216.282, 4363.333, 4090.0, 4161.282, 4210.641
1722048505.3705,2024-07-26 19:48:25.370,63,false,0.0,4211.282, 4354.615, 4093.333, 4151.282, 4209.103
1722048505.3784,2024-07-26 19:48:25.378,64,false,0.0,4212.564, 4364.359, 4093.718, 4147.949, 4211.026
1722048505.3862,2024-07-26 19:48:25.386,65,false,0.0,4214.359, 4363.718, 4082.436, 4145.641, 4209.103
1722048505.394,2024-07-26 19:48:25.394,66,false,0.0,4218.077, 4349.615, 4087.436, 4154.103, 4213.59
1722048505.4018,2024-07-26 19:48:25.401,67,false,0.0,4233.077, 4369.872, 4111.026, 4169.744, 4227.692
1722048505.4096,2024-07-26 19:48:25.409,68,false,0.0,4226.282, 4380.897, 4107.436, 4160.769, 4219.359
1722048505.4174,2024-07-26 19:48:25.417,69,false,0.0,4193.974, 4347.051, 4083.333, 4137.692, 4192.308
1722048505.4252,2024-07-26 19:48:25.425,70,false,0.0,4181.923, 4339.359, 4072.821, 4131.026, 4181.41
1722048505.433,2024-07-26 19:48:25.433,71,false,0.0,4188.461, 4357.308, 4068.59, 4130.128, 4182.82
1722048505.4409,2024-07-26 19:48:25.440,72,false,0.0,4191.667, 4347.18, 4077.051, 4131.154, 4191.923
1722048505.4487,2024-07-26 19:48:25.448,73,false,0.0,4200.128, 4352.949, 4103.077, 4145.513, 4214.744
1722048505.4565,2024-07-26 19:48:25.456,74,false,0.0,4203.718, 4383.718, 4109.615, 4156.282, 4224.487
1722048505.4643,2024-07-26 19:48:25.464,75,false,0.0,4193.974, 4374.744, 4099.231, 4156.795, 4213.59
1722048505.4721,2024-07-26 19:48:25.472,76,false,0.0,4193.718, 4352.18, 4105.0, 4159.231, 4212.949
1722048505.4799,2024-07-26 19:48:25.479,77,false,0.0,4200.513, 4360.256, 4108.461, 4158.205, 4222.82
1722048505.4877,2024-07-26 19:48:25.487,78,false,0.0,4199.487, 4360.256, 4095.256, 4154.615, 4225.513
1722048505.4955,2024-07-26 19:48:25.495,79,false,0.0,4205.385, 4346.795, 4089.872, 4159.231, 4226.539
1722048505.5034,2024-07-26 19:48:25.503,80,false,0.0,4218.205, 4353.974, 4093.205, 4161.154, 4229.744
1722048505.5112,2024-07-26 19:48:25.511,81,false,0.0,4217.051, 4368.077, 4091.539, 4153.846, 4229.615
1722048505.519,2024-07-26 19:48:25.519,82,false,0.0,4205.513, 4365.128, 4087.692, 4151.923, 4222.82
1722048505.5268,2024-07-26 19:48:25.526,83,false,0.0,4203.333, 4351.795, 4084.615, 4154.487, 4212.949
1722048505.5346,2024-07-26 19:48:25.534,84,false,0.0,4214.744, 4352.949, 4087.436, 4151.795, 4215.128
1722048505.5424,2024-07-26 19:48:25.542,85,false,0.0,4225.897, 4379.487, 4096.923, 4149.231, 4227.436
1722048505.5502,2024-07-26 19:48:25.550,86,false,0.0,4222.692, 4387.308, 4100.256, 4151.282, 4230.641
1722048505.558,2024-07-26 19:48:25.558,87,false,0.0,4214.231, 4353.59, 4094.744, 4151.923, 4228.205
1722048505.5659,2024-07-26 19:48:25.565,88,false,0.0,4213.205, 4339.615, 4090.256, 4149.615, 4230.0
