Time,Timestamp,Counter,Interpolated,Contact Quality,AF3,T7,Pz,T8,AF4
1722050958.7455,2024-07-26 20:29:18.745,111,false,0.0,4199.103, 4325.128, 4070.128, 4152.82, 4091.539
1722050958.7534,2024-07-26 20:29:18.753,112,false,0.0,4197.692, 4312.436, 4076.41, 4159.103, 4078.333
1722050958.7612,2024-07-26 20:29:18.761,113,false,0.0,4205.0, 4324.744, 4093.846, 4161.41, 4094.487
1722050958.769,2024-07-26 20:29:18.769,114,false,0.0,4201.282, 4330.256, 4091.41, 4157.308, 4100.256
1722050958.7768,2024-07-26 20:29:18.776,115,false,0.0,4194.872, 4326.667, 4078.974, 4149.487, 4077.051
1722050958.7846,2024-07-26 20:29:18.784,116,false,0.0,4196.154, 4340.0, 4081.795, 4145.897, 4066.923
1722050958.7924,2024-07-26 20:29:18.792,117,false,0.0,4200.128, 4362.051, 4093.974, 4151.026, 4080.128
1722050958.8002,2024-07-26 20:29:18.800,118,false,0.0,4208.205, 4356.026, 4098.077, 4156.026, 4095.0
1722050958.808,2024-07-26 20:29:18.808,119,false,0.0,4216.539, 4334.487, 4094.744, 4158.077, 4110.256
1722050958.8159,2024-07-26 20:29:18.815,120,false,0.0,4212.564, 4334.103, 4095.769, 4169.231, 4123.077
1722050958.8237,2024-07-26 20:29:18.823,121,false,0.0,4206.795, 4337.051, 4101.923, 4184.103, 4123.59
1722050958.8315,2024-07-26 20:29:18.831,122,false,0.0,4213.333, 4326.282, 4108.461, 4189.615, 4128.333
1722050958.8393,2024-07-26 20:29:18.839,123,false,0.0,4217.949, 4319.744, 4113.59, 4191.923, 4147.692
1722050958.8471,2024-07-26 20:29:18.847,124,false,0.0,4204.103, 4310.641, 4109.615, 4190.641, 4154.615
1722050958.8549,2024-07-26 20:29:18.854,125,false,0.0,4183.718, 4299.487, 4094.487, 4177.051, 4140.897
1722050958.8627,2024-07-26 20:29:18.862,126,false,0.0,4175.897, 4311.795, 4082.179, 4167.82, 4134.744
1722050958.8705,2024-07-26 20:29:18.870,127,false,0.0,4180.128, 4326.026, 4080.513, 4174.872, 4144.615
1722050958.8784,2024-07-26 20:29:18.878,0,false,0.0,4188.846, 4321.923, 4089.615, 4183.077, 4161.539
1722050958.8862,2024-07-26 20:29:18.886,1,false,0.0,4201.026, 4326.795, 4110.128, 4187.82, 4185.128
1722050958.894,2024-07-26 20:29:18.894,2,false,0.0,4208.59, 4332.82, 4124.872, 4190.256, 4202.051
1722050958.9018,2024-07-26 20:29:18.901,3,false,0.0,4203.974, 4318.974, 4118.718, 4179.872, 4205.513
1722050958.9096,2024-07-26 20:29:18.909,4,false,0.0,4195.513, 4310.256, 4109.872, 4169.231, 4216.539
1722050958.9174,2024-07-26 20:29:18.917,5,false,0.0,4193.718, 4314.615, 4115.0, 4182.051, 4238.205
1722050958.9252,2024-07-26 20:29:18.925,6,false,0.0,4200.385, 4324.872, 4126.539, 4202.436, 4255.897
1722050958.933,2024-07-26 20:29:18.933,7,false,0.0,4206.923, 4340.256, 4133.59, 4203.846, 4270.513
1722050958.9409,2024-07-26 20:29:18.940,8,false,0.0,4198.974, 4331.923, 4127.564, 4197.82, 4278.974
1722050958.9487,2024-07-26 20:29:18.948,9,false,0.0,4191.154, 4312.436, 4118.461, 4205.641, 4282.308
1722050958.9565,2024-07-26 20:29:18.956,10,false,0.0,4205.256, 4332.82, 4126.154, 4216.539, 4295.385
1722050958.9643,2024-07-26 20:29:18.964,11,false,0.0,4210.897, 4351.282, 4133.59, 4211.41, 4304.615
1722050958.9721,2024-07-26 20:29:18.972,12,false,0.0,4188.974, 4327.949, 4118.59, 4199.103, 4293.461
1722050958.9799,2024-07-26 20:29:18.979,13,false,0.0,4180.256, 4322.564, 4109.103, 4195.641, 4286.41
1722050958.9877,2024-07-26 20:29:18.987,14,false,0.0,4189.487, 4338.59, 4118.846, 4196.41, 4290.897
1722050958.9955,2024-07-26 20:29:18.995,15,false,0.0,4183.205, 4331.282, 4116.41, 4196.539, 4287.949
1722050959.0034,2024-07-26 20:29:19.003,16,false,0.0,4180.128, 4335.513, 4104.744, 4199.359, 4287.564
1722050959.0112,2024-07-26 20:29:19.011,17,false,0.0,4193.974, 4355.385, 4107.051, 4195.256, 4295.128
1722050959.019,2024-07-26 20:29:19.019,18,false,0.0,4190.513, 4340.897, 4107.692, 4180.769, 4291.026
1722050959.0268,2024-07-26 20:29:19.026,19,false,0.0,4177.051, 4326.026, 4100.385, 4174.231, 4285.128
1722050959.0346,2024-07-26 20:29:19.034,20,false,0.0,4188.077, 4340.769, 4106.154, 4183.333, 4298.205
1722050959.0424,2024-07-26 20:29:19.042,21,false,0.0,4205.0, 4337.692, 4115.385, 4193.333, 4314.744
1722050959.0502,2024-07-26 20:29:19.050,22,false,0.0,4201.667, 4320.897, 4109.872, 4193.846, 4313.461
1722050959.058,2024-07-26 20:29:19.058,23,false,0.0,4191.282, 4324.615, 4105.513, 4189.744, 4302.308
1722050959.0659,2024-07-26 20:29:19.065,24,false,0.0,4188.718, 4330.0, 4109.487, 4190.128, 4298.718
1722050959.0737,2024-07-26 20:29:19.073,25,false,0.0,4194.487, 4335.128, 4108.333, 4192.692, 4303.205
1722050959.0815,2024-07-26 20:29:19.081,26,false,0.0,4198.59, 4347.564, 4103.333, 4187.436, 4302.692
1722050959.0893,2024-07-26 20:29:19.089,27,false,0.0,4190.385, 4340.513, 4098.846, 4181.923, 4298.333
1722050959.0971,2024-07-26 20:29:19.097,28,false,0.0,4181.539, 4326.923, 4091.539, 4187.692, 4297.692
1722050959.1049,2024-07-26 20:29:19.104,29,false,0.0,4184.744, 4336.026, 4088.718, 4189.872, 4291.282
1722050959.1127,2024-07-26 20:29:19.112,30,false,0.0,4187.564, 4334.615, 4091.154, 4177.436, 4280.385
1722050959.1205,2024-07-26 20:29:19.120,31,false,0.0,4183.718, 4310.513, 4084.744, 4168.205, 4282.949
1722050959.1284,2024-07-26 20:29:19.128,32,false,0.0,4183.333, 4301.923, 4074.359, 4170.897, 4286.282
1722050959.1362,2024-07-26 20:29:19.136,33,false,0.0,4182.436, 4308.205, 4073.333, 4173.974, 4273.077
1722050959.144,2024-07-26 20:29:19.144,34,false,0.0,4177.051, 4310.0, 4071.923, 4173.461, 4262.051
1722050959.1518,2024-07-26 20:29:19.151,35,false,0.0,4176.154, 4314.744, 4066.026, 4169.487, 4262.692
1722050959.1596,2024-07-26 20:29:19.159,36,false,0.0,4177.308, 4318.59, 4071.282, 4168.205, 4262.18
1722050959.1674,2024-07-26 20:29:19.167,37,false,0.0,4174.103, 4316.026, 4084.487, 4177.82, 4261.154
1722050959.1752,2024-07-26 20:29:19.175,38,false,0.0,4173.846, 4322.564, 4088.846, 4182.692, 4258.974
1722050959.183,2024-07-26 20:29:19.183,39,false,0.0,4178.974, 4338.333, 4089.103, 4173.59, 4250.385
1722050959.1909,2024-07-26 20:29:19.190,40,false,0.0,4179.103, 4344.615, 4089.487, 4167.82, 4237.051
1722050959.1987,2024-07-26 20:29:19.198,41,false,0.0,4163.718, 4337.564, 4075.641, 4155.385, 4207.18
1722050959.2065,2024-07-26 20:29:19.206,42,false,0.0,4140.0, 4331.667, 4055.385, 4127.051, 4164.487
1722050959.2143,2024-07-26 20:29:19.214,43,false,0.0,4134.744, 4335.0, 4054.487, 4123.205, 4147.564
1722050959.2221,2024-07-26 20:29:19.222,44,false,0.0,4145.641, 4335.0, 4065.256, 4145.513, 4153.205
1722050959.2299,2024-07-26 20:29:19.229,45,false,0.0,4142.949, 4329.744, 4068.59, 4146.667, 4147.18
1722050959.2377,2024-07-26 20:29:19.237,46,false,0.0,4136.539, 4335.513, 4068.846, 4136.539, 4143.077
1722050959.2455,2024-07-26 20:29:19.245,47,false,0.0,4146.154, 4342.18, 4068.205, 4142.436, 4150.897
1722050959.2534,2024-07-26 20:29:19.253,48,false,0.0,4152.051, 4339.615, 4071.923, 4146.154, 4146.539
1722050959.2612,2024-07-26 20:29:19.261,49,false,0.0,4154.231, 4351.154, 4095.128, 4149.744, 4143.461
1722050959.269,2024-07-26 20:29:19.269,50,false,0.0,4170.256, 4367.051, 4120.513, 4165.897, 4159.615
1722050959.2768,2024-07-26 20:29:19.276,51,false,0.0,4180.0, 4355.897, 4121.41, 4175.641, 4165.0
1722050959.2846,2024-07-26 20:29:19.284,52,false,0.0,4173.333, 4340.256, 4110.513, 4177.308, 4151.282
1722050959.2924,2024-07-26 20:29:19.292,53,false,0.0,4166.154, 4341.41, 4099.359, 4180.256, 4141.667
1722050959.3002,2024-07-26 20:29:19.300,54,false,0.0,4153.59, 4339.744, 4084.359, 4172.436, 4135.897
1722050959.308,2024-07-26 20:29:19.308,55,false,0.0,4143.077, 4341.539, 4080.769, 4158.846, 4133.205
1722050959.3159,2024-07-26 20:29:19.315,56,false,0.0,4152.564, 4353.205, 4089.615, 4151.539, 4140.769
1722050959.3237,2024-07-26 20:29:19.323,57,false,0.0,4160.0, 4349.103, 4089.615, 4147.82, 4148.59
1722050959.3315,2024-07-26 20:29:19.331,58,false,0.0,4154.359, 4340.385, 4084.231, 4152.308, 4148.718
1722050959.3393,2024-07-26 20:29:19.339,59,false,0.0,4150.385, 4350.0, 4079.872, 4156.154, 4144.744
1722050959.3471,2024-07-26 20:29:19.347,60,false,0.0,4137.949, 4350.256, 4065.513, 4143.974, 4138.461
1722050959.3549,2024-07-26 20:29:19.354,61,false,0.0,4121.026, 4332.308, 4047.949, 4136.282, 4136.923
1722050959.3627,2024-07-26 20:29:19.362,62,false,0.0,4125.897, 4331.795, 4042.436, 4140.0, 4141.026
1722050959.3705,2024-07-26 20:29:19.370,63,false,0.0,4141.667, 4345.513, 4052.179, 4138.205, 4151.41
1722050959.3784,2024-07-26 20:29:19.378,64,false,0.0,4153.846, 4342.82, 4074.487, 4147.564, 4175.897
1722050959.3862,2024-07-26 20:29:19.386,65,false,0.0,4164.103, 4332.82, 4088.333, 4164.487, 4189.487
1722050959.394,2024-07-26 20:29:19.394,66,false,0.0,4152.308, 4337.564, 4080.641, 4150.897, 4164.103
1722050959.4018,2024-07-26 20:29:19.401,67,false,0.0,4126.923, 4349.744, 4075.769, 4133.461, 4139.231
1722050959.4096,2024-07-26 20:29:19.409,68,false,0.0,4129.872, 4348.461, 4082.179, 4151.154, 4146.154
1722050959.4174,2024-07-26 20:29:19.417,69,false,0.0,4142.436, 4331.795, 4077.436, 4161.41, 4146.154
1722050959.4252,2024-07-26 20:29:19.425,70,false,0.0,4127.692, 4319.615, 4067.564, 4141.923, 4128.333
1722050959.433,2024-07-26 20:29:19.433,71,false,0.0,4113.59, 4322.051, 4065.769, 4135.641, 4123.974
1722050959.4409,2024-07-26 20:29:19.440,72,false,0.0,4121.923, 4326.667, 4057.821, 4144.103, 4126.539
1722050959.4487,2024-07-26 20:29:19.448,73,false,0.0,4130.769, 4332.18, 4050.769, 4140.256, 4124.615
1722050959.4565,2024-07-26 20:29:19.456,74,false,0.0,4135.897, 4343.718, 4061.795, 4138.718, 4132.308
1722050959.4643,2024-07-26 20:29:19.464,75,false,0.0,4140.256, 4345.128, 4066.923, 4147.18, 4136.795
1722050959.4721,2024-07-26 20:29:19.472,76,false,0.0,4137.692, 4333.974, 4056.282, 4147.436, 4125.128
1722050959.4799,2024-07-26 20:29:19.479,77,false,0.0,4140.385, 4337.692, 4059.615, 4145.128, 4123.461
1722050959.4877,2024-07-26 20:29:19.487,78,false,0.0,4152.949, 4353.333, 4075.385, 4151.795, 4136.795
1722050959.4955,2024-07-26 20:29:19.495,79,false,0.0,4160.256, 4353.333, 4083.59, 4160.385, 4144.872
1722050959.5034,2024-07-26 20:29:19.503,80,false,0.0,4167.051, 4350.513, 4092.051, 4169.231, 4152.051
1722050959.5112,2024-07-26 20:29:19.511,81,false,0.0,4173.718, 4365.897, 4097.18, 4171.154, 4157.949
1722050959.519,2024-07-26 20:29:19.519,82,false,0.0,4160.769, 4374.487, 4085.513, 4156.026, 4147.564
1722050959.5268,2024-07-26 20:29:19.526,83,false,0.0,4146.154, 4356.282, 4076.539, 4148.846, 4138.205
1722050959.5346,2024-07-26 20:29:19.534,84,false,0.0,4159.359, 4339.103, 4080.385, 4164.872, 4145.641
1722050959.5424,2024-07-26 20:29:19.542,85,false,0.0,4171.923, 4339.103, 4077.436, 4168.59, 4146.282
1722050959.5502,2024-07-26 20:29:19.550,86,false,0.0,4158.077, 4333.974, 4070.897, 4152.949, 4133.077
1722050959.558,2024-07-26 20:29:19.558,87,false,0.0,4151.795, 4328.718, 4074.103, 4154.744, 4134.615
1722050959.5659,2024-07-26 20:29:19.565,88,false,0.0,4173.974, 4355.513, 4078.077, 4170.128, 4153.333
1722050959.5737,2024-07-26 20:29:19.573,89,false,0.0,4190.513, 4387.18, 4074.872, 4167.18, 4158.461
1722050959.5815,2024-07-26 20:29:19.581,90,false,0.0,4180.897, 4375.0, 4071.282, 4152.82, 4145.0
1722050959.5893,2024-07-26 20:29:19.589,91,false,0.0,4173.205, 4351.795, 4077.564, 4153.333, 4144.744
1722050959.5971,2024-07-26 20:29:19.597,92,false,0.0,4188.718, 4367.82, 4094.231, 4171.539, 4166.667
1722050959.6049,2024-07-26 20:29:19.604,93,false,0.0,4203.846, 4392.051, 4103.846, 4184.103, 4177.051
1722050959.6127,2024-07-26 20:29:19.612,94,false,0.0,4195.641, 4381.41, 4094.359, 4175.128, 4164.487
1722050959.6205,2024-07-26 20:29:19.620,95,false,0.0,4182.308, 4353.718, 4080.128, 4162.692, 4157.308
1722050959.6284,2024-07-26 20:29:19.628,96,false,0.0,4183.718, 4344.103, 4074.487, 4164.872, 4160.513
1722050959.6362,2024-07-26 20:29:19.636,97,false,0.0,4184.103, 4353.59, 4072.436, 4163.461, 4155.385
1722050959.644,2024-07-26 20:29:19.644,98,false,0.0,4173.077, 4360.128, 4071.026, 4152.308, 4149.744
1722050959.6518,2024-07-26 20:29:19.651,99,false,0.0,4173.333, 4361.923, 4076.667, 4155.769, 4156.795
1722050959.6596,2024-07-26 20:29:19.659,100,false,0.0,4188.846, 4368.205, 4088.205, 4168.974, 4163.077
1722050959.6674,2024-07-26 20:29:19.667,101,false,0.0,4189.231, 4360.897, 4091.154, 4165.641, 4160.641
1722050959.6752,2024-07-26 20:29:19.675,102,false,0.0,4175.385, 4339.744, 4080.769, 4156.026, 4159.359
1722050959.683,2024-07-26 20:29:19.683,103,false,0.0,4179.103, 4344.615, 4076.923, 4160.513, 4163.59
1722050959.6909,2024-07-26 20:29:19.690,104,false,0.0,4194.744, 4363.59, 4086.41, 4167.308, 4170.513
1722050959.6987,2024-07-26 20:29:19.698,105,false,0.0,4193.205, 4350.128, 4085.769, 4163.718, 4174.872
1722050959.7065,2024-07-26 20:29:19.706,106,false,0.0,4181.923, 4329.359, 4073.333, 4156.539, 4167.436
1722050959.7143,2024-07-26 20:29:19.714,107,false,0.0,4182.18, 4341.154, 4076.539, 4152.949, 4157.692
1722050959.7221,2024-07-26 20:29:19.722,108,false,0.0,4187.692, 4358.59, 4090.769, 4154.231, 4161.667
1722050959.7299,2024-07-26 20:29:19.729,109,false,0.0,4184.744, 4356.154, 4086.282, 4155.128, 4165.513
1722050959.7377,2024-07-26 20:29:19.737,110,false,0.0,4181.282, 4348.974, 4075.385, 4152.949, 4159.103
1722050959.7455,2024-07-26 20:29:19.745,111,false,0.0,4187.692, 4347.692, 4081.282, 4154.487, 4162.308
1722050959.7534,2024-07-26 20:29:19.753,112,false,0.0,4190.385, 4346.026, 4082.308, 4155.385, 4172.564
1722050959.7612,2024-07-26 20:29:19.761,113,false,0.0,4178.205, 4338.333, 4069.103, 4148.461, 4169.872
1722050959.769,2024-07-26 20:29:19.769,114,false,0.0,4172.692, 4330.256, 4071.154, 4149.872, 4166.282
1722050959.7768,2024-07-26 20:29:19.776,115,false,0.0,4182.051, 4331.923, 4082.949, 4160.0, 4172.82
1722050959.7846,2024-07-26 20:29:19.784,116,false,0.0,4185.0, 4337.436, 4080.513, 4158.205, 4177.949
1722050959.7924,2024-07-26 20:29:19.792,117,false,0.0,4185.256, 4336.667, 4080.769, 4159.231, 4182.436
1722050959.8002,2024-07-26 20:29:19.800,118,false,0.0,4195.385, 4332.051, 4086.41, 4172.436, 4186.41
1722050959.808,2024-07-26 20:29:19.808,119,false,0.0,4191.667, 4323.974, 4075.513, 4164.103, 4180.385
1722050959.8159,2024-07-26 20:29:19.815,120,false,0.0,4167.308, 4311.923, 4065.641, 4142.18, 4170.897
1722050959.8237,2024-07-26 20:29:19.823,121,false,0.0,4159.231, 4311.026, 4075.513, 4150.0, 4168.461
1722050959.8315,2024-07-26 20:29:19.831,122,false,0.0,4178.461, 4329.231, 4087.179, 4168.974, 4175.897
1722050959.8393,2024-07-26 20:29:19.839,123,false,0.0,4192.051, 4345.128, 4095.513, 4166.923, 4189.487
1722050959.8471,2024-07-26 20:29:19.847,124,false,0.0,4185.641, 4341.539, 4097.82, 4164.487, 4187.949
1722050959.8549,2024-07-26 20:29:19.854,125,false,0.0,4184.487, 4335.385, 4089.231, 4173.333, 4175.128
1722050959.8627,2024-07-26 20:29:19.862,126,false,0.0,4196.923, 4339.744, 4092.821, 4171.795, 4180.385
1722050959.8705,2024-07-26 20:29:19.870,127,false,0.0,4195.128, 4337.564, 4106.026, 4158.077, 4186.154
1722050959.8784,2024-07-26 20:29:19.878,0,false,0.0,4181.282, 4329.103, 4099.359, 4154.872, 4173.333
1722050959.8862,2024-07-26 20:29:19.886,1,false,0.0,4188.077, 4334.872, 4093.461, 4168.974, 4177.051
1722050959.894,2024-07-26 20:29:19.894,2,false,0.0,4200.769, 4344.359, 4105.256, 4182.051, 4196.282
1722050959.9018,2024-07-26 20:29:19.901,3,false,0.0,4191.795, 4339.615, 4100.769, 4184.359, 4191.795
1722050959.9096,2024-07-26 20:29:19.909,4,false,0.0,4184.487, 4333.718, 4081.795, 4186.282, 4178.205
1722050959.9174,2024-07-26 20:29:19.917,5,false,0.0,4191.795, 4335.769, 4080.641, 4184.615, 4180.256
1722050959.9252,2024-07-26 20:29:19.925,6,false,0.0,4192.308, 4341.539, 4084.872, 4171.667, 4184.231
1722050959.933,2024-07-26 20:29:19.933,7,false,0.0,4190.769, 4350.513, 4078.205, 4163.718, 4186.41
1722050959.9409,2024-07-26 20:29:19.940,8,false,0.0,4198.846, 4346.795, 4074.744, 4166.026, 4187.949
1722050959.9487,2024-07-26 20:29:19.948,9,false,0.0,4200.513, 4322.051, 4078.59, 4163.718, 4179.744
1722050959.9565,2024-07-26 20:29:19.956,10,false,0.0,4191.154, 4310.128, 4078.205, 4159.487, 4170.0
1722050959.9643,2024-07-26 20:29:19.964,11,false,0.0,4188.333, 4330.385, 4074.487, 4162.949, 4170.128
1722050959.9721,2024-07-26 20:29:19.972,12,false,0.0,4194.744, 4348.59, 4078.974, 4170.128, 4178.974
1722050959.9799,2024-07-26 20:29:19.979,13,false,0.0,4192.18, 4339.359, 4082.821, 4174.231, 4186.026
1722050959.9877,2024-07-26 20:29:19.987,14,false,0.0,4184.103, 4325.897, 4073.077, 4174.487, 4183.461
1722050959.9955,2024-07-26 20:29:19.995,15,false,0.0,4202.564, 4335.385, 4075.385, 4183.077, 4196.154
1722050960.0034,2024-07-26 20:29:20.003,16,false,0.0,4234.615, 4353.718, 4100.897, 4202.692, 4232.82
1722050960.0112,2024-07-26 20:29:20.011,17,false,0.0,4230.897, 4354.103, 4103.59, 4206.795, 4244.487
1722050960.019,2024-07-26 20:29:20.019,18,false,0.0,4212.051, 4344.103, 4080.385, 4191.667, 4228.461
1722050960.0268,2024-07-26 20:29:20.026,19,false,0.0,4221.795, 4343.718, 4079.872, 4189.103, 4237.564
1722050960.0346,2024-07-26 20:29:20.034,20,false,0.0,4228.59, 4338.333, 4086.795, 4197.82, 4251.539
1722050960.0424,2024-07-26 20:29:20.042,21,false,0.0,4215.513, 4316.154, 4069.487, 4198.846, 4234.872
1722050960.0502,2024-07-26 20:29:20.050,22,false,0.0,4223.974, 4311.41, 4066.795, 4203.461, 4232.564
1722050960.058,2024-07-26 20:29:20.058,23,false,0.0,4245.769, 4336.795, 4095.897, 4217.436, 4256.282
1722050960.0659,2024-07-26 20:29:20.065,24,false,0.0,4242.564, 4342.82, 4110.256, 4221.41, 4256.41
1722050960.0737,2024-07-26 20:29:20.073,25,false,0.0,4230.128, 4316.154, 4101.539, 4208.461, 4236.41
1722050960.0815,2024-07-26 20:29:20.081,26,false,0.0,4231.026, 4315.385, 4106.026, 4195.513, 4232.18
1722050960.0893,2024-07-26 20:29:20.089,27,false,0.0,4238.077, 4348.59, 4123.333, 4200.256, 4243.461
1722050960.0971,2024-07-26 20:29:20.097,28,false,0.0,4243.077, 4354.872, 4123.59, 4211.026, 4252.564
1722050960.1049,2024-07-26 20:29:20.104,29,false,0.0,4238.333, 4333.077, 4110.641, 4206.282, 4246.667
1722050960.1127,2024-07-26 20:29:20.112,30,false,0.0,4227.051, 4331.667, 4110.385, 4201.41, 4230.897
1722050960.1205,2024-07-26 20:29:20.120,31,false,0.0,4224.744, 4341.026, 4116.539, 4211.282, 4223.718
1722050960.1284,2024-07-26 20:29:20.128,32,false,0.0,4229.487, 4342.308, 4111.923, 4212.949, 4223.846
1722050960.1362,2024-07-26 20:29:20.136,33,false,0.0,4230.385, 4356.795, 4109.359, 4204.487, 4224.487
1722050960.144,2024-07-26 20:29:20.144,34,false,0.0,4230.256, 4365.0, 4111.795, 4208.974, 4228.461
1722050960.1518,2024-07-26 20:29:20.151,35,false,0.0,4232.692, 4345.128, 4105.0, 4216.667, 4228.077
1722050960.1596,2024-07-26 20:29:20.159,36,false,0.0,4236.026, 4343.077, 4102.308, 4212.564, 4223.846
1722050960.1674,2024-07-26 20:29:20.167,37,false,0.0,4233.846, 4357.18, 4107.564, 4205.385, 4223.974
1722050960.1752,2024-07-26 20:29:20.175,38,false,0.0,4222.18, 4334.872, 4096.026, 4199.231, 4214.231
1722050960.183,2024-07-26 20:29:20.183,39,false,0.0,4215.256, 4311.154, 4079.103, 4195.128, 4195.513
1722050960.1909,2024-07-26 20:29:20.190,40,false,0.0,4218.718, 4317.564, 4080.256, 4194.615, 4191.923
1722050960.1987,2024-07-26 20:29:20.198,41,false,0.0,4219.872, 4313.205, 4083.077, 4195.128, 4198.333
1722050960.2065,2024-07-26 20:29:20.206,42,false,0.0,4226.539, 4323.846, 4085.385, 4201.923, 4203.461
1722050960.2143,2024-07-26 20:29:20.214,43,false,0.0,4244.615, 4372.18, 4103.077, 4212.82, 4216.154
1722050960.2221,2024-07-26 20:29:20.222,44,false,0.0,4249.487, 4373.333, 4115.0, 4210.769, 4224.615
1722050960.2299,2024-07-26 20:29:20.229,45,false,0.0,4239.744, 4331.026, 4105.513, 4200.256, 4213.718
1722050960.2377,2024-07-26 20:29:20.237,46,false,0.0,4240.513, 4338.846, 4099.487, 4197.308, 4204.615
1722050960.2455,2024-07-26 20:29:20.245,47,false,0.0,4249.231, 4363.077, 4106.026, 4200.513, 4211.41
1722050960.2534,2024-07-26 20:29:20.253,48,false,0.0,4250.897, 4344.615, 4106.795, 4206.282, 4213.718
1722050960.2612,2024-07-26 20:29:20.261,49,false,0.0,4248.333, 4333.077, 4101.154, 4210.513, 4202.436
1722050960.269,2024-07-26 20:29:20.269,50,false,0.0,4248.333, 4348.59, 4102.436, 4204.231, 4199.872
1722050960.2768,2024-07-26 20:29:20.276,51,false,0.0,4251.923, 4355.513, 4107.18, 4194.487, 4213.205
1722050960.2846,2024-07-26 20:29:20.284,52,false,0.0,4252.051, 4349.744, 4101.923, 4192.308, 4214.231
1722050960.2924,2024-07-26 20:29:20.292,53,false,0.0,4243.59, 4335.641, 4094.744, 4196.282, 4197.564
1722050960.3002,2024-07-26 20:29:20.300,54,false,0.0,4239.744, 4327.564, 4099.872, 4204.103, 4197.18
1722050960.308,2024-07-26 20:29:20.308,55,false,0.0,4246.539, 4341.282, 4105.641, 4211.282, 4212.051
1722050960.3159,2024-07-26 20:29:20.315,56,false,0.0,4249.744, 4348.718, 4103.333, 4210.0, 4209.872
1722050960.3237,2024-07-26 20:29:20.323,57,false,0.0,4244.615, 4342.051, 4105.256, 4202.051, 4199.744
1722050960.3315,2024-07-26 20:29:20.331,58,false,0.0,4239.872, 4348.461, 4108.333, 4194.359, 4203.205
1722050960.3393,2024-07-26 20:29:20.339,59,false,0.0,4238.59, 4354.744, 4103.205, 4189.487, 4205.385
1722050960.3471,2024-07-26 20:29:20.347,60,false,0.0,4237.308, 4351.923, 4101.539, 4187.82, 4199.872
1722050960.3549,2024-07-26 20:29:20.354,61,false,0.0,4235.385, 4355.513, 4104.487, 4191.41, 4199.615
1722050960.3627,2024-07-26 20:29:20.362,62,false,0.0,4238.461, 4349.103, 4102.564, 4199.359, 4199.615
1722050960.3705,2024-07-26 20:29:20.370,63,false,0.0,4245.897, 4338.205, 4105.256, 4200.897, 4196.667
1722050960.3784,2024-07-26 20:29:20.378,64,false,0.0,4244.487, 4348.077, 4109.744, 4191.026, 4200.0
1722050960.3862,2024-07-26 20:29:20.386,65,false,0.0,4235.641, 4350.513, 4099.744, 4181.282, 4200.385
