time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1.7182319E9,neutral,surprise,0.160409,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.160409,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.160409,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.157362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7182319E9,4,91,1.0,[4-4-2-0-4-50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.157362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.157362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.157362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.119378,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.119378,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.119378,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.119378,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.134979,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.134979,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.134979,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.134979,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.159055,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.159055,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.159055,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.159055,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.149453,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7182319E9,4,91,1.0,[4-4-2-0-1-25],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.149453,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.149453,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.149453,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.211207,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.211207,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.211207,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.211207,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.202039,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.202039,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.202039,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.202039,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.163017,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.163017,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.163017,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.163017,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.183732,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7182319E9,4,91,1.0,[4-4-2-0-4-50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7182319E9,neutral,surprise,0.183732,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
