time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1.7205532E9,winkL,frown,0.810679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7205532E9,4,82,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.810679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.810679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.810679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.817211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.817211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.817211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.817211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.842973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.842973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,winkL,frown,0.842973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,neutral,frown,0.842973,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,neutral,frown,0.315808,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7205532E9,neutral,frown,0.315808,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
