time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1.7179889E9,neutral,surprise,0.251503,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.239645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.239645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.239645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.239645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.319921,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.319921,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.319921,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.319921,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.30302,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.30302,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.30302,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.30302,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.329334,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7179889E9,4,82,1.0,[1-4-0-4-1-17],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.329334,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.329334,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.329334,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.246038,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.246038,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.246038,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.246038,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7179889E9,neutral,surprise,0.250075,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
