time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1.7180568E9,neutral,frown,0.23161,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.23161,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.23161,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148065,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7180568E9,4,82,1.0,[2-4-4-4-4-83],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148065,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148065,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148065,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148503,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148503,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148503,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.148503,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.28775,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.28775,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.28775,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.28775,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.335902,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.335902,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.335902,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.335902,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.220102,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7180568E9,4,82,1.0,[0-0-0-2-1-0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.220102,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.220102,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.220102,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.101066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.101066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.101066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.101066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.07834,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.07834,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.07834,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.07834,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.133644,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.133644,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.133644,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.133644,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7180568E9,neutral,frown,0.13862,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
