time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7195287E9,4,95,1.0,[4-4-2-4-4-83],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,0.891102,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,0.891102,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,0.891102,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,0.891102,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,0.422653,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,0.422653,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,0.422653,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,0.422653,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,0.421347,,,,,,,,,,,,,,,,,,,,,,,
1.7195287E9,4,95,1.0,[4-4-1-4-4-75],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,0.421347,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,0.421347,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,neutral,0.0,laugh,0.421347,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7195287E9,4,95,1.0,[4-0-2-4-4-50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,0.931947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,frown,0.931947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,frown,0.931947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,frown,0.931947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,frown,0.859379,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,frown,0.859379,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,0.859379,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,0.859379,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.7195287E9,0.47345,0.471311,0.0,0.424264,0.441686,0.716349,-1,true,true,true,true,true,false,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1.7195287E9,1.678532,1.643688,-0.696788,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.7195287E9,4,95,1.0,[4-1-1-4-4-50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,0.971262,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,neutral,frown,0.971262,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,frown,0.971262,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,frown,0.971262,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7195287E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
