time,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time,Pleasure,Arousal,Dominance,time,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,0.628368,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-1-4-4-4-75],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,0.628368,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,0.628368,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,0.628368,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,winkR,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-0-2-4-4-50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-0-2-4-4-50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.767707,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.767707,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.767707,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.767707,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.492004,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.492004,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.492004,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.492004,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.483122,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.483122,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.483122,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.483122,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-4-2-4-4-83],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-4-2-4-4-83],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.902994,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.902994,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.902994,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.902994,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.517246,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.517246,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.517246,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.517246,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.734255,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.734255,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.734255,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.734255,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-1-2-4-4-58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.546684,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.546684,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.546684,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.546684,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.44126,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.44126,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.44126,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,0.44126,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.624673,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.624673,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.624673,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.624673,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.672399,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-2-2-4-4-67],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.672399,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.672399,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.672399,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.663886,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.663886,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.663886,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,0.663886,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-1-2-4-4-58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,blink,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
1.7200536E9,3,59,1.0,[4-1-4-4-4-75],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.7200536E9,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
